date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-88045000.0,-28208000.0,-64257000.0,-38707000.0,-13700000.0
,depreciationAndAmortization,1010000.0,1245000.0,1257000.0,928000.0,655000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,7172000.0,4872000.0,3884000.0,1422000.0,668000.0
,changeInWorkingCapital,151321000.0,72376000.0,-80782000.0,11875000.0,71768000.0
,accountsReceivables,0.0,459000.0,325000.0,267000.0,-411000.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,942000.0,-3110000.0,7375000.0,1335000.0,-325000.0
,otherWorkingCapital,228577000.0,77256000.0,4880000.0,85662000.0,73787000.0
,otherNonCashItems,-146154000.0,-118029000.0,84682000.0,-18197000.0,-27803000.0
,netCashProvidedByOperatingActivites,-74696000.0,-67744000.0,-55216000.0,-42679000.0,31588000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-473000.0,-605000.0,-1370000.0,-1143000.0,-1084000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,-53688000.0,0.0,-145701000.0,0.0
,salesMaturitiesOfInvestments,37500000.0,27000000.0,88565000.0,47220000.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,37027000.0,-27293000.0,87195000.0,-99624000.0,-1084000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-313000.0,-87000.0,0.0,0.0,0.0
,commonStockIssued,227026000.0,92162000.0,0.0,68145000.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,3699000.0,5629000.0,1064000.0,452000.0,58259000.0
,netCashUsedProvidedByFinancingActivities,230412000.0,97704000.0,1064000.0,68597000.0,58259000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,192743000.0,2667000.0,33043000.0,-73706000.0,88763000.0
,cashAtEndOfPeriod,255415000.0,62672000.0,60005000.0,26591000.0,100297000.0
,cashAtBeginningOfPeriod,62672000.0,60005000.0,26962000.0,100297000.0,11534000.0
,operatingCashFlow,-74696000.0,-67744000.0,-55216000.0,-42679000.0,31588000.0
,capitalExpenditure,-473000.0,-605000.0,-1370000.0,-1143000.0,-1084000.0
,freeCashFlow,-75169000.0,-68349000.0,-56586000.0,-43822000.0,30504000.0
