date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,revenue,1725625000.0,818379000.0,603693000.0,441231000.0,364967000.0,273499000.0,195591000.0,125022000.0,74602000.0
,costOfRevenue,464745000.0,271036000.0,190762000.0,150986000.0,123328000.0,96979000.0,73633000.0,47779000.0,24493000.0
,grossProfit,1260880000.0,547343000.0,412931000.0,290245000.0,241639000.0,176520000.0,121958000.0,77243000.0,50109000.0
,grossProfitRatio,0.730680188337559,0.668813593701696,0.684008262477783,0.657807361676763,0.662084517230325,0.645413694382795,0.623535847763956,0.617835260994065,0.671684405243827
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,180080000.0,121878000.0,97249000.0,74616000.0,55083000.0,42694000.0,36634000.0,27548000.0,18653000.0
,GeneralAndAdministrativeExpenses,156035000.0,121134000.0,82883000.0,91486000.0,86180000.0,68939000.0,51920000.0,31112000.0,21909000.0
,SellingAndMarketingExpenses,500756000.0,215570000.0,158013000.0,109085000.0,82799000.0,66771000.0,39655000.0,17850000.0,10902000.0
,otherExpenses,-58300000.0,-8115000.0,-19708000.0,20369000.0,-20453000.0,-26110000.0,0.0,0.0,0.0
,operatingExpenses,0.0,458582000.0,338145000.0,275187000.0,224062000.0,178404000.0,0.0,0.0,0.0
,costAndExpenses,1301616000.0,729618000.0,528907000.0,426173000.0,347390000.0,275383000.0,201842000.0,124289000.0,75957000.0
,interestExpense,42025000.0,24320000.0,22178000.0,11130000.0,7204000.0,1526000.0,590000.0,302000.0,486000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,58189000.0,48031000.0,26742000.0,27197000.0,22525000.0,18550000.0,17223000.0,12380000.0,7930000.0
,EBITDA,482198000.0,136792000.0,101528000.0,42255000.0,40102000.0,16666000.0,10972000.0,13113000.0,6575000.0
,EBITDARatio,0.279433828323071,0.167149939086902,0.168178196533669,0.0957661633022159,0.109878427364666,0.0609362374268279,0.0560966506638854,0.104885540144934,0.0881343663708748
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,424009000.0,88761000.0,74786000.0,15058000.0,17577000.0,-1884000.0,-6251000.0,733000.0,-1355000.0
,operatingIncomeRatio,0.245713292285404,0.108459527920438,0.123880846721761,0.0341272485387473,0.0481605186222316,-0.00688850781904139,-0.0319595482409722,0.0058629681176113,-0.0181630519289027
,totalOtherIncomeExpensesNet,-23377000.0,3006000.0,-6487000.0,25943000.0,-14951000.0,-24908000.0,-3460000.0,-419000.0,-737000.0
,incomeBeforeTax,365709000.0,80646000.0,55078000.0,32265000.0,-2876000.0,-27994000.0,-10260000.0,58000.0,-2530000.0
,incomeBeforeTaxRatio,0.211928431727635,0.0985435843295099,0.0912351145366933,0.0731249617547271,-0.00788016450802401,-0.102355036033039,-0.0524564013681611,0.000463918350370335,-0.0339132999115305
,incomeTaxExpense,16463000.0,-15248000.0,-22413000.0,-49535000.0,27025000.0,26069000.0,4983000.0,854000.0,-145000.0
,netIncome,349246000.0,95894000.0,77491000.0,81800000.0,-29901000.0,-54063000.0,-15243000.0,-796000.0,-2385000.0
,netIncomeRatio,0.202388120246288,0.117175538473006,0.128361601012435,0.185390419077535,-0.0819279551301899,-0.1976716551066,-0.0779330337285458,-0.00636687942922046,-0.0319696522881424
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.91852485025561,0.8,0.64,0.69,-0.26,-0.59,-0.16,-0.008496,-0.025455
,EPSDiluted,2.91852485025561,0.76,0.61,0.68,-0.26,-0.59,-0.16,-0.008496,-0.025455
,weightedAverageShsOut,119665248.0,119665248.0,120146076.0,118538687.0,113562738.0,91122291.0,93694906.0,93694906.0,93694906.0
,weightedAverageShsOutDil,119665248.0,125720073.0,127084785.0,122267673.0,113562738.0,91122291.0,93694906.0,93694906.0,93694906.0
