date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,1120913000.0,-58595000.0,289441000.0,2939000.0,32980000.0,20887000.0,190057000.0,182203000.0,87560000.0,89292000.0
,depreciationAndAmortization,0.0,136239000.0,87277000.0,62774000.0,29914000.0,33840000.0,30652000.0,24933000.0,89629000.0,49894000.0
,deferredIncomeTax,14243000.0,-18691000.0,4131000.0,102973000.0,13313000.0,3985000.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,0.0,71728000.0,31934000.0,26259000.0,22866000.0,61878000.0,14234000.0,13441000.0,8398000.0,7420000.0
,changeInWorkingCapital,136807000.0,-267440000.0,544308000.0,310900000.0,-194513000.0,121017000.0,-116942000.0,76721000.0,72010000.0,10477000.0
,accountsReceivables,15169000.0,29733000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,-37665000.0,-78985000.0,17860000.0,-14684000.0,-13392000.0,7120000.0,508000.0,3479000.0,18333000.0
,otherWorkingCapital,333055000.0,196248000.0,463688000.0,-80620000.0,-391520000.0,-197007000.0,-318024000.0,-201082000.0,-277803000.0,-349813000.0
,otherNonCashItems,0.0,53734000.0,21482000.0,-74894000.0,6199000.0,1974000.0,-870000.0,14123000.0,3851000.0,1465000.0
,netCashProvidedByOperatingActivites,557767000.0,168771000.0,714595000.0,290574000.0,239599000.0,260280000.0,272699000.0,259361000.0,160446000.0,158685000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-60000000.0,-57812000.0,-47949000.0,-33090000.0,-20263000.0,-24299000.0,-36159000.0,-32016000.0,-15832000.0,-6935000.0
,acquisitionsNet,61000000.0,-836000000.0,400000000.0,-805000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-2559000.0,-899643000.0,329174000.0,-838016000.0,-59017000.0,-24299000.0,-36159000.0,-32016000.0,-28356000.0,-546975000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,203031000.0,-500000000.0,-500000000.0,-737460000.0,-3825000.0,-2914000.0,-80086000.0,-13917000.0,-48000000.0,-73027000.0
,commonStockIssued,0.0,0.0,0.0,735974000.0,16677000.0,335148000.0,3048000.0,0.0,0.0,271598000.0
,commonStockRepurchased,0.0,-16449000.0,-75384000.0,-13826000.0,-24020000.0,-291874000.0,-3964000.0,-573000.0,-352000.0,-10258000.0
,dividendsPaid,-120496000.0,-112414000.0,-100329000.0,-63814000.0,-37759000.0,-147362000.0,-140652000.0,-433400000.0,-134408000.0,-120868000.0
,otherFinancingActivites,0.0,-134923000.0,-221523000.0,-153113000.0,-168063000.0,-82353000.0,0.0,-8597000.0,0.0,-9203000.0
,netCashUsedProvidedByFinancingActivities,-839918000.0,769580000.0,-835482000.0,889797000.0,-161237000.0,-144355000.0,-221654000.0,-202695000.0,-128760000.0,416558000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,15318000.0,-1475000.0,-5127000.0,9117000.0,-1165000.0,-4255000.0,-5032000.0,1382000.0,548000.0,-28000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,66831000.0,37233000.0,203160000.0,351472000.0,18180000.0,87371000.0,9854000.0,26032000.0,3878000.0,28240000.0
,cashAtEndOfPeriod,71481000.0,773280000.0,736047000.0,532887000.0,181415000.0,163235000.0,75864000.0,66010000.0,39978000.0,36100000.0
,cashAtBeginningOfPeriod,4650000.0,736047000.0,532887000.0,181415000.0,163235000.0,75864000.0,66010000.0,39978000.0,36100000.0,7860000.0
,operatingCashFlow,557767000.0,168771000.0,714595000.0,290574000.0,239599000.0,260280000.0,272699000.0,259361000.0,160446000.0,158685000.0
,capitalExpenditure,0.0,-57812000.0,-47949000.0,-33090000.0,-20263000.0,-24299000.0,-36159000.0,-32016000.0,-27056000.0,-13261000.0
,freeCashFlow,557767000.0,110959000.0,666646000.0,257484000.0,219336000.0,235981000.0,236540000.0,227345000.0,133390000.0,145424000.0
