Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Depreciation & Amortization,42604000.0,38934000.0,44041000.0,45248000.0
Stock-based compensation,2709000.0,1119000.0,-752000.0,7969000.0
Operating Cash Flow,29757000.0,30091000.0,35117000.0,39034000.0
Capital Expenditure,-10222000.0,-7064000.0,-16367000.0,-32554000.0
Acquisitions and disposals,0.0,7883000.0,0.0,-34763000.0
Investment purchases and sales,0.0,0.0,0.0,0.0
Investing Cash flow,-10374000.0,715000.0,-16453000.0,-67564000.0
Issuance (repayment) of debt,-9938000.0,-24046000.0,-9088000.0,9954000.0
Issuance (buybacks) of shares,0.0,0.0,0.0,0.0
Dividend payments,0.0,0.0,0.0,0.0
Financing Cash Flow,-9266000.0,-24278000.0,-12843000.0,5206000.0
Effect of forex changes on cash,-835000.0,1498000.0,-904000.0,-3011000.0
Net cash flow / Change in cash,9282000.0,8026000.0,4917000.0,-26335000.0
Free Cash Flow,19535000.0,23027000.0,18750000.0,6480000.0
Net Cash/Marketcap,-9.2012,-5.5879,-9.6393,-4.7259
