date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,revenue,492625000.0,820119000.0,946548000.0,747763000.0,471496000.0,676865000.0,1118416000.0,1042356000.0,1038019000.0,958180000.0,715954000.0,490275000.0,858350000.0,612764000.0,668199000.0,557038000.0,433422000.0,373179000.0,321195000.0,408605000.0,266593000.0,190776000.0,256800000.0,215400000.0,121500000.0,98000000.0,79600000.0,56300000.0,64100000.0,60100000.0,46100000.0,37700000.0
,costOfRevenue,473258000.0,684738000.0,766975000.0,607899000.0,437836000.0,599013000.0,876999000.0,858467000.0,846529000.0,744176000.0,576920000.0,447624000.0,760224000.0,533929000.0,577514000.0,498181000.0,399015000.0,348163000.0,296816000.0,334322000.0,204415000.0,165565000.0,206900000.0,123900000.0,66500000.0,63900000.0,56100000.0,43200000.0,49700000.0,49700000.0,40000000.0,35300000.0
,grossProfit,19367000.0,135381000.0,179573000.0,139864000.0,33660000.0,77852000.0,241417000.0,183889000.0,191490000.0,214004000.0,139034000.0,42651000.0,98126000.0,78835000.0,90685000.0,58857000.0,34407000.0,25016000.0,24379000.0,74283000.0,62178000.0,25211000.0,49900000.0,91500000.0,55000000.0,34100000.0,23500000.0,13100000.0,14400000.0,10400000.0,6100000.0,2400000.0
,grossProfitRatio,0.0393138797259579,0.165074824507175,0.189713569729163,0.187043220913578,0.0713897890968322,0.115018504428505,0.215856175162015,0.176416694488255,0.184476392050627,0.223344256820222,0.194194040399244,0.0869940339605324,0.114319333605173,0.128654751258233,0.135715557790419,0.10566065510791,0.0793845259354624,0.0670348545872088,0.075900932455362,0.181796600628969,0.233231930320751,0.132149746299325,0.194314641744548,0.424791086350975,0.452674897119342,0.347959183673469,0.295226130653266,0.232682060390764,0.224648985959438,0.173044925124792,0.132321041214751,0.0636604774535809
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,113394000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5170000.0,3042000.0,5442000.0,13500000.0,3200000.0,6100000.0,3100000.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,83274000.0,113564000.0,116015000.0,108428000.0,84128000.0,98606000.0,110821000.0,89444000.0,85593000.0,81240000.0,61030000.0,57976000.0,26630000.0,22923000.0,94391000.0,10380000.0,13583000.0,6692000.0,5323000.0,10031000.0,26608000.0,32323000.0,51400000.0,29000000.0,23200000.0,13100000.0,11600000.0,8700000.0,8100000.0,5000000.0,3400000.0,2600000.0
,costAndExpenses,556532000.0,798302000.0,882990000.0,716327000.0,521964000.0,697619000.0,987820000.0,947911000.0,932122000.0,825416000.0,637950000.0,505600000.0,786854000.0,556852000.0,671905000.0,508561000.0,412598000.0,354855000.0,302139000.0,344353000.0,231023000.0,197888000.0,258300000.0,152900000.0,89700000.0,77000000.0,67700000.0,51900000.0,57800000.0,54700000.0,43400000.0,37900000.0
,interestExpense,10986000.0,14369000.0,14864000.0,13273000.0,9866000.0,9111000.0,10431000.0,11279000.0,9740000.0,9226000.0,10267000.0,9334000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,45314000.0,47144000.0,45899000.0,39757000.0,37955000.0,43917000.0,42030000.0,44198000.0,32821000.0,28971000.0,27010000.0,28138000.0,27343000.0,19285000.0,26038000.0,25798000.0,20801000.0,21329000.0,21843000.0,4861000.0,23566000.0,26881000.0,37900000.0,25800000.0,17100000.0,10000000.0,7400000.0,5900000.0,5700000.0,3500000.0,2000000.0,1800000.0
,EBITDA,-18593000.0,68961000.0,109457000.0,71193000.0,-12513000.0,23163000.0,172626000.0,138643000.0,138718000.0,161735000.0,105014000.0,12813000.0,98839000.0,75197000.0,22332000.0,74275000.0,41625000.0,39653000.0,40899000.0,69113000.0,59136000.0,19769000.0,36400000.0,88300000.0,48900000.0,31000000.0,19300000.0,10300000.0,12000000.0,8900000.0,4700000.0,1600000.0
,EBITDARatio,-0.0377427048972342,0.0840865776795807,0.115638087027811,0.095207973649405,-0.0265389314013268,0.0342210041884275,0.154348650233902,0.13300925979224,0.133637245561016,0.168793963555908,0.146677021149403,0.0261343123757075,0.115149997087435,0.122717718403823,0.0334211814145187,0.133339197684898,0.0960380414469039,0.106257318873784,0.127333862606828,0.169143794128804,0.221821278128083,0.103624145594834,0.141744548286604,0.409935004642526,0.402469135802469,0.316326530612245,0.242462311557789,0.182948490230906,0.187207488299532,0.148086522462562,0.101952277657267,0.0424403183023873
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-63907000.0,21817000.0,63558000.0,31436000.0,-50468000.0,-20754000.0,130596000.0,94445000.0,105897000.0,132764000.0,78004000.0,-15325000.0,71496000.0,55912000.0,-3706000.0,48477000.0,20824000.0,18324000.0,19056000.0,64252000.0,35570000.0,-7112000.0,-1500000.0,62500000.0,31800000.0,21000000.0,11900000.0,4400000.0,6300000.0,5400000.0,2700000.0,-200000.0
,operatingIncomeRatio,-0.12972748033494,0.0266022369924365,0.0671471494314076,0.0420400581467658,-0.107038023652375,-0.030661948837656,0.116768715755139,0.090607239753021,0.10201836382571,0.138558517188837,0.108951133732055,-0.0312579674672378,0.0832946933069261,0.0912455692566796,-0.0055462519399161,0.0870263788107813,0.0480455537559238,0.0491024414557089,0.0593284453369448,0.157247219197024,0.13342435847903,-0.0372793223466264,-0.0058411214953271,0.290157845868152,0.261728395061728,0.214285714285714,0.149497487437186,0.0781527531083481,0.0982839313572543,0.0898502495840266,0.0585683297180043,-0.00530503978779841
,totalOtherIncomeExpensesNet,-17686000.0,-10606000.0,-1416000.0,-2051000.0,-4420000.0,-82361000.0,-108000.0,-1819000.0,-749000.0,-522000.0,1134000.0,1870000.0,-1269000.0,1083000.0,-73028000.0,521000.0,-3898000.0,481000.0,170000.0,-359000.0,0.0,-71190000.0,-79500000.0,300000.0,200000.0,-300000.0,100000.0,0.0,200000.0,700000.0,800000.0,800000.0
,incomeBeforeTax,-92579000.0,-3158000.0,47278000.0,16112000.0,-64754000.0,-112226000.0,120057000.0,81347000.0,95408000.0,123016000.0,68871000.0,-22789000.0,59346000.0,36744000.0,-23671000.0,33001000.0,7673000.0,4537000.0,7681000.0,49833000.0,17315000.0,-93966000.0,-92600000.0,58600000.0,28200000.0,17000000.0,9300000.0,3100000.0,5400000.0,4000000.0,0.0,0.0
,incomeBeforeTaxRatio,-0.187929967013448,-0.00385066069680132,0.0499478103593267,0.0215469339884429,-0.137337326297572,-0.165802634203275,0.107345567302328,0.0780414752733231,0.091913539154871,0.128385063349266,0.0961947275942309,-0.0464820763857019,0.0691396283567309,0.0599643582194776,-0.0354250754640459,0.0592437140733666,0.0177033007092395,0.0121577044796197,0.0239138218216348,0.121958860023739,0.0649491922143492,-0.492546232230469,-0.360591900311526,0.27205199628598,0.232098765432099,0.173469387755102,0.116834170854271,0.0550621669626998,0.0842433697347894,0.0665557404326123,0.0,0.0
,incomeTaxExpense,-11883000.0,9788000.0,14997000.0,4893000.0,-24042000.0,-21398000.0,41048000.0,28725000.0,35376000.0,42999000.0,27245000.0,-2216000.0,20046000.0,11700000.0,-5246000.0,10862000.0,2717000.0,2460000.0,3060000.0,17927000.0,6165000.0,-27246000.0,-30300000.0,21500000.0,9800000.0,4800000.0,-100000.0,-1700000.0,100000.0,100000.0,0.0,0.0
,netIncome,-80696000.0,-12946000.0,32281000.0,-6148000.0,-40712000.0,-90828000.0,102278000.0,65323000.0,60032000.0,80017000.0,41626000.0,-20573000.0,38458000.0,26662000.0,-32281000.0,22139000.0,4956000.0,2077000.0,4621000.0,31906000.0,11150000.0,-68655000.0,-63600000.0,37100000.0,18400000.0,12200000.0,9400000.0,2400000.0,5300000.0,3900000.0,1600000.0,300000.0
,netIncomeRatio,-0.163808170515098,-0.0157855140534483,0.0341039228861083,-0.00822185639032688,-0.086346437721635,-0.134189240099577,0.0914489778400881,0.0626686084216909,0.0578332381199188,0.0835093614978396,0.0581406067987608,-0.0419621640915813,0.0448045669016136,0.0435110417713834,-0.0483104584113415,0.0397441467188953,0.0114345833852458,0.00556569367515321,0.0143868989243295,0.0780851923006326,0.0418240538948885,-0.359872310982514,-0.247663551401869,0.172237697307335,0.151440329218107,0.124489795918367,0.118090452261307,0.0426287744227353,0.0826833073322933,0.064891846921797,0.03470715835141,0.00795755968169761
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.89,-0.14,0.358694,-0.0719729340560284,-0.49,-1.1,1.23,0.77,0.69,0.89,0.47,-0.23,0.432175486306989,0.296195078598011,-0.360000001784331,0.25,0.05,0.0260324622422761,0.0634953350646495,0.4,0.160975961885512,-1.01,-0.95,0.59,0.364616360177552,0.29,0.052381,0.002381,0.033333,0.035714,0.02619,0.007143
,EPSDiluted,-0.89,-0.14,0.35,-0.0698834896277351,-0.49,-1.1,1.07,0.69,0.62,0.8,0.46,-0.232463,0.431051681816653,0.294519867001005,-0.346591508028123,0.25,0.05,0.0259933671234591,0.0632900990234616,0.37,0.159222025475524,-1.01,-0.95,0.58,0.36317700931628,0.29,0.052381,0.002381,0.033333,0.035714,0.02619,0.007143
,weightedAverageShsOut,90535000.0,89782000.0,89996000.0,85421000.0,83697000.0,82722000.0,82999000.0,85095000.0,87522000.0,90022000.0,88565957.0,88500000.0,88987000.0,90015000.0,89669444.0,86520000.0,80360000.0,79785000.0,72777000.0,70023000.0,69265000.0,68949000.0,67058000.0,62714000.0,50464000.0,42272000.0,41956000.0,41420000.0,38360000.0,84000000.0,61090909.0,42000000.0
