date,,2021-06-30_FY,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY
,revenue,656902000.0,464909000.0,450920000.0,421553000.0,383337000.0,335661000.0,327935000.0,318121000.0,337436000.0,342291000.0,361308000.0,301840000.0,185076000.0,248030000.0,198178000.0
,costOfRevenue,452359000.0,362178000.0,335542000.0,309625000.0,291516000.0,269839000.0,267453000.0,259050000.0,272851000.0,259126000.0,256087000.0,221537000.0,146076000.0,188719000.0,155920000.0
,grossProfit,204543000.0,102731000.0,115378000.0,111928000.0,91821000.0,65822000.0,60482000.0,59071000.0,64585000.0,83165000.0,105221000.0,80303000.0,39000000.0,59311000.0,42258000.0
,grossProfitRatio,0.311375212741018,0.220970125336356,0.255872438570035,0.265513470429578,0.239530752314543,0.196096657043863,0.184432890664308,0.185687207069008,0.191399257933356,0.242965780578514,0.291222447330256,0.266044924463292,0.210724243013681,0.239128331250252,0.21323254851699
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,62953000.0,51252000.0,46431000.0,37344000.0,29835000.0,26006000.0,27075000.0,24409000.0,27833000.0,30630000.0,29470000.0,20985000.0,19173000.0,22712000.0,15468000.0
,GeneralAndAdministrativeExpenses,0.0,64816000.0,75967000.0,66164000.0,48842000.0,37874000.0,37198000.0,34855000.0,35473000.0,35800000.0,37937000.0,26178000.0,20569000.0,35636000.0,16417000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,140467000.0,116068000.0,122398000.0,103508000.0,78677000.0,63880000.0,64273000.0,59264000.0,63306000.0,66430000.0,67407000.0,47163000.0,39742000.0,58348000.0,31885000.0
,costAndExpenses,592826000.0,478246000.0,457940000.0,413133000.0,370193000.0,333719000.0,331726000.0,318314000.0,336157000.0,325556000.0,323494000.0,268700000.0,185818000.0,247067000.0,187805000.0
,interestExpense,3852000.0,3972000.0,6905000.0,821000.0,91000.0,23000.0,181000.0,266000.0,372000.0,342000.0,263000.0,188000.0,587000.0,31018000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,52685000.0,45090000.0,32038000.0,29419000.0,27188000.0,27303000.0,27547000.0,27876000.0,29360000.0,25263000.0,16678000.0,9011000.0,7528000.0,3049000.0,1860000.0
,EBITDA,118588000.0,42814000.0,42060000.0,45211000.0,44760000.0,28419000.0,23862000.0,27807000.0,28158000.0,42103000.0,57377000.0,48484000.0,7399000.0,8878000.0,-28143000.0
,EBITDARatio,0.180526166764601,0.0920911404167267,0.0932759691297791,0.107248673357798,0.116764100517299,0.0846657788661775,0.0727644197783097,0.0874101363946423,0.0834469351225121,0.123003526239369,0.158803569253933,0.160628147362841,0.0399781711296981,0.0357940571705036,-0.142008699250169
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,64076000.0,-13337000.0,-7020000.0,8420000.0,13144000.0,1942000.0,-3791000.0,-193000.0,1279000.0,16735000.0,37814000.0,33140000.0,-742000.0,963000.0,10373000.0
,operatingIncomeRatio,0.0916788196717319,-0.0286873345106247,-0.0155681717377805,0.0199737636785885,0.0342883676764831,0.00578559916105833,-0.0115602177260738,-0.00060668739253303,0.00379034839199137,0.0488911481750908,0.104658629202785,0.109793267956533,-0.00400916380297824,0.00388259484739749,0.0523418341087305
,totalOtherIncomeExpensesNet,3852000.0,4572000.0,6362000.0,2764000.0,232000.0,953000.0,75000.0,142000.0,2853000.0,237000.0,-2622000.0,-6145000.0,-26000.0,26152000.0,40376000.0
,incomeBeforeTax,60224000.0,-17909000.0,-13382000.0,5656000.0,12912000.0,989000.0,-3866000.0,-335000.0,-1574000.0,16498000.0,40436000.0,39285000.0,-716000.0,-25189000.0,-30003000.0
,incomeBeforeTaxRatio,0.0916788196717319,-0.0385215171141019,-0.0296771045861794,0.0134170555066623,0.0336831560741593,0.0029464251134329,-0.0117889215850702,-0.0010530584274537,-0.00466458824784552,0.0481987548606303,0.11191559555836,0.130151736019083,-0.00386868097430245,-0.101556263355239,-0.151394201172683
,incomeTaxExpense,3935000.0,348000.0,1256000.0,708000.0,3652000.0,4021000.0,4069000.0,2973000.0,4001000.0,3581000.0,2609000.0,1694000.0,-174000.0,1567000.0,1057000.0
,netIncome,58116000.0,-6596000.0,1861000.0,14263000.0,13829000.0,-2928000.0,-7935000.0,-3308000.0,-5575000.0,12917000.0,37827000.0,37591000.0,-542000.0,-26756000.0,-31060000.0
,netIncomeRatio,0.0884698174156876,-0.0141877227586474,0.00412711789230906,0.0338344170246683,0.0360753071057581,-0.00872308668567394,-0.0241968682818241,-0.0103985590388563,-0.0165216515131758,0.0377368963834866,0.104694609585174,0.124539491121124,-0.00292852665931833,-0.107874047494255,-0.156727790168434
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.33961352657005,-0.27,0.0773386527033205,0.6,0.59,-0.13,-0.3,-0.13,-0.22,0.52,1.61,3.55,-0.03,-1.436487,-1.667561
,EPSDiluted,2.33961352657005,-0.27,0.0753502307879181,0.57,0.56,-0.13,-0.3,-0.13,-0.22,0.5,1.51,1.78,-0.03,-1.436487,-1.667561
,weightedAverageShsOut,24840000.0,24840000.0,24063000.0,23901000.0,23526000.0,22452000.0,26429000.0,25952000.0,25348000.0,24656000.0,23495000.0,10594000.0,18626000.0,18626000.0,18626000.0
,weightedAverageShsOutDil,24840000.0,24840000.0,24698000.0,24844000.0,24826000.0,22452000.0,26429000.0,25952000.0,25348000.0,25606000.0,24989000.0,21170000.0,18626000.0,18626000.0,18626000.0
