Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Revenue,64644000.0,57744000.0,47788000.0,40353000.0,43900000.0,39480000.0,28657000.0,15290000.0,13440000.0
Revenue Growth,0.1195,0.2083,0.1842,-0.0808,0.112,0.3777,0.8742,0.1376,
Cost of Revenue,43703000.0,43362000.0,33626000.0,32010000.0,33443000.0,23907000.0,16514000.0,11647000.0,10374000.0
Gross Profit,20941000.0,14382000.0,14162000.0,8343000.0,10457000.0,15573000.0,12143000.0,3643000.0,3066000.0
R&D Expenses,10744000.0,9909000.0,7814000.0,7279000.0,8178000.0,5127000.0,1930000.0,1531000.0,1153000.0
SG&A Expense,23194000.0,24155000.0,20722000.0,22576000.0,24029000.0,16119000.0,18285000.0,7286000.0,5978000.0
Operating Expenses,33938000.0,34064000.0,28536000.0,34274000.0,32207000.0,21246000.0,20215000.0,8817000.0,7131000.0
Operating Income,-12997000.0,-19682000.0,-14374000.0,-25931000.0,-21750000.0,-5673000.0,-8072000.0,-5174000.0,-4065000.0
Interest Expense,254000.0,94000.0,298000.0,152000.0,144000.0,372000.0,842000.0,1570000.0,1114000.0
Earnings before Tax,-12507000.0,-19979000.0,-14531000.0,-26038000.0,-21684000.0,-6085000.0,-9173000.0,-7006000.0,-5310000.0
Income Tax Expense,160000.0,38000.0,67000.0,-173000.0,159000.0,370000.0,995000.0,1031000.0,198000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,138000.0,480000.0,420000.0,328000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-12667000.0,-20017000.0,-14598000.0,-25865000.0,-21843000.0,-6455000.0,-10168000.0,-8037000.0,-5508000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-12667000.0,-20017000.0,-14598000.0,-25865000.0,-21843000.0,-6455000.0,-10168000.0,-8037000.0,-5508000.0
EPS,-0.78,-1.25,-0.92,-1.79,-1.52,-0.51,-1.16,-0.8,-0.55
EPS Diluted,-0.78,-1.25,-0.92,-1.79,-1.52,-0.51,-1.16,-0.8,-0.55
Weighted Average Shs Out,16299952.0,16158619.0,16111286.0,14524637.0,14442804.0,14387608.0,13281608.0,,
Weighted Average Shs Out (Dil),16299952.0,16158619.0,16111286.0,14524637.0,14442804.0,14387608.0,13281608.0,,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.3239,0.2491,0.2964,0.2068,0.2382,0.3945,0.4237,0.2383,0.2281
EBITDA Margin,-0.104,-0.236,-0.179,-0.512,-0.388,-0.085,-0.232,-0.279,-0.232
EBIT Margin,-0.1895,-0.3444,-0.2978,-0.6415,-0.4907,-0.1447,-0.2907,-0.3555,-0.3122
Profit Margin,-0.196,-0.347,-0.305,-0.641,-0.498,-0.164,-0.355,-0.526,-0.41
Free Cash Flow margin,-0.2022,-0.1204,-0.0821,-0.3834,-1.1848,-1.0006,-0.4025,-0.23,-0.5734
EBITDA,-6750000.0,-13607000.0,-8574000.0,-20659000.0,-17020000.0,-3341000.0,-6648000.0,-4266000.0,-3124000.0
EBIT,-12253000.0,-19885000.0,-14233000.0,-25886000.0,-21540000.0,-5713000.0,-8331000.0,-5436000.0,-4196000.0
Consolidated Income,-12667000.0,-20017000.0,-14598000.0,-25865000.0,-21843000.0,-6317000.0,-9688000.0,-7617000.0,-5180000.0
Earnings Before Tax Margin,-0.1935,-0.346,-0.3041,-0.6453,-0.4939,-0.1541,-0.3201,-0.4582,-0.3951
Net Profit Margin,-0.196,-0.3467,-0.3055,-0.641,-0.4976,-0.1635,-0.3548,-0.5256,-0.4098
