Date,2019-05-31,2018-05-31,2017-05-31
Revenue,176947761.194,28617829.4574,15161721.0682
Revenue Growth,5.1831,0.8875,
Cost of Revenue,120663432.8358,-3077519.3798,2330118.6944
Gross Profit,56284328.3582,31695348.8372,12831602.3739
R&D Expenses,1038059.7015,379844.9612,364985.1632
SG&A Expense,72927611.9403,19979844.9612,8413946.5875
Operating Expenses,164608955.2239,41329457.3643,13864243.3234
Operating Income,-108324626.8657,-9634108.5271,-1032640.9496
Interest Expense,0.0,0.0,0.0
Earnings before Tax,-11675373.1343,27795348.8372,3213649.8516
Income Tax Expense,637313.4328,4967441.8605,99406.5282
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-12312686.5672,22827906.9767,3114243.3234
Preferred Dividends,0.0,0.0,0.0
Net Income Com,-12312686.5672,22827906.9767,3114243.3234
EPS,-0.0522,0.1395,0.0297
EPS Diluted,-0.0522,0.1395,0.0297
Weighted Average Shs Out,120169002.2388,124826715.5039,
Weighted Average Shs Out (Dil),181166834.3284,124826715.5039,77404539.3175
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.3181,1.1075,0.8463
EBITDA Margin,0.0231,0.893,0.2277
EBIT Margin,-0.066,0.9713,0.212
Profit Margin,-0.0522,0.6186,0.1521
Free Cash Flow margin,-1.1029,-6.0112,-3.0514
EBITDA,5444029.8507,32972093.0233,4654302.6706
EBIT,-11675373.1343,27795348.8372,3213649.8516
Consolidated Income,-12312686.5672,22827906.9767,3114243.3234
Earnings Before Tax Margin,-0.066,0.9713,0.212
Net Profit Margin,-0.0696,0.7977,0.2054
