date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,84623000.0,79671000.0,78573000.0,90071000.0,55972000.0,59722000.0,52826000.0,44874000.0,40005000.0,38765000.0,33277000.0,26785000.0,19050000.0,16118000.0,12278000.0,10954000.0,8026000.0,5638000.0,7416000.0,5110000.0,3729000.0,3100000.0,3000000.0,2800000.0,1900000.0,1600000.0,800000.0,600000.0,200000.0,800000.0,600000.0,300000.0
,depreciationAndAmortization,51281000.0,45862000.0,44666000.0,44379000.0,46202000.0,39964000.0,30524000.0,10474000.0,9641000.0,9291000.0,8559000.0,8130000.0,7786000.0,6376000.0,3445000.0,2809000.0,3271000.0,3525000.0,2917000.0,2621000.0,2015000.0,2000000.0,1700000.0,1100000.0,1400000.0,800000.0,700000.0,500000.0,500000.0,500000.0,500000.0,400000.0
,deferredIncomeTax,-4627000.0,-3563000.0,-5403000.0,-28777000.0,-6881000.0,-2857000.0,-11259000.0,-315000.0,-92000.0,307000.0,-669000.0,-1216000.0,-238000.0,-617000.0,104000.0,599000.0,1388000.0,598000.0,1017000.0,112000.0,-168000.0,-100000.0,100000.0,0.0,-100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,100000.0
,stockBasedCompensation,8303000.0,7596000.0,6413000.0,6264000.0,7024000.0,6829000.0,4557000.0,3817000.0,4216000.0,3692000.0,3992000.0,3076000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,8533000.0,18430000.0,53318000.0,3506000.0,-30275000.0,31929000.0,-156241000.0,60346000.0,36848000.0,44683000.0,40947000.0,29631000.0,13427000.0,-3156000.0,-6821000.0,2611000.0,5950000.0,6671000.0,337000.0,2459000.0,1788000.0,1400000.0,1200000.0,1600000.0,-300000.0,1400000.0,0.0,200000.0,-400000.0,0.0,300000.0,200000.0
,accountsReceivables,-3599000.0,11623000.0,-7773000.0,-3906000.0,-15659000.0,10809000.0,-8395000.0,2958000.0,-7642000.0,-2697000.0,-2744000.0,862000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,13923000.0,-11401000.0,-6016000.0,-319000.0,4745000.0,3126000.0,6698000.0,-3942000.0,-1979000.0,-3009000.0,-1863000.0,2656000.0,-974000.0,481000.0,-827000.0,-1496000.0,-358000.0,1277000.0,-1663000.0,-3021000.0,194000.0,100000.0,-400000.0,-600000.0,0.0,-600000.0,-300000.0,-100000.0,100000.0,-100000.0,-400000.0,500000.0
,accountsPayables,0.0,1134000.0,5988000.0,1511000.0,17841000.0,-15718000.0,7747000.0,-2770000.0,5775000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,2057000.0,162688000.0,144258000.0,90940000.0,87434000.0,117709000.0,85780000.0,242021000.0,181675000.0,144827000.0,100144000.0,59197000.0,29566000.0,16139000.0,19295000.0,26116000.0,23505000.0,17555000.0,10884000.0,10547000.0,8088000.0,6300000.0,4900000.0,3700000.0,2100000.0,2400000.0,1000000.0,1000000.0,800000.0,1200000.0,1200000.0,900000.0
,otherNonCashItems,2381000.0,-23535000.0,-58870000.0,-4825000.0,35570000.0,-31761000.0,164943000.0,-63504000.0,-36837000.0,-51836000.0,-47076000.0,-18334000.0,-17128000.0,-3084000.0,7364000.0,-3275000.0,-6490000.0,-5279000.0,-1573000.0,-7080000.0,-1411000.0,-1700000.0,-2100000.0,-2500000.0,700000.0,-2300000.0,300000.0,-800000.0,300000.0,-100000.0,-400000.0,0.0
,netCashProvidedByOperatingActivites,150494000.0,124461000.0,118697000.0,110618000.0,107612000.0,103826000.0,85350000.0,55692000.0,53781000.0,44902000.0,39030000.0,48072000.0,22897000.0,15637000.0,16370000.0,13698000.0,12145000.0,11153000.0,10114000.0,3222000.0,5953000.0,4700000.0,3900000.0,3000000.0,3600000.0,1600000.0,1900000.0,500000.0,600000.0,1200000.0,1000000.0,1000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5262000.0,-5041000.0,-2360000.0,-1769000.0,-1215000.0,-2270000.0,-10020000.0,-1950000.0,-881000.0,-600000.0,-1600000.0,-1100000.0,-1000000.0,-1100000.0,-2800000.0,-1300000.0,-700000.0,-1500000.0,-600000.0,-600000.0
,acquisitionsNet,87000.0,-129539000.0,-17399000.0,-17393000.0,-110601000.0,0.0,-491057000.0,0.0,0.0,0.0,-4661000.0,0.0,-296000.0,-40744000.0,-22872000.0,-11419000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
