date,,2021-03-31_FY,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-04-03_FY,2014-04-04_FY,2013-03-29_FY,2012-03-30_FY,2011-04-01_FY,2010-04-02_FY,2009-04-03_FY,2008-03-28_FY,2007-03-30_FY,2006-03-31_FY,2005-04-01_FY,2004-04-02_FY,2003-03-31_FY,2002-03-31_FY,2001-03-31_FY,2000-03-31_FY,1999-03-31_FY,1998-03-31_FY,1997-03-31_FY,1996-03-31_FY
,revenue,2256107000.0,2309238000.0,2068258000.0,1594625000.0,1559337000.0,1417431000.0,1382535000.0,1351500000.0,1119700000.0,863600000.0,802200000.0,688100000.0,628200000.0,574700000.0,516600000.0,433823000.0,345900000.0,278600000.0,185022000.0,195628000.0,164352000.0,75880000.0,71500000.0,64200000.0,47700000.0,29000000.0
,costOfRevenue,1564284000.0,1609687000.0,1537721000.0,1120814000.0,1048975000.0,984345000.0,963914000.0,991300000.0,848200000.0,636000000.0,550600000.0,475400000.0,446800000.0,413500000.0,380100000.0,325271000.0,262300000.0,206300000.0,141208000.0,136567000.0,103835000.0,42265000.0,41300000.0,38700000.0,31700000.0,20000000.0
,grossProfit,691823000.0,699551000.0,530537000.0,473811000.0,510362000.0,433086000.0,418621000.0,360200000.0,271500000.0,227600000.0,251600000.0,212700000.0,181400000.0,161200000.0,136500000.0,108552000.0,83600000.0,72300000.0,43814000.0,59061000.0,60517000.0,33615000.0,30200000.0,25500000.0,16000000.0,9000000.0
,grossProfitRatio,0.306644587335618,0.302935860227486,0.256513935882274,0.297130046249118,0.327294228252135,0.305542915316513,0.302792334371282,0.266518682944876,0.242475663124051,0.263547938860584,0.31363749688357,0.30911204766749,0.288761540910538,0.280494170871759,0.264227642276423,0.25022186467753,0.241688349233883,0.259511844938981,0.23680427192442,0.301904635328276,0.36821578076324,0.443002108592514,0.422377622377622,0.397196261682243,0.335429769392034,0.310344827586207
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,115792000.0,130434000.0,123044000.0,168347000.0,129647000.0,77184000.0,46670000.0,60700000.0,35400000.0,25000000.0,28700000.0,27300000.0,29600000.0,32300000.0,21600000.0,15757000.0,8100000.0,10000000.0,16048000.0,9415000.0,6173000.0,7590000.0,7600000.0,7600000.0,5100000.0,0.0
,GeneralAndAdministrativeExpenses,0.0,523085000.0,458458000.0,385420000.0,333468000.0,298345000.0,270841000.0,281500000.0,240900000.0,181700000.0,163800000.0,130200000.0,98600000.0,76400000.0,69900000.0,57059000.0,48600000.0,38800000.0,37858000.0,38153000.0,26482000.0,11269000.0,10100000.0,7900000.0,4800000.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,115792000.0,661130000.0,591157000.0,565998000.0,473903000.0,391967000.0,335477000.0,356900000.0,318400000.0,225400000.0,212400000.0,169700000.0,137100000.0,118200000.0,101000000.0,79622000.0,63300000.0,56600000.0,62354000.0,54527000.0,36444000.0,22151000.0,20600000.0,17700000.0,11300000.0,7200000.0
,costAndExpenses,1680076000.0,2270817000.0,2128878000.0,1686812000.0,1522878000.0,1376312000.0,1299391000.0,1348200000.0,1166600000.0,861400000.0,763000000.0,645100000.0,583900000.0,531700000.0,481100000.0,404893000.0,325600000.0,262900000.0,203562000.0,191094000.0,140279000.0,64416000.0,61900000.0,56400000.0,43000000.0,27200000.0
,interestExpense,32687000.0,38641000.0,50010000.0,4026000.0,12083000.0,25748000.0,31448000.0,37938000.0,43993000.0,-8200000.0,-2800000.0,7354000.0,509000.0,557000.0,448000.0,0.0,141000.0,357000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,330861.0,7611000.0,9655000.0,12231000.0,10788000.0,16438000.0,221433000.0,185100000.0,157100000.0,125500000.0,103000000.0,47000000.0,28700000.0,28100000.0,26900000.0,6806000.0,20200000.0,20700000.0,8448000.0,6959000.0,12854000.0,3292000.0,2900000.0,2200000.0,1400000.0,1000000.0
,EBITDA,58563861.0,46032000.0,-50965000.0,-79956000.0,47247000.0,57557000.0,304577000.0,188400000.0,110200000.0,127700000.0,142300000.0,90000000.0,73000000.0,71000000.0,62300000.0,35736000.0,40500000.0,36400000.0,-10092000.0,11493000.0,36927000.0,14756000.0,12500000.0,10000000.0,6100000.0,2800000.0
,EBITDARatio,0.0259579270841321,0.019933848308403,-0.0246415099083383,-0.0501409422277965,0.0302994157132166,0.0406065621536428,0.220303283461178,0.139400665926748,0.0984192194337769,0.147869383974062,0.177387185240588,0.130794942595553,0.116205030245145,0.123542717939795,0.12059620596206,0.0823746089995228,0.117085862966175,0.130653266331658,-0.0545448649349807,0.0587492587973092,0.224682389018692,0.194464944649446,0.174825174825175,0.155763239875389,0.127882599580713,0.096551724137931
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
