date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,revenue,411486000.0,326947000.0,244091000.0,200940000.0,157437000.0,110526000.0,76880000.0,60030000.0,46044000.0
,costOfRevenue,121517000.0,91146000.0,71083000.0,56910000.0,39725000.0,29244000.0,18472000.0,12878000.0,8222000.0
,grossProfit,289969000.0,235801000.0,173008000.0,144030000.0,117712000.0,81282000.0,58408000.0,47152000.0,37822000.0
,grossProfitRatio,0.704687401272461,0.721220870660994,0.708784838441401,0.716781128695133,0.747676848517185,0.735410672601922,0.759729448491155,0.785473929701816,0.821431674050908
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,108568000.0,79364000.0,67743000.0,50938000.0,47955000.0,38746000.0,25570000.0,21411000.0,17820000.0
,GeneralAndAdministrativeExpenses,59519000.0,44710000.0,34993000.0,30293000.0,28282000.0,21731000.0,12972000.0,12586000.0,9436000.0
,SellingAndMarketingExpenses,195981000.0,157722000.0,123310000.0,111593000.0,90524000.0,67365000.0,49007000.0,31779000.0,23278000.0
,otherExpenses,-81000.0,-433000.0,-336000.0,313000.0,-109000.0,-278000.0,-305000.0,43000.0,-29000.0
,operatingExpenses,364068000.0,281796000.0,226046000.0,192824000.0,166761000.0,127842000.0,0.0,0.0,0.0
,costAndExpenses,485585000.0,372942000.0,297129000.0,249734000.0,206486000.0,157086000.0,106021000.0,78654000.0,58756000.0
,interestExpense,24137000.0,13389000.0,4934000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,22631000.0,16528000.0,11097000.0,7628000.0,6725000.0,5352000.0,4140000.0,2631000.0,1529000.0
,EBITDA,-51468000.0,-29467000.0,-41941000.0,-41166000.0,-42324000.0,-41208000.0,-25001000.0,-15993000.0,-11183000.0
,EBITDARatio,-0.125078374476896,-0.0901277577099652,-0.171825261890033,-0.204867124514781,-0.268831342060634,-0.372835350958146,-0.325195109261186,-0.266416791604198,-0.242876379115629
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-74099000.0,-45995000.0,-53038000.0,-48794000.0,-49049000.0,-46560000.0,-29141000.0,-18624000.0,-12712000.0
,operatingIncomeRatio,-0.180076600418969,-0.140680293747916,-0.217287814790386,-0.242828705086095,-0.311546840958606,-0.421258346452418,-0.379045265348595,-0.310244877561219,-0.276083745982104
,totalOtherIncomeExpensesNet,-81000.0,-433000.0,-336000.0,313000.0,-109000.0,-278000.0,-305000.0,43000.0,-29000.0
,incomeBeforeTax,-96863000.0,-53803000.0,-55079000.0,-47706000.0,-49027000.0,-49361000.0,-32248000.0,-18703000.0,-12812000.0
,incomeBeforeTaxRatio,-0.235398045133978,-0.164561840298275,-0.225649450409888,-0.23741415347865,-0.311407102523549,-0.446600799811809,-0.41945889698231,-0.311560886223555,-0.278255581617583
,incomeTaxExpense,1986000.0,42000.0,466000.0,-2236000.0,-27000.0,496000.0,379000.0,170000.0,-418000.0
,netIncome,-98849000.0,-53845000.0,-55545000.0,-45470000.0,-49000000.0,-49857000.0,-32627000.0,-18873000.0,-12394000.0
,netIncomeRatio,-0.240224454780965,-0.164690301486174,-0.22755857446608,-0.226286453667762,-0.311235605353252,-0.451088431681233,-0.424388657648283,-0.314392803598201,-0.269177308661281
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.94,-1.1,-1.2,-1.06,-1.19,-4.0,-1.75,-1.693084,-1.420938
,EPSDiluted,-1.94,-1.1,-1.2,-1.06,-1.19,-4.0,-1.75,-1.693084,-1.420938
,weightedAverageShsOut,51293210.0,48731791.0,46456825.0,42952950.0,41248473.0,24740480.0,26742901.0,30964803.0,26742901.0
,weightedAverageShsOutDil,51293210.0,48731791.0,46456825.0,42952950.0,41248473.0,24740480.0,26742901.0,30964803.0,26742901.0
