Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,827174000.0,543660000.0,282354000.0,478522000.0
Revenue Growth,0.5215,0.9255,-0.4099,
Cost of Revenue,639298000.0,448467000.0,246109000.0,373191000.0
Gross Profit,187876000.0,95193000.0,36245000.0,105331000.0
R&D Expenses,0.0,0.0,0.0,0.0
SG&A Expense,75993000.0,49552000.0,39387000.0,42862000.0
Operating Expenses,215822000.0,151791000.0,119257000.0,147950000.0
Operating Income,-27946000.0,-56598000.0,-83012000.0,-42619000.0
Interest Expense,22315000.0,15703000.0,14185000.0,9886000.0
Earnings before Tax,-50608000.0,-72669000.0,-97197000.0,-53440000.0
Income Tax Expense,2375000.0,-4987000.0,-26286000.0,-14323000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,935000.0
Net Income,-52983000.0,-67682000.0,-70911000.0,-39117000.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,-52983000.0,-67682000.0,-70911000.0,-39117000.0
EPS,-2.17,-4.55,-5.34,-2.96
EPS Diluted,-2.17,-4.55,-5.34,-2.96
Weighted Average Shs Out,30169216.0,23000000.0,23000000.0,23000000.0
Weighted Average Shs Out (Dil),24411213.0,14887006.0,13268540.0,13193380.0
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.2271,0.1751,0.1284,0.2201
EBITDA Margin,0.043,0.01,-0.066,0.05
EBIT Margin,-0.0342,-0.1048,-0.294,-0.091
Profit Margin,-0.064,-0.124,-0.251,-0.082
Free Cash Flow margin,0.0566,-0.0695,-0.0327,0.2425
EBITDA,35522000.0,5255000.0,-18669000.0,23990000.0
EBIT,-28293000.0,-56966000.0,-83012000.0,-43554000.0
Consolidated Income,-52983000.0,-67682000.0,-70911000.0,-39117000.0
Earnings Before Tax Margin,-0.0612,-0.1337,-0.3442,-0.1117
Net Profit Margin,-0.0641,-0.1245,-0.2511,-0.0817
