date,,2021-07-31_FY,2020-07-25_FY,2019-07-27_FY,2018-07-28_FY,2017-07-29_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,19994000.0,24939000.0,25539000.0,25080000.0,22921000.0
,depreciationAndAmortization,35701000.0,31701000.0,27290000.0,24999000.0,24482000.0
,deferredIncomeTax,-2542000.0,11190000.0,-1883000.0,-1050000.0,2279000.0
,stockBasedCompensation,2522000.0,2958000.0,3098000.0,3715000.0,3134000.0
,changeInWorkingCapital,-1587000.0,11711000.0,1568000.0,6466000.0,-6551000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0
,inventory,-718000.0,661000.0,1196000.0,2615000.0,271000.0
,accountsPayables,-14386000.0,25076000.0,1902000.0,4381000.0,481000.0
,otherWorkingCapital,12786000.0,-17497000.0,-3198000.0,-2058000.0,-9330000.0
,otherNonCashItems,-1396000.0,1449000.0,176000.0,-326000.0,-112000.0
,netCashProvidedByOperatingActivites,52692000.0,83948000.0,55788000.0,58884000.0,46153000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,-73622000.0,-5267000.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-26373000.0,-56034000.0,-31013000.0,-42550000.0,-29671000.0
,netCashUsedForInvestingActivites,-26373000.0,-129656000.0,-36280000.0,-42550000.0,-29671000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-58414000.0,-13581000.0,-1576000.0,-944000.0,-1452000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,-4389000.0,-1070000.0,-632000.0,-4081000.0
,dividendsPaid,-13050000.0,-12965000.0,-12890000.0,-12878000.0,-12788000.0
,otherFinancingActivites,49778000.0,87203000.0,1041000.0,6793000.0,895000.0
,netCashUsedProvidedByFinancingActivities,-21686000.0,56268000.0,-14495000.0,-7661000.0,-17426000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,4633000.0,10560000.0,5013000.0,8673000.0,-944000.0
,cashAtEndOfPeriod,116314000.0,111681000.0,101121000.0,96108000.0,87435000.0
,cashAtBeginningOfPeriod,111681000.0,101121000.0,96108000.0,87435000.0,88379000.0
,operatingCashFlow,52692000.0,83948000.0,55788000.0,58884000.0,46153000.0
,capitalExpenditure,-25233000.0,-54495000.0,-27988000.0,-35464000.0,-27726000.0
,freeCashFlow,27459000.0,29453000.0,27800000.0,23420000.0,18427000.0
