date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,2378000.0,-52982000.0,-19342000.0,23840000.0,35229000.0,18646000.0,44620000.0,45794000.0,47263000.0,138577000.0,113989000.0,74221000.0,78581000.0,76335000.0,78333000.0,101150000.0,75141000.0,61515000.0,24775962.0,17328529.0,120802261.0,50945554.0,40309650.0,40209272.0,39819904.0,29500000.0,18600000.0,13300000.0
,depreciationAndAmortization,16627000.0,17771000.0,15891000.0,15692000.0,14407000.0,14245000.0,14845000.0,14628000.0,14079000.0,11499000.0,10545000.0,10084000.0,11992000.0,12789000.0,10827000.0,13199000.0,15373000.0,15247000.0,16405645.0,16798846.0,13418843.0,10546594.0,9002669.0,7342518.0,4890303.0,3100000.0,2300000.0,1700000.0
,deferredIncomeTax,-1356000.0,30070000.0,-17257000.0,14073000.0,-2685000.0,-732000.0,-5445000.0,-3889000.0,-1880000.0,11100000.0,-1324000.0,-1024000.0,-903000.0,-2990000.0,-4332000.0,-1644000.0,-769000.0,2812000.0,1210392.0,-2527095.0,-16411.0,-683237.0,1188956.0,-313867.0,0.0,0.0,-100000.0,0.0
,stockBasedCompensation,6834000.0,6962000.0,7155000.0,7433000.0,6695000.0,6712000.0,8563000.0,9073000.0,9264000.0,9169000.0,7717000.0,6987000.0,7338000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-35480000.0,-29817000.0,-68880000.0,79929000.0,-11776000.0,6063000.0,-45255000.0,-62070000.0,10094000.0,24359000.0,26908000.0,65304000.0,-38521000.0,31625000.0,-124669000.0,77934000.0,46301000.0,16558929.0,-13875923.0,-40249292.0,76488994.0,30612533.0,1351181.0,8673776.0,18109802.0,56000000.0,46600000.0,-8200000.0
,accountsReceivables,-7269000.0,8282000.0,49200000.0,-49103000.0,-21302000.0,14918000.0,-2769000.0,-5541000.0,-4365000.0,-4939000.0,-2849000.0,-15143000.0,17918000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-25582000.0,1252000.0,24192000.0,-15518000.0,-10887000.0,-6877000.0,1953000.0,10265000.0,7163000.0,-12734000.0,-28600000.0,1732000.0,1140000.0,4571000.0,-2185000.0,-7950000.0,-2341000.0,-49000.0,16923086.0,32403259.0,-30683956.0,7131803.0,-26331473.0,1423543.0,342153.0,-20400000.0,-13900000.0,-6200000.0
,accountsPayables,4543000.0,-13494000.0,-3799000.0,-17742000.0,26722000.0,-5826000.0,9973000.0,5206000.0,7265000.0,6178000.0,-2997000.0,5442000.0,-1887000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,207599000.0,237416000.0,306296000.0,226367000.0,238143000.0,232080000.0,277335000.0,339405000.0,329311000.0,304952000.0,278044000.0,212740000.0,251261000.0,219636000.0,344305000.0,266371000.0,220070000.0,203511071.0,217386994.0,257636286.0,181147292.0,150534759.0,149183578.0,140509802.0,122400000.0,66400000.0,19800000.0
,otherNonCashItems,216000.0,-2230000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138577000.0,4909000.0,0.0,981000.0,8974000.0,8748000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,4200000.0,0.0
,netCashProvidedByOperatingActivites,-16518000.0,-2472000.0,55454000.0,-42379000.0,42000000.0,18547000.0,55837000.0,59764000.0,85628000.0,150606000.0,92789000.0,90155000.0,115815000.0,88877000.0,92141000.0,128983000.0,85823000.0,85354000.0,105177848.0,93222158.0,-13344038.0,60035981.0,16743197.0,44986726.0,45461704.0,9300000.0,8500000.0,7400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-6413000.0,-9494000.0,-8110000.0,-14720000.0,-21441000.0,-11753000.0,-11256000.0,-8173000.0,-12075000.0,-11912000.0,-9872000.0,-8740000.0,-9492000.0,-6535000.0,-6061000.0,-8876000.0,-7165000.0,-6782000.0,-2646553.0,-13215927.0,-32540097.0,-36236622.0,-23095854.0,-18220850.0,-29661438.0,-12800000.0,-4100000.0,-5400000.0
,acquisitionsNet,0.0,0.0,-22000000.0,0.0,-1000000.0,0.0,0.0,0.0,7000000.0,-23000000.0,0.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-56767000.0,-48578000.0,-123209000.0,-93141000.0,-209172000.0,-188921000.0,-142695000.0,-261625000.0,-282740000.0,-554629000.0,-340489000.0,-262067000.0,-242791000.0,-217316000.0,-293098000.0,-242627000.0,-146018000.0,-125318000.0,-225195613.0,-151337927.0,-205820284.0,-703457.0,-8021195.0,-5271247.0,-8309030.0,-16300000.0,-8500000.0,0.0
,salesMaturitiesOfInvestments,105100000.0,47268000.0,153649000.0,173752000.0,225075000.0,280435000.0,230019000.0,343567000.0,282039000.0,466243000.0,275442000.0,186193000.0,248688000.0,253339000.0,326348000.0,211288000.0,131330000.0,87234000.0,187886705.0,95510333.0,235455704.0,2672421.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-523000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000000.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,41399000.0,-9791000.0,285000.0,66042000.0,-6481000.0,79944000.0,76069000.0,73769000.0,-5014000.0,-122959000.0,-74919000.0,-85984000.0,-3595000.0,29488000.0,26789000.0,-40213000.0,-21821000.0,-44828000.0,-39855461.0,-69043521.0,-2904677.0,-34262608.0,-31117049.0,-73433800.0,-37965866.0,-29100000.0,-12500000.0,-5400000.0
