Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30
Revenue,64932937.0,48938593.0,31361976.0,29024178.0
Revenue Growth,0.326824761798934,0.560443544756236,0.0805465705178627,
Cost of Revenue,41178356.0,31277255.0,18669812.0,17463416.0
Gross Profit,23754581.0,17661338.0,12692164.0,11560762.0
R&D Expenses,7978883.0,7837873.0,4232788.0,5579058.0
SG&A Expense,19563422.0,8097324.0,6854283.0,5368053.0
Operating Expenses,27542305.0,15935197.0,11087071.0,10953046.0
Operating Income,-3787724.0,1726141.0,1605093.0,607716.0
Interest Expense,0.0,0.0,0.0,0.0
Earnings before Tax,-3083161.0,2322335.0,1928899.0,2095265.0
Income Tax Expense,186615.0,-112128.0,-118546.0,269153.0
Net Income - Non-Controlling int,-162813.0,280435.0,173912.0,-41141.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,-3269776.0,2434463.0,2047445.0,1826112.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,-3269776.0,2434463.0,2047445.0,1826112.0
EPS,-0.24,0.21,0.18,0.16
EPS Diluted,-0.24,0.21,0.18,0.16
Weighted Average Shs Out,13813821.0,13590000.0,13590000.0,13290000.0
Weighted Average Shs Out (Dil),13843764.0,11517123.0,11290000.0,11290000.0
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.3658,0.3609,0.4047,0.3983
EBITDA Margin,-0.041,0.052,0.066,0.074
EBIT Margin,-0.0475,0.0475,0.0615,0.0722
Profit Margin,-0.05,0.05,0.065,0.063
Free Cash Flow margin,-0.0015,-0.1022,0.0179,0.1425
EBITDA,-2679461.0,2528504.0,2072525.0,2149370.0
EBIT,-3083161.0,2322335.0,1928899.0,2095265.0
Consolidated Income,-3432589.0,2714898.0,2221357.0,1784971.0
Earnings Before Tax Margin,-0.0475,0.0475,0.0615,0.0722
Net Profit Margin,-0.0504,0.0497,0.0653,0.0629
