date,,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-14312007.0,-22085702.0,-12790814.0,-9377533.0,-8800563.0
,depreciationAndAmortization,47768.0,75114.0,36193.0,47656.0,50402.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,492185.0,1228987.0,916028.0,654260.0,724212.0
,changeInWorkingCapital,1585924.0,2919201.0,-4498394.0,-794090.0,-122674.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0
,inventory,146430.0,-221545.0,0.0,0.0,0.0
,accountsPayables,490955.0,125363.0,805320.0,-644587.0,128175.0
,otherWorkingCapital,2514642.0,2226706.0,-5444657.0,0.0,0.0
,otherNonCashItems,-4485647.0,-2002042.0,-2702414.0,-467095.0,-638594.0
,netCashProvidedByOperatingActivites,-16671777.0,-19864442.0,-19039401.0,-9936802.0,-8787217.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,-4015.0,-169750.0,-28975.0,-44372.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,1326.0,0.0,0.0,400.0,0.0
,netCashUsedForInvestingActivites,1326.0,-4015.0,-169750.0,-28575.0,-44372.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,7037055.0,14599627.0,4496322.0,4906078.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,11863203.0,1664039.0,3991709.0,1045000.0,5355194.0
,netCashUsedProvidedByFinancingActivities,11863203.0,8701094.0,18591336.0,5541322.0,10261272.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-4807248.0,-11167363.0,-617815.0,-4424055.0,1429683.0
,cashAtEndOfPeriod,6629870.0,11437118.0,22604481.0,23222296.0,27646351.0
,cashAtBeginningOfPeriod,11437118.0,22604481.0,23222296.0,27646351.0,26216668.0
,operatingCashFlow,-16671777.0,-19864442.0,-19039401.0,-9936802.0,-8787217.0
,capitalExpenditure,0.0,-4015.0,-169750.0,-28975.0,-44372.0
,freeCashFlow,-16671777.0,-19868457.0,-19209151.0,-9965777.0,-8831589.0
