Date,2018-12-31,2017-12-31,2016-12-31
Cash and cash equivalents,1180000.0,1752000.0,26000.0
Short-term investments,0.0,0.0,0.0
Cash and short-term investments,1180000.0,1752000.0,26000.0
Receivables,0.0,0.0,0.0
Inventories,0.0,0.0,0.0
Total current assets,1233000.0,1888000.0,150000.0
Property Plant & Equipment Net,0.0,0.0,0.0
Goodwill and Intangible Assets,0.0,0.0,0.0
Long-term investments,304035000.0,300403000.0,0.0
Tax assets,355000.0,60000.0,
Total non-current assets,304035000.0,300403000.0,
Total assets,305268000.0,302291000.0,150000.0
Payables,17000.0,186000.0,0.0
Short-term debt,0.0,0.0,0.0
Total current liabilities,607000.0,436000.0,285000.0
Long-term debt,0.0,0.0,0.0
Total debt,0.0,0.0,
Deferred revenue,0.0,0.0,
Tax Liabilities,225000.0,155000.0,
Deposit Liabilities,0.0,0.0,
Total non-current liabilities,355000.0,60000.0,
Total liabilities,300268000.0,297291000.0,285000.0
Other comprehensive income,2234000,5040000,
Retained earnings (deficit),2765000.0,-41000.0,-160000.0
Total shareholders equity,5000000.0,5000000.0,-135000.0
Investments,304035000.0,300403000.0,0.0
Net Debt,-1180000.0,-1752000.0,-26000.0
Other Assets,0.0,0.0,124000.0
Other Liabilities,299306000.0,296795000.0,285000.0
