date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,revenue,15218000000.0,15455000000.0,14914000000.0,14485000000.0,13609000000.0,12961000000.0,13996000000.0,13983000000.0,13649000000.0,13378000000.0,12515000000.0,11791000000.0,13388000000.0,13310000000.0,13363000000.0,13074000000.0,12516000000.0,11574000000.0,11142000000.0,11322000000.0,12492000000.0,13126900000.0,12703500000.0,2613800000.0,1313400000.0,457100000.0
,costOfRevenue,0.0,9496000000.0,9249000000.0,9021000000.0,8486000000.0,8231000000.0,9002000000.0,9112000000.0,8879000000.0,8541000000.0,7824000000.0,7241000000.0,8466000000.0,8402000000.0,8587000000.0,8631000000.0,8228000000.0,7517000000.0,6743000000.0,6666000000.0,7538000000.0,8269000000.0,7383800000.0,1345800000.0,704900000.0,253900000.0
,grossProfit,15218000000.0,5959000000.0,5665000000.0,5464000000.0,5123000000.0,4730000000.0,4994000000.0,4871000000.0,4770000000.0,4837000000.0,4691000000.0,4550000000.0,4922000000.0,4908000000.0,4776000000.0,4443000000.0,4288000000.0,4057000000.0,4399000000.0,4656000000.0,4954000000.0,4857900000.0,5319700000.0,1268000000.0,608500000.0,203200000.0
,grossProfitRatio,1.0,0.385571012617276,0.379844441464396,0.377217811529168,0.376442060401205,0.364940976776483,0.356816233209488,0.348351569763284,0.349476152099055,0.361563761399312,0.374830203755493,0.385887541345094,0.3676426650732,0.368745304282494,0.357404774377011,0.339834786599358,0.342601470118249,0.350527043373078,0.394812421468318,0.411234764175941,0.396573807236631,0.370072141937548,0.418758609831936,0.485117453515954,0.463301355261154,0.444541675782105
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1674000000.0,1593000000.0,1400000000.0,1426000000.0,1370000000.0,1307000000.0,1440000000.0,1427000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1622000000.0,1738000000.0,1920300000.0,1309900000.0,284900000.0,160500000.0,62200000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,-50000000.0,2000000.0,-8000000.0,-50000000.0,-7000000.0,-29000000.0,-74000000.0,-18000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1728000000.0,3205000000.0,2930000000.0,2844000000.0,2711000000.0,2588000000.0,2773000000.0,2801000000.0,2769000000.0,2780000000.0,2655000000.0,2530000000.0,2715000000.0,2703000000.0,2722000000.0,2705000000.0,2590000000.0,2473000000.0,2717000000.0,3373000000.0,3167000000.0,3534500000.0,2808600000.0,588100000.0,313700000.0,118600000.0
,costAndExpenses,1728000000.0,12701000000.0,12179000000.0,11865000000.0,11197000000.0,10819000000.0,11775000000.0,11913000000.0,11648000000.0,11321000000.0,10479000000.0,9771000000.0,11181000000.0,11105000000.0,11309000000.0,11336000000.0,10818000000.0,9990000000.0,9460000000.0,10039000000.0,10705000000.0,11803500000.0,10192400000.0,1933900000.0,1018600000.0,372500000.0
,interestExpense,425000000.0,411000000.0,374000000.0,363000000.0,376000000.0,385000000.0,466000000.0,481000000.0,488000000.0,481000000.0,473000000.0,426000000.0,455000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1671000000.0,1574000000.0,1477000000.0,1376000000.0,1301000000.0,1245000000.0,1292000000.0,1333000000.0,1297000000.0,1229000000.0,1194000000.0,1166000000.0,1238000000.0,1259000000.0,1334000000.0,1361000000.0,1336000000.0,1265000000.0,1222000000.0,1371000000.0,1429000000.0,1614200000.0,1498700000.0,303200000.0,153200000.0,56400000.0
,EBITDA,4105000000.0,4328000000.0,4212000000.0,3996000000.0,3713000000.0,3387000000.0,3513000000.0,3403000000.0,3298000000.0,3286000000.0,3230000000.0,3186000000.0,3445000000.0,3464000000.0,3388000000.0,3099000000.0,3034000000.0,2849000000.0,2904000000.0,2654000000.0,3216000000.0,2937600000.0,4009800000.0,983100000.0,448000000.0,141000000.0
,EBITDARatio,0.269746353003023,0.280038822387577,0.282419203433016,0.275871591301346,0.272834153868763,0.261322428824936,0.251000285795942,0.243366945576772,0.241629423400982,0.24562714905068,0.25809029165002,0.270206089390213,0.257319988048999,0.260255447032307,0.253535882661079,0.237035337310693,0.242409715564078,0.246155175393123,0.260635433494884,0.234410881469705,0.257444764649376,0.22378474735086,0.315645294603849,0.376119060371872,0.341099436576824,0.308466418726756
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,2434000000.0,2754000000.0,2735000000.0,2620000000.0,2412000000.0,2142000000.0,2221000000.0,2070000000.0,2001000000.0,2057000000.0,2036000000.0,2020000000.0,2207000000.0,2205000000.0,2054000000.0,1738000000.0,1698000000.0,1584000000.0,1682000000.0,1283000000.0,1787000000.0,1323400000.0,2511100000.0,679900000.0,294800000.0,84600000.0
,operatingIncomeRatio,0.159942173741622,0.178194758977677,0.183384739171248,0.180876769071453,0.177235652876773,0.165265025846771,0.158688196627608,0.148036901952371,0.146604146823943,0.153759904320526,0.162684778266081,0.171317106267492,0.164849118613684,0.165664913598798,0.153707999700666,0.132935597368824,0.135666347075743,0.136858475894246,0.150960330281817,0.113319201554496,0.143051552993916,0.100815881891383,0.197669933482898,0.260119366439666,0.224455611390285,0.185079851236053
,totalOtherIncomeExpensesNet,0.0,-238000000.0,15000000.0,-66000000.0,-214000000.0,-697000000.0,-4000000.0,-1099000000.0,-214000000.0,-64000000.0,64000000.0,-134000000.0,26000000.0,6000000.0,-60000000.0,-201000000.0,-86000000.0,-20000000.0,47000000.0,-367000000.0,-726000000.0,-730800000.0,-2505200000.0,-112300000.0,-171100000.0,-24400000.0
,incomeBeforeTax,1893000000.0,2105000000.0,2376000000.0,2191000000.0,1822000000.0,1060000000.0,1751000000.0,494000000.0,1303000000.0,1520000000.0,1631000000.0,1473000000.0,1756000000.0,1703000000.0,1474000000.0,1092000000.0,1178000000.0,1123000000.0,1247000000.0,787000000.0,321000000.0,-162800000.0,-699900000.0,463200000.0,78000000.0,18900000.0
,incomeBeforeTaxRatio,0.124392167170456,0.1362018764154,0.159313396808368,0.151259924059372,0.133881989859652,0.0817838129773937,0.125107173478137,0.0353286133161696,0.0954648692211884,0.113619375093437,0.130323611666001,0.124925790857434,0.131162234837168,0.127948910593539,0.110304572326573,0.0835245525470399,0.0941195270054331,0.0970278209780543,0.111918865553761,0.069510687157746,0.0256964457252642,-0.0124020141846133,-0.0550950525445743,0.177213252735481,0.0593878483325719,0.0413476263399694
,incomeTaxExpense,397000000.0,434000000.0,453000000.0,242000000.0,642000000.0,308000000.0,413000000.0,364000000.0,443000000.0,511000000.0,629000000.0,413000000.0,669000000.0,540000000.0,325000000.0,-90000000.0,247000000.0,404000000.0,424000000.0,284000000.0,418000000.0,232300000.0,66900000.0,189900000.0,45100000.0,-11400000.0
