Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30
Depreciation & Amortization,0.0,0.0,0.0,0.0
Stock-based compensation,0.0,0.0,0.0,0.0
Operating Cash Flow,44744303.7975,45312000.0,19420289.8551,14529333.3333
Capital Expenditure,0.0,0.0,0.0,0.0
Acquisitions and disposals,-4051898.7342,-35230666.6667,-17179183.1357,-6068000.0
Investment purchases and sales,0.0,0.0,0.0,0.0
Investing Cash flow,-12722784.8101,-42389333.3333,-25690382.0817,-9680000.0
Issuance (repayment) of debt,-25375949.3671,-13741333.3333,17845849.8024,15638666.6667
Issuance (buybacks) of shares,56912658.2278,0.0,-1633728.5903,0.0
Dividend payments,0.0,0.0,0.0,-24241333.3333
Financing Cash Flow,33360759.4937,-14309333.3333,19549407.1146,-6157333.3333
Effect of forex changes on cash,4394936.7089,22666.6667,718050.0659,754666.6667
Net cash flow / Change in cash,65382278.481,-11386666.6667,13279314.888,-1308000.0
Free Cash Flow,44744303.7975,45312000.0,19420289.8551,14529333.3333
Net Cash/Marketcap,,,,
