date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,548903000.0,604914000.0,695266000.0,953922000.0,515737000.0,341108000.0,730280000.0,700423000.0,567333000.0,818532000.0,1117297000.0,628331000.0,252450000.0,561643770.72,126514437.5,68511721.0,491490321.8,438261817.3,412505004.48,250428476.16,37029684.6,43691706.24,5795230.0,-450410240.0,-71366240.0
,depreciationAndAmortization,0.0,465209000.0,433885000.0,444181000.0,478160000.0,469435000.0,431256000.0,388939000.0,348485000.0,301557000.0,275136000.0,285314000.0,266621000.0,238678878.84,162406330.0,139776505.5,132822916.75,125538144.75,118881506.88,130561877.76,142662254.4,144725672.64,149848090.0,182151200.0,161818800.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2627000.0,37022145.44,-22729712.5,-11851898.0,1117550.25,6250003.25,-31224917.76,-94419780.48,-1868432.4,-620856.0,0.0,3311840.0,-8298400.0
,stockBasedCompensation,0.0,0.0,0.0,1592000.0,5301000.0,10275000.0,5360000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,0.0,465076000.0,-679788000.0,-15738000.0,1002446000.0,409970000.0,-929279000.0,-917488000.0,325858000.0,-3558610000.0,-567066000.0,2834503000.0,-105866000.0,-947980231.6,345959480.0,-219833331.5,-206026597.2,343824682.1,-753305.28,-309931315.2,-24744328.2,23137233.6,14902020.0,16559200.0,-99580800.0
,accountsReceivables,0.0,0.0,0.0,0.0,116487000.0,732413000.0,-85712000.0,-1322998000.0,179389000.0,-2447246000.0,0.0,0.0,536617000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,-314975000.0,51738000.0,-897060000.0,55299000.0,168176000.0,434458000.0,-293770000.0,431933000.0,229216000.0,-409118000.0,-49006000.0,-603005000.0,-87478333.0,117375767.5,-289854797.0,-469304879.8,-34105978.0,-298615179.84,-175801584.96,-76605728.4,9172112.64,24836700.0,827960.0,-29874240.0
,accountsPayables,0.0,0.0,0.0,0.0,774134000.0,-495825000.0,-1140069000.0,790171000.0,-329148000.0,0.0,0.0,0.0,102966000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,0.0,0.0,0.0,56526000.0,5206000.0,-137956000.0,-90891000.0,43684000.0,-10256000.0,-134939000.0,26975000.0,-12971000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,0.0,-169923000.0,-66393000.0,-33046000.0,22700000.0,75028000.0,-26783000.0,82272000.0,113334000.0,89106000.0,-31101000.0,56420000.0,145552000.0,25816152.72,-30215312.5,217403208.0,0.0,0.0,0.0,0.0,0.0,0.0,827890.0,0.0,0.0
,netCashProvidedByOperatingActivites,0.0,1583016000.0,670601000.0,1370167000.0,2276087000.0,1686718000.0,535686000.0,589642000.0,1512192000.0,-1762386000.0,1464964000.0,3969358000.0,632685000.0,90371144.68,720894470.0,242770145.0,589735406.0,1075464135.4,659605692.48,59287608.96,170506857.6,233342519.04,185447360.0,55473320.0,-13277440.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,-749087000.0,-407747000.0,-289472000.0,-351472000.0,-397817000.0,-669230000.0,-500375000.0,-652018000.0,-807274000.0,-629626000.0,-780836000.0,-432423000.0,-283517459.88,-368080987.5,-515573710.0,-553013532.6,-372839597.85,-174874440.0,-43054294.08,-14939191.8,-32657025.6,-7451010.0,-4139800.0,-23235520.0
,acquisitionsNet,0.0,0.0,0.0,-1000000.0,-1000000.0,0.0,-3000000.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,-290169000.0,-66901000.0,-97069000.0,-319619000.0,0.0,0.0,0.0,-82000.0,0.0,0.0,-1049387550.0,-161421559.0,-1349338.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,154508000.0,0.0,0.0,7360000.0,193589000.0,197513000.0,45436000.0,6786000.0,0.0,169000.0,0.0,134542000.0,94754192.68,13536460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827890.0,0.0,0.0
,otherInvestingActivites,0.0,152604000.0,286198000.0,50095000.0,13639000.0,39558000.0,14562000.0,128191000.0,68637000.0,178556000.0,412399000.0,-16778000.0,0.0,796253.72,-67635515.0,-7903956.5,-205041497.35,0.0,0.0,66224.64,801937.8,4999960.32,-827890.0,-60441080.0,-91282400.0
,netCashUsedForInvestingActivites,0.0,-810477000.0,-79992000.0,126570000.0,-572031000.0,-25496000.0,-523019000.0,-553591000.0,-506135000.0,-523239000.0,-386041000.0,-800445000.0,-261776000.0,-180099442.32,-1466421242.5,-677487752.5,-753518603.75,-372433968.5,-174187359.36,-42690058.56,-14054580.0,-24792849.6,-3311560.0,-60441080.0,-114517920.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-2049138000.0,-1611789000.0,-1100171000.0,-2793267000.0,-2772947000.0,-1939125000.0,-3078311000.0,-4835507000.0,-477328000.0,-926285000.0,-1256460000.0,-1284686000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
