date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1995-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,1274000000.0,1722000000.0,1166000000.0,1028000000.0,660000000.0,805000000.0,379000000.0,410000000.0,362000000.0,347000000.0,313000000.0,280000000.0,259000000.0,199000000.0,148772000.0,137097000.0,90855000.0,73630000.0,63252000.0,53442000.0,36759000.0,29183000.0,27414000.0,30006000.0,35040000.0
,depreciationAndAmortization,1428000000.0,1350000000.0,1243000000.0,1179000000.0,983000000.0,873000000.0,688000000.0,541000000.0,470000000.0,422000000.0,408000000.0,360000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37998000.0
,deferredIncomeTax,226000000.0,247000000.0,136000000.0,544000000.0,98000000.0,164000000.0,23000000.0,-6000000.0,17000000.0,4000000.0,-3000000.0,5000000.0,14000000.0,0.0,10257000.0,12322000.0,9006000.0,5127000.0,3248000.0,12207000.0,-1582000.0,636000.0,-1398000.0,-17000.0,-1486000.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-429000000.0,-274000000.0,-89000000.0,-29000000.0,5000000.0,-48000000.0,-204000000.0,-31000000.0,116000000.0,98000000.0,-2000000.0,-41000000.0,18000000.0,-106000000.0,-73103000.0,-9208000.0,50348000.0,16527000.0,5185000.0,-25737000.0,20394000.0,15225000.0,5920000.0,-8859000.0,6610000.0
,accountsReceivables,-84000000.0,1000000.0,-204000000.0,-74000000.0,43000000.0,14000000.0,53000000.0,-44000000.0,49000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-49000000.0,-13000000.0,-8000000.0,-6000000.0,17000000.0,15000000.0,-11000000.0,7000000.0,3000000.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-100000000.0,-8000000.0,99000000.0,119000000.0,25000000.0,-82000000.0,-123000000.0,-96000000.0,36000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,5000000.0,-106000000.0,13000000.0,68000000.0,-17000000.0,-89000000.0,-80000000.0,14000000.0,38000000.0,9000000.0,0.0,0.0,18000000.0,-106000000.0,-73103000.0,-9208000.0,50348000.0,16527000.0,5185000.0,-25737000.0,20394000.0,15225000.0,5920000.0,-8859000.0,0.0
,otherNonCashItems,202000000.0,-382000000.0,148000000.0,34000000.0,138000000.0,-121000000.0,96000000.0,-15000000.0,11000000.0,33000000.0,16000000.0,33000000.0,372000000.0,280000000.0,177211000.0,163214000.0,121110000.0,65350000.0,62737000.0,54203000.0,44882000.0,39635000.0,41844000.0,43354000.0,-17461000.0
,netCashProvidedByOperatingActivites,2701000000.0,2663000000.0,2604000000.0,2756000000.0,1884000000.0,1673000000.0,982000000.0,899000000.0,976000000.0,904000000.0,732000000.0,637000000.0,663000000.0,373000000.0,263137000.0,303425000.0,271319000.0,160634000.0,134422000.0,94115000.0,100453000.0,84679000.0,73780000.0,64484000.0,60701000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1116000000.0,-1027000000.0,-992000000.0,-904000000.0,-803000000.0,-499990000.0,-508629000.0,-278669000.0,-207740000.0,-228830000.0,-149455000.0,-157652000.0,-66708000.0,-63644000.0,-49681000.0,0.0
,acquisitionsNet,0.0,995000000.0,0.0,0.0,-4841000000.0,-38000000.0,-2648000000.0,-1055000000.0,-21000000.0,-25000000.0,0.0,-77000000.0,-22000000.0,-1303000000.0,-168931000.0,-3258000.0,-752735000.0,-10955000.0,-103130000.0,-102087000.0,-4705000.0,-59082000.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8000000.0,0.0,0.0,-1893000.0,-193000.0,-8000.0,-71029000.0,-12276000.0,-901000.0,-81515000.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500000.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-4132000000.0,-3763000000.0,-3252000000.0,-3025000000.0,-2050000000.0,-1330000000.0,-1551000000.0,-1109000000.0,-1059000000.0,16000000.0,36000000.0,25000000.0,72000000.0,73000000.0,36732000.0,45136000.0,-11022000.0,-18282000.0,-4488000.0,7217000.0,-288000.0,3321000.0,-5229000.0,-4320000.0,-103078000.0
,netCashUsedForInvestingActivites,-4132000000.0,-2768000000.0,-3252000000.0,-3025000000.0,-6891000000.0,-1368000000.0,-4199000000.0,-2164000000.0,-1080000000.0,-1125000000.0,-991000000.0,-1052000000.0,-854000000.0,-2033000000.0,-634082000.0,-466944000.0,-1042434000.0,-308006000.0,-348724000.0,-239726000.0,-244160000.0,-122469000.0,-68873000.0,-54001000.0,-103078000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
