date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY
,revenue,605105000.0,1291589000.0,1528930000.0,692491000.0,302399000.0,535577000.0
,costOfRevenue,634370000.0,1142849000.0,1330448000.0,634711000.0,346527000.0,523332000.0
,grossProfit,-29265000.0,148740000.0,198482000.0,57780000.0,-44128000.0,12245000.0
,grossProfitRatio,-0.0483635071599144,0.115160472874885,0.129817584846919,0.0834379074962707,-0.145926408486801,0.0228631924074409
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,74364000.0,111622000.0,103156000.0,82403000.0,54066000.0,56548000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,291148000.0,-2948000.0,932000.0,369000.0,629000.0,893000.0
,operatingExpenses,365512000.0,117555000.0,110257000.0,87779000.0,36730000.0,59652000.0
,costAndExpenses,999882000.0,1260404000.0,1440705000.0,722490000.0,383257000.0,582984000.0
,interestExpense,2136000.0,2688000.0,5311000.0,6629000.0,16128000.0,13689000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,101672.0,3860000.0,3176000.0,1804000.0,2087000.0,3104000.0
,EBITDA,-394675328.0,35045000.0,91401000.0,-28195000.0,-78771000.0,-44303000.0
,EBITDARatio,-0.65224271490072,0.0271332443989535,0.0597810233300413,-0.0407153305963543,-0.26048697250983,-0.0827201317457621
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-394777000.0,31185000.0,88225000.0,-29999000.0,-80858000.0,-47407000.0
,operatingIncomeRatio,-0.652410738632138,0.02414467760255,0.0577037536054626,-0.0433204186047183,-0.267388450358632,-0.0885157503029443
,totalOtherIncomeExpensesNet,-3519000.0,-22412000.0,-26911000.0,650000.0,-217486000.0,-20473000.0
,incomeBeforeTax,-403208000.0,6085000.0,56003000.0,-35978000.0,-314472000.0,-81569000.0
,incomeBeforeTaxRatio,-0.666343857677593,0.00471125102490034,0.0366288842523857,-0.051954465834213,-1.039924073823,-0.152301163044716
,incomeTaxExpense,1476000.0,1949000.0,1704000.0,-851000.0,-524000.0,324000.0
,netIncome,-404684000.0,2784000.0,36512000.0,-16816000.0,-1043000.0,0.0
,netIncomeRatio,-0.668783103758852,0.00215548444590346,0.0238807532064908,-0.0242833480868343,-0.00344908547978003,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-4.77018565832184,0.03,0.344471252901252,-0.51,-0.015,0.0
,EPSDiluted,-4.77018565832184,0.03,0.343696826866489,-0.51,-0.015,0.0
,weightedAverageShsOut,84836111.0,92800000.0,105994331.0,32953431.0,67340511.0,58432735.0
,weightedAverageShsOutDil,84836111.0,92800000.0,106233160.0,32953431.0,67340511.0,67340511.0
