Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Depreciation & Amortization,28396000.0,26239000.0,23042000.0,22236000.0,19925000.0,14316000.0,10530000.0,8651000.0,7237000.0
Stock-based compensation,2669000.0,3156000.0,4333000.0,5545000.0,4617000.0,4680000.0,5278000.0,1415000.0,450000.0
Operating Cash Flow,18170000.0,45691000.0,53552000.0,60264000.0,47201000.0,21211000.0,47222000.0,34722000.0,32461000.0
Capital Expenditure,-35176000.0,-40549000.0,-27252000.0,-18994000.0,-41229000.0,-52869000.0,-29053000.0,-18561000.0,-14376000.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-34143000.0,-40549000.0,-27252000.0,-18994000.0,-40552000.0,-52955000.0,-29064000.0,-18561000.0,-14376000.0
Issuance (repayment) of debt,25454000.0,-1575000.0,-27822000.0,-36993000.0,-3412000.0,21552000.0,-393000.0,-729000.0,1008000.0
Issuance (buybacks) of shares,0.0,1639000.0,842000.0,276000.0,35000.0,36513000.0,19001000.0,-1485000.0,0.0
Dividend payments,-10404000.0,-10366000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,14931000.0,-10620000.0,-23866000.0,-36688000.0,-2651000.0,30518000.0,-21454000.0,-23995000.0,-21818000.0
Effect of forex changes on cash,-52000.0,6000.0,-35000.0,-11000.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-1094000.0,-5472000.0,2399000.0,4571000.0,3998000.0,-1226000.0,-3296000.0,-7834000.0,-3733000.0
Free Cash Flow,-17006000.0,5142000.0,26300000.0,41270000.0,5972000.0,-31658000.0,18169000.0,16161000.0,18085000.0
Net Cash/Marketcap,-0.1627,-0.0394,-0.0197,-0.0548,-0.191,-0.1012,-0.099,-0.1064,-0.1064
