date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,revenue,5966307000.0,7421451000.0,6860991000.0,5911231000.0,4389138000.0,4197289000.0,6526378000.0,5662941000.0,3784684000.0,3209687000.0,3580107000.0,1937009000.0,-1244705000.0,8441200000.0,1120279000.0,5639278000.0,503463000.0,1094423000.0,318123000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3252576000.0,3119342000.0,1773699000.0,229037000.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01336236212441,0.871298539401197,0.915689601855231,-0.184009062388277,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,724646000.0,697146000.0,673359000.0,599103000.0,572490000.0,655602000.0,579961000.0,501100000.0,582567000.0,591820000.0,492572000.0,450869000.0,503807000.0,476117000.0,86534000.0,182605000.0,0.0,67796000.0,37614000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
