date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,revenue,182527000000.0,161857000000.0,136819000000.0,110855000000.0,90272000000.0,74989000000.0,66001000000.0,59825000000.0,50175000000.0,37905000000.0,29321000000.0,23650563000.0,21795550000.0,16593986000.0,10604917000.0,6138560000.0,3189223000.0,1465934000.0,439508000.0,86426000.0,19108000.0
,costOfRevenue,84732000000.0,71896000000.0,59549000000.0,45583000000.0,35138000000.0,28164000000.0,25691000000.0,25858000000.0,20634000000.0,13188000000.0,10417000000.0,8844115000.0,8621506000.0,6649085000.0,4225027000.0,2571509000.0,1457653000.0,625854000.0,131510000.0,14228000.0,6081000.0
,grossProfit,97795000000.0,89961000000.0,77270000000.0,65272000000.0,55134000000.0,46825000000.0,40310000000.0,33967000000.0,29541000000.0,24717000000.0,18904000000.0,14806448000.0,13174044000.0,9944901000.0,6379890000.0,3567051000.0,1731570000.0,840080000.0,307998000.0,72198000.0,13027000.0
,grossProfitRatio,0.535783747062079,0.555805433191027,0.564760742294564,0.588805195976726,0.610754165189649,0.624424915654296,0.610748321995121,0.567772670288341,0.588759342301943,0.65207756232687,0.644725623273422,0.626050551101046,0.604437327803153,0.599307544311536,0.601597353378626,0.581089213105354,0.542944159125906,0.573068091742193,0.700779052941016,0.835373614421586,0.681756332426209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,27573000000.0,26018000000.0,21419000000.0,16625000000.0,13948000000.0,12282000000.0,9832000000.0,7952000000.0,6793000000.0,5162000000.0,3762000000.0,2843027000.0,2793192000.0,2119985000.0,1228589000.0,483978000.0,225632000.0,91228000.0,31748000.0,16500000.0,10516000.0
,GeneralAndAdministrativeExpenses,11052000000.0,9551000000.0,8126000000.0,6872000000.0,6985000000.0,6136000000.0,5851000000.0,4796000000.0,3845000000.0,3224000000.0,1962000000.0,1667294000.0,1802639000.0,1279250000.0,0.0,0.0,0.0,0.0,0.0,0.0,14742000.0
,SellingAndMarketingExpenses,17946000000.0,18464000000.0,16333000000.0,12893000000.0,10485000000.0,9047000000.0,8131000000.0,7253000000.0,6143000000.0,4589000000.0,2799000000.0,1983941000.0,1946244000.0,1461266000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-1246000000.0,5394000000.0,8592000000.0,1047000000.0,434000000.0,291000000.0,82000000.0,63000000.0,58000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,56571000000.0,54033000000.0,45878000000.0,36390000000.0,31418000000.0,27465000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,141303000000.0,127626000000.0,109295000000.0,84677000000.0,66556000000.0,55629000000.0,49505000000.0,45859000000.0,37415000000.0,26163000000.0,18940000000.0,15338377000.0,15163581000.0,11509586000.0,7054921000.0,4121282000.0,2549031000.0,1123470000.0,253042000.0,30728000.0,33845000.0
,interestExpense,135000000.0,100000000.0,114000000.0,109000000.0,124000000.0,104000000.0,101000000.0,83000000.0,84000000.0,58000000.0,0.0,0.0,0.0,1203000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,13697000000.0,11781000000.0,9035000000.0,6915000000.0,6144000000.0,5063000000.0,4979000000.0,3939000000.0,2962000000.0,1851000000.0,1396000000.0,1524308000.0,1499887000.0,967658000.0,571939000.0,293812000.0,148473000.0,55049000.0,28983000.0,0.0,0.0
,EBITDA,54921000000.0,46012000000.0,36559000000.0,33093000000.0,29860000000.0,24423000000.0,21475000000.0,17905000000.0,15722000000.0,13593000000.0,11777000000.0,9836494000.0,8131856000.0,6052058000.0,4121935000.0,2311090000.0,788665000.0,397513000.0,215449000.0,55698000.0,-14737000.0
,EBITDARatio,0.300892470702964,0.284275626015557,0.267207039957901,0.298525100356321,0.330778092874867,0.325687767539239,0.325373857971849,0.299289594651066,0.313343298455406,0.358607043925603,0.401657515091573,0.415909507101374,0.373097077155658,0.364713939134335,0.388681495574176,0.376487319501642,0.247290641011933,0.271167051176929,0.490204956451305,0.644458843403605,-0.77124764496546
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,41224000000.0,34231000000.0,27524000000.0,26178000000.0,23716000000.0,19360000000.0,16496000000.0,13966000000.0,12760000000.0,11742000000.0,10381000000.0,8312186000.0,6631969000.0,5084400000.0,3549996000.0,2017278000.0,640192000.0,342464000.0,186466000.0,55698000.0,-14737000.0
,operatingIncomeRatio,0.225851517857632,0.211489154006314,0.201170890007967,0.236146317261287,0.262717121588089,0.258171198442438,0.249935607036257,0.233447555369829,0.254309915296462,0.309774436090226,0.354046587769858,0.351458271839026,0.304280873848102,0.306400162082817,0.334750003229634,0.328623976958766,0.200736041349257,0.233614883071134,0.424260764309182,0.644458843403605,-0.77124764496546
,totalOtherIncomeExpensesNet,5128000000.0,-79000000.0,-994000000.0,250000000.0,344000000.0,256000000.0,118000000.0,-172000000.0,-3000000.0,-170000000.0,-164000000.0,-160670000.0,-1167906000.0,31578000.0,49238000.0,-90000000.0,-201000000.0,0.0,0.0,0.0,0.0
