Date,2018-03-31,2018-03,2017-03-31,2017-03,2016-03-31,2016-03,2015-03-31,2015-03,2014-03-31,2014-03,2013-03-31,2012-03-31
Cash and cash equivalents,33469000.0,33000000.0,14247000.0,14000000.0,23497000.0,23000000.0,23534000.0,24000000.0,30810000.0,31000000.0,30720000.0,22444000.0
Short-term investments,82554000.0,,71930000.0,,66664000.0,,79329000.0,,89789000.0,,101458000.0,87634000.0
Cash and short-term investments,33469000.0,,14247000.0,,23497000.0,,23534000.0,,30810000.0,,30720000.0,22444000.0
Receivables,114510000.0,115000000.0,128544000.0,129000000.0,139222000.0,139000000.0,150562000.0,151000000.0,156549000.0,157000000.0,152967000.0,163888000.0
Inventories,26992000.0,27000000.0,25382000.0,25000000.0,42703000.0,43000000.0,54437000.0,54000000.0,52211000.0,52000000.0,55469000.0,56956000.0
Total current assets,286842000.0,89000000.0,268647000.0,158000000.0,299401000.0,176000000.0,343337000.0,343000000.0,356333000.0,356000000.0,366682000.0,353600000.0
Property Plant & Equipment Net,24239000.0,24000000.0,29103000.0,29000000.0,34474000.0,34000000.0,32247000.0,32000000.0,29052000.0,29000000.0,27720000.0,27109000.0
Goodwill and Intangible Assets,50180000.0,50000000,68820000.0,69000000,78181000.0,78000000,279276000.0,279000000,291599000.0,292000000,456065000.0,472979000.0
Long-term investments,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Tax assets,6474000.0,6000000.0,53539000.0,54000000.0,57065000.0,57000000.0,51300000.0,000000.0,53781000.0,000000.0,59641000.0,0.0
Total non-current assets,89493000.0,17000000.0,158470000.0,108000000.0,176393000.0,149000000.0,342922000.0,161000000.0,355696000.0,180000000.0,511319000.0,534423000.0
Total assets,376335000.0,376000000.0,427117000.0,427000000.0,475794000.0,476000000.0,686259000.0,686000000.0,712029000.0,712000000.0,878001000.0,888023000.0
Payables,64784000.0,65000000.0,69858000.0,70000000.0,56774000.0,57000000.0,64509000.0,65000000.0,64603000.0,65000000.0,66236000.0,71095000.0
Short-term debt,157832000.0,158000000.0,37919000.0,000000.0,42234000.0,000000.0,47100000.0,000000.0,37015000.0,000000.0,37126000.0,32697000.0
Total current liabilities,309035000.0,309000000.0,177513000.0,178000000.0,170353000.0,170000000.0,187719000.0,188000000.0,180641000.0,181000000.0,182453000.0,187433000.0
Long-term debt,477000.0,0000000.0,88782000.0,89000000.0,119663000.0,120000000.0,137267000.0,137000000.0,160429000.0,160000000.0,187648000.0,179621000.0
Total debt,158309000.0,0000000.0,126701000.0,89000000.0,161897000.0,120000000.0,184367000.0,137000000.0,197444000.0,160000000.0,224774000.0,212318000.0
Deferred revenue,27713000.0,42000000.0,31624000.0,48000000.0,29441000.0,50000000.0,34913000.0,51000000.0,33847000.0,50000000.0,33869000.0,35601000.0
Tax Liabilities,2355000.0,,2006000.0,,2016000.0,,4083000.0,,3169000.0,,6650000.0,2574000.0
Deposit Liabilities,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Total non-current liabilities,23432000.0,17000000.0,161494000.0,108000000.0,206273000.0,149000000.0,181817000.0,161000000.0,198175000.0,180000000.0,243254000.0,206206000.0
Total liabilities,325993000.0,326000000.0,285468000.0,285000000.0,319561000.0,320000000.0,349148000.0,349000000.0,360912000.0,361000000.0,395754000.0,393639000.0
Other comprehensive income,93972000,-8000000.0,90858000,-15000000.0,88729000,-13000000.0,92096000,-13000000.0,94547000,7000000.0,109989000,139854000
Retained earnings (deficit),-35664000.0,-36000000.0,66246000.0,66000000.0,80553000.0,81000000.0,258388000.0,258000000.0,249217000.0,249000000.0,370775000.0,347242000.0
Total shareholders equity,50342000.0,50000000.0,141649000.0,142000000.0,156233000.0,156000000.0,337111000.0,337000000.0,351117000.0,351000000.0,482247000.0,494384000.0
Investments,82554000.0,,71930000.0,,66664000.0,,79329000.0,,89789000.0,,101458000.0,87634000.0
Net Debt,124840000.0,125000000,112454000.0,75000000,138400000.0,97000000,160833000.0,113000000,166634000.0,129000000,194054000.0,189874000.0
Other Assets,0.0,121000000,0.0,107000000,0.0,101000000,0.0,146000000,0.0,152000000,0.0,0.0
Other Liabilities,0.0,60000000,0.0,78000000,0.0,94000000,0.0,96000000,0.0,83000000,0.0,0.0
