date,,2021-06-30_FY,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY
,revenue,74024073.0,62483651.0,38848491.0,36679826.0,27269963.0
,costOfRevenue,21387818.0,18774168.0,11568339.0,9794898.0,8217439.0
,grossProfit,52636255.0,43709483.0,27280152.0,26884928.0,19052524.0
,grossProfitRatio,0.71106942467216,0.699534715088912,0.702219090054231,0.732962255600667,0.698663360856045
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,5029458.0,4915943.0,4467969.0,4394149.0,1837497.0
,GeneralAndAdministrativeExpenses,16555468.0,17954567.0,11878209.0,9063139.0,9595206.0
,SellingAndMarketingExpenses,42086841.0,40232551.0,18343837.0,16368381.0,14220907.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,63671767.0,63103061.0,34690015.0,29825669.0,25653610.0
,costAndExpenses,85059585.0,81877229.0,46258354.0,39620567.0,33871049.0
,interestExpense,3619730.0,2620290.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,4572556.0,3526359.0,1663771.0,1427225.0,1066844.0
,EBITDA,-6148968.0,-15770303.0,-5694479.0,-768564.0,-1637143.0
,EBITDARatio,-0.083067139523652,-0.252390869413185,-0.14658172951943,-0.0209533164088619,-0.0600346615798489
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-11035512.0,-19393578.0,-7409863.0,-2940741.0,-6601086.0
,operatingIncomeRatio,-0.149080043190814,-0.310378438033335,-0.190737472917545,-0.0801732538207788,-0.242064354836125
,totalOtherIncomeExpensesNet,-3305742.0,-2523374.0,51613.0,553835.0,3735474.0
,incomeBeforeTax,-14341254.0,-21916952.0,-7358250.0,-2386906.0,-2865612.0
,incomeBeforeTaxRatio,-0.19373770475991,-0.350762985984926,-0.189408901365049,-0.0650740818672368,-0.105083090871814
,incomeTaxExpense,132071.0,-4498578.0,28547.0,5416646.0,-1022808.0
,netIncome,-14473325.0,-17418374.0,-7386797.0,-7612435.0,-1681179.0
,netIncomeRatio,-0.195521867595694,-0.278766904962068,-0.190143730421859,-0.207537380357257,-0.0616494785856512
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.986548801509516,-1.19,-0.79,-0.85,-0.2
,EPSDiluted,-0.986548801509516,-1.19,-0.79,-0.85,-0.2
,weightedAverageShsOut,14670663.0,14670663.0,9333117.0,9009189.0,8398778.0
,weightedAverageShsOutDil,14670663.0,14670663.0,9333117.0,9009189.0,8398778.0
