date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,253000.0,460000.0,1066000.0,1065000.0,6162000.0,36371000.0,1153000.0,1283000.0,2709000.0,2438000.0,3563000.0,1726000.0,2803000.0,7622000.0,3277000.0,290000.0,1053000.0,1174000.0,1248000.0,3620000.0,6609000.0,5400000.0,6800000.0,7300000.0,5300000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4653000.0,-3700000.0,-1700000.0,-1600000.0,-1200000.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2438000.0,3563000.0,1726000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11262000.0,9100000.0,8500000.0,8900000.0,6500000.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.70403994552882,1.68518518518519,1.25,1.21917808219178,1.22641509433962
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,51488000.0,52072000.0,13432000.0,11033000.0,18047000.0,17831000.0,20707000.0,23155000.0,51368000.0,69316000.0,61687000.0,57617000.0,53664000.0,54624000.0,41234000.0,35080000.0,30084000.0,25551000.0,31573000.0,29018000.0,23548000.0,20600000.0,15600000.0,15100000.0,14300000.0
,GeneralAndAdministrativeExpenses,25678000.0,20893000.0,18707000.0,19287000.0,18761000.0,17793000.0,16758000.0,15624000.0,20397000.0,23789000.0,18043000.0,14343000.0,16183000.0,15837000.0,9403000.0,8788000.0,7104000.0,5803000.0,5375000.0,9621000.0,9273000.0,5600000.0,3800000.0,3100000.0,3200000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,168000.0,-69000.0,-154000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,77166000.0,72965000.0,32139000.0,30320000.0,36808000.0,35624000.0,37465000.0,38779000.0,71765000.0,93105000.0,79730000.0,71960000.0,69847000.0,70461000.0,50637000.0,38000000.0,37188000.0,31354000.0,36948000.0,38639000.0,37474000.0,29900000.0,21100000.0,19800000.0,18700000.0
,costAndExpenses,77166000.0,72965000.0,32139000.0,30320000.0,36808000.0,35624000.0,37465000.0,38779000.0,71765000.0,93105000.0,79730000.0,71960000.0,69847000.0,70461000.0,50637000.0,38000000.0,37188000.0,31354000.0,36948000.0,38639000.0,32821000.0,26200000.0,19400000.0,18200000.0,17500000.0
,interestExpense,760000.0,0.0,0.0,77000.0,83000.0,88000.0,82000.0,56000.0,233000.0,237000.0,98000.0,143000.0,93000.0,102000.0,130000.0,464000.0,672000.0,736000.0,757000.0,1004000.0,12284000.0,0.0,900000.0,0.0,400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,935000.0,776000.0,59000.0,76000.0,81000.0,56000.0,47000.0,320000.0,830000.0,1580000.0,1609000.0,1753000.0,2422000.0,1930000.0,1589000.0,3743000.0,3905000.0,4122000.0,4590000.0,4370000.0,4653000.0,3700000.0,1700000.0,1600000.0,1200000.0
,EBITDA,-75978000.0,-71729000.0,-31014000.0,-29179000.0,-30565000.0,803000.0,-36265000.0,-37176000.0,-68226000.0,-89087000.0,-74558000.0,-68481000.0,-64622000.0,-60909000.0,-45771000.0,-33967000.0,-32230000.0,-26058000.0,-31110000.0,-30649000.0,-21559000.0,-17100000.0,-10900000.0,-9300000.0,-11000000.0
