Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Revenue,38782000.0,36620000.0,42951000.0,51317000.0,50459000.0,33805000.0,23649356.0,27222377.0
Revenue Growth,0.059,-0.1474,-0.163,0.017,0.4926,0.4294,-0.1313,
Cost of Revenue,6329000.0,5565000.0,6972000.0,8890000.0,16474000.0,3609000.0,2276908.0,1804068.0
Gross Profit,32453000.0,31055000.0,35979000.0,42427000.0,33985000.0,30196000.0,21372448.0,25418309.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,2854000.0,2602000.0,3008000.0,2766000.0,2251000.0,2468000.0,1445850.0,1221666.0
Operating Expenses,4536000.0,5002000.0,5157000.0,4865000.0,4513000.0,3859000.0,1866979.0,2360167.0
Operating Income,27917000.0,26053000.0,30822000.0,37562000.0,29472000.0,26337000.0,19505469.0,23058142.0
Interest Expense,11725000.0,8803000.0,9859000.0,7428000.0,7157000.0,6575000.0,6154826.0,7280460.0
Earnings before Tax,-1573000.0,6250000.0,-4760000.0,-3470000.0,30547000.0,23500000.0,4374427.0,10838694.0
Income Tax Expense,0.0,23000.0,50000.0,190000.0,63000.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-1573000.0,6227000.0,-4810000.0,-3660000.0,30484000.0,23500000.0,4374427.0,10838694.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-1573000.0,6227000.0,-4810000.0,-3660000.0,30484000.0,23500000.0,4374427.0,10838694.0
EPS,-0.1,0.39,-0.3,-0.22,1.82,1.55,0.42,1.03
EPS Diluted,-0.1,0.39,-0.3,-0.22,,,,
Weighted Average Shs Out,16049352.0,16049352.0,16049352.0,16758779.0,16758779.0,16758779.0,,
Weighted Average Shs Out (Dil),16049352.0,16049352.0,16149866.0,16742531.0,16758779.0,15203166.0,10498544.0,10498544.0
Dividend per Share,1.07,1.12,1.33,1.4,1.4,1.05,0.0,0.0
Gross Margin,0.8368,0.848,0.8377,0.8268,0.6735,0.8932,0.9037,0.9337
EBITDA Margin,0.262,0.411,0.119,0.077,0.747,0.89,0.445,0.666
EBIT Margin,0.2618,0.4111,0.1187,0.0771,0.7472,0.8897,0.4452,0.6656
Profit Margin,-0.041,0.17,-0.112,-0.071,0.604,0.695,0.185,0.398
Free Cash Flow margin,-0.7385,-0.3404,0.8791,0.917,0.0654,-4.9048,3.0965,-1.1782
EBITDA,10152000.0,15053000.0,5099000.0,3958000.0,37704000.0,30075000.0,10529253.0,18119154.0
EBIT,10152000.0,15053000.0,5099000.0,3958000.0,37704000.0,30075000.0,10529253.0,18119154.0
Consolidated Income,-1573000.0,6227000.0,-4810000.0,-3660000.0,30484000.0,23500000.0,4374427.0,10838694.0
Earnings Before Tax Margin,-0.0406,0.1707,-0.1108,-0.0676,0.6054,0.6952,0.185,0.3982
Net Profit Margin,-0.0406,0.17,-0.112,-0.0713,0.6041,0.6952,0.185,0.3982
