date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,revenue,1373500000.0,1490500000.0,1493600000.0,1364400000.0,1138000000.0,1098700000.0,1282500000.0,1129600000.0,941900000.0,1105700000.0,1068900000.0,963100000.0,1167700000.0,857300000.0,660700000.0,742300000.0,695100000.0,600600000.0,502600000.0,481500000.0,509200000.0
,costOfRevenue,1061200000.0,1153700000.0,1199700000.0,1037800000.0,838500000.0,768600000.0,861100000.0,843600000.0,714800000.0,795900000.0,754000000.0,609000000.0,811500000.0,645300000.0,487600000.0,543000000.0,506200000.0,453600000.0,376700000.0,138500000.0,0.0
,grossProfit,312300000.0,336800000.0,293900000.0,326600000.0,299500000.0,330100000.0,421400000.0,286000000.0,227100000.0,309800000.0,314900000.0,354100000.0,356200000.0,212000000.0,173100000.0,199300000.0,188900000.0,147000000.0,125900000.0,343000000.0,0.0
,grossProfitRatio,0.227375318529305,0.225964441462596,0.19677289769684,0.239372618000586,0.263181019332162,0.300445981614635,0.328576998050682,0.253186968838527,0.2411083979191,0.280184498507733,0.294601927214894,0.367666908939882,0.305044103793783,0.247287997200513,0.261994853942788,0.268489828910144,0.271759459070637,0.244755244755245,0.25049741345006,0.712357217030114,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,171800000.0,173200000.0,163600000.0,167400000.0,124900000.0,108700000.0,110400000.0,100400000.0,93900000.0,94500000.0,88400000.0,83900000.0,82000000.0,67700000.0,53700000.0,56400000.0,58900000.0,49000000.0,40600000.0,36100000.0,35500000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,100000.0,-11300000.0,8800000.0,-4400000.0,-1100000.0,14600000.0,900000.0,6400000.0,-3700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,171800000.0,173200000.0,163600000.0,167400000.0,124900000.0,108700000.0,110400000.0,100400000.0,93900000.0,94500000.0,88400000.0,83900000.0,82000000.0,67700000.0,53700000.0,56400000.0,58900000.0,49000000.0,40600000.0,36100000.0,35500000.0
,costAndExpenses,1233000000.0,1326900000.0,1363300000.0,1205200000.0,963400000.0,877300000.0,971500000.0,944000000.0,808700000.0,890400000.0,842400000.0,692900000.0,893500000.0,713000000.0,541300000.0,599400000.0,565100000.0,502600000.0,417300000.0,174600000.0,35500000.0
,interestExpense,71200000.0,68400000.0,62500000.0,52900000.0,34100000.0,21500000.0,20100000.0,17900000.0,18200000.0,21000000.0,22700000.0,25800000.0,41600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
