Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Depreciation & Amortization,67994000.0,82155000.0,117288000.0,128001000.0,127593000.0,106557000.0,97149000.0
Stock-based compensation,10663000.0,9952000.0,7441000.0,0.0,0.0,0.0,0.0
Operating Cash Flow,39504000.0,66970000.0,81086000.0,42889000.0,43044000.0,90114000.0,69589000.0
Capital Expenditure,-7696000.0,-36347000.0,-73443000.0,-68300000.0,-130120000.0,-86121000.0,-172640000.0
Acquisitions and disposals,-121000.0,-1920000.0,-785000.0,-8019000.0,-141994000.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,1044000.0,3021000.0
Investing Cash flow,-8306000.0,-38267000.0,-73146000.0,-78592000.0,-272098000.0,-129473000.0,-206538000.0
Issuance (repayment) of debt,-30081000.0,-41938000.0,1211913000.0,-225965000.0,120543000.0,42571000.0,138573000.0
Issuance (buybacks) of shares,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,-33612000.0,-48541000.0,16409000.0,34250000.0,230740000.0,38875000.0,136735000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-2414000.0,-19838000.0,24349000.0,-1453000.0,1686000.0,-484000.0,-214000.0
Free Cash Flow,31808000.0,30623000.0,7643000.0,-25411000.0,-87076000.0,3993000.0,-103051000.0
Net Cash/Marketcap,-13.0634,-5.9972,-5.1586,-0.0606,-0.0606,-0.0606,-0.0606
