date,,2021-01-29_FY,2020-01-31_FY,2019-02-01_FY,2018-02-02_FY,2017-02-03_FY,2016-01-31_FY,2015-01-31_FY,2014-01-31_FY,2013-01-31_FY
,revenue,561034000.0,552765000.0,518709000.0,467930000.0,432751000.0,339522000.0,262130000.0,205830000.0,172803000.0
,costOfRevenue,242167000.0,252796000.0,246117000.0,225084000.0,212489000.0,183809000.0,144846000.0,113207000.0,93356000.0
,grossProfit,318867000.0,299969000.0,272592000.0,242846000.0,220262000.0,155713000.0,117284000.0,92623000.0,79447000.0
,grossProfitRatio,0.568355928517701,0.542670031568569,0.525520089298624,0.518979334515846,0.508980915122091,0.458624183410795,0.447426849273261,0.449997570810863,0.459754749628189
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,105008000.0,94964000.0,87608000.0,80164000.0,71030000.0,49747000.0,32053000.0,26993000.0,22867000.0
,GeneralAndAdministrativeExpenses,-43174000.0,99505000.0,77804000.0,67227000.0,66067000.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,144934000.0,157674000.0,141818000.0,151341000.0,124950000.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,351702000.0,352143000.0,321324000.0,312827000.0,276141000.0,0.0,0.0,0.0,0.0
,costAndExpenses,593869000.0,604939000.0,567441000.0,537911000.0,488630000.0,445530000.0,323223000.0,274078000.0,234962000.0
,interestExpense,0.0,0.0,2778000.0,-2735000.0,2490000.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,41614000.0,42932000.0,41207000.0,42171000.0,39425000.0,40638000.0,41425000.0,37027000.0,31840000.0
,EBITDA,9813000.0,-9242000.0,-7525000.0,-27810000.0,-16454000.0,-65370000.0,-19668000.0,-31221000.0,-30319000.0
,EBITDARatio,0.0174909185539557,-0.0167195824627102,-0.0145071706872254,-0.0594319663197487,-0.0380218647674991,-0.19253538798664,-0.0750314729332774,-0.15168342807171,-0.175454129847283
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-31801000.0,-52174000.0,-48732000.0,-69981000.0,-55879000.0,-106008000.0,-61093000.0,-68248000.0,-62159000.0
,operatingIncomeRatio,-0.0566828391862169,-0.0943873074452977,-0.0939486301567931,-0.149554420532986,-0.129125062680387,-0.312227189990634,-0.233063746995765,-0.331574600398387,-0.359710190216605
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,-31801000.0,-51324000.0,-45954000.0,-72716000.0,-53389000.0,-112577000.0,-61235000.0,-68423000.0,-62347000.0
,incomeBeforeTaxRatio,-0.0566828391862169,-0.0928495834577081,-0.0885930261476088,-0.155399311862885,-0.123371176496415,-0.331574978940982,-0.233605462938237,-0.33242481659622,-0.36079813429165
,incomeTaxExpense,0.0,-19658000.0,-6853000.0,-57703000.0,-25264000.0,-40196000.0,-22745000.0,-23908000.0,-20800000.0
,netIncome,-21902000.0,-31666000.0,-39101000.0,-10417000.0,-31641000.0,-72381000.0,-38490000.0,-44515000.0,-41547000.0
,netIncomeRatio,-0.0390386322397573,-0.0572865503423697,-0.0753813795403589,-0.0222618767764409,-0.0731159488943989,-0.213185007157121,-0.146835539617747,-0.21627070883739,-0.240429853648374
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.269205241033457,-0.39,-0.48446,-0.12976,-0.40756,-0.97,-0.542243,-0.627122,-0.585309
,EPSDiluted,-0.269205241033457,-0.39,-0.48446,-0.12976,-0.40756,-0.97,-0.542243,-0.627122,-0.585309
,weightedAverageShsOut,81358000.0,80563000.0,80710000.0,80280000.0,77635000.0,70983000.0,70983000.0,70983000.0,70983000.0
,weightedAverageShsOutDil,81358000.0,80563000.0,80710000.0,80280000.0,77635000.0,70983000.0,70983000.0,70983000.0,70983000.0
