date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,87240000.0,85762000.0,104690000.0,116481000.0,124234000.0,103475000.0,82000000.0,67296000.0,51853000.0,44907000.0,28061000.0,16562000.0,22798000.0,30751000.0,19331000.0,18635000.0,22109000.0,21845000.0,25196000.0,16187000.0,16268000.0,1100000.0,7300000.0
,depreciationAndAmortization,8946000.0,7987000.0,8613000.0,9060000.0,9090000.0,7764000.0,6377000.0,5825000.0,5638000.0,7284000.0,9161000.0,11418000.0,12699000.0,13617000.0,13247000.0,12074000.0,10782000.0,11262000.0,8573000.0,11368000.0,6100000.0,5100000.0,1700000.0
,deferredIncomeTax,1036000.0,-1406000.0,-4265000.0,1574000.0,1797000.0,1532000.0,-1705000.0,3165000.0,5388000.0,9890000.0,-463000.0,2077000.0,-1389000.0,-2759000.0,-574000.0,1368000.0,-1632000.0,-273000.0,-627000.0,-459000.0,-2127000.0,-1800000.0,-400000.0
,stockBasedCompensation,33355000.0,31841000.0,19864000.0,16229000.0,15934000.0,14528000.0,9671000.0,7325000.0,8338000.0,10372000.0,10420000.0,8622000.0,8864000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,9390000.0,-19673000.0,-33700000.0,14443000.0,-30582000.0,12911000.0,-7504000.0,24184000.0,3975000.0,-16207000.0,4795000.0,11968000.0,13956000.0,-39152000.0,45789000.0,-73518000.0,-19606000.0,33687000.0,23455000.0,31032000.0,23192000.0,2400000.0,-7300000.0
,accountsReceivables,-6592000.0,-1065000.0,-9341000.0,10139000.0,-4358000.0,-12223000.0,-16758000.0,-9174000.0,-5446000.0,-8994000.0,-9454000.0,26658000.0,7077000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-3097000.0,20812000.0,18603000.0,-5354000.0,-9261000.0,-1592000.0,13519000.0,3164000.0,-162000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,18164000.0,50445000.0,70118000.0,103818000.0,89375000.0,119957000.0,107046000.0,114550000.0,90366000.0,86391000.0,102598000.0,97803000.0,85835000.0,71879000.0,111031000.0,65242000.0,138760000.0,158366000.0,124679000.0,101224000.0,70192000.0,47000000.0,44600000.0
,otherNonCashItems,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42199000.0,210000.0,1022000.0,-694000.0,5894000.0,8742000.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,0.0
,netCashProvidedByOperatingActivites,140885000.0,146908000.0,137349000.0,164066000.0,139346000.0,120153000.0,94162000.0,89387000.0,75271000.0,55824000.0,49972000.0,58323000.0,63841000.0,38274000.0,44120000.0,33385000.0,44481000.0,36261000.0,45966000.0,39355000.0,36356000.0,11500000.0,2900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-2730000.0,-15193000.0,-7306000.0,-6199000.0,-6843000.0,-11492000.0,-9415000.0,-4740000.0,-7873000.0,-5074000.0,-5871000.0,-2378000.0,-7708000.0,-9401000.0,-9641000.0,-8488000.0,-7572000.0,-6718000.0,-5990000.0,-6101000.0,-5089000.0,-4800000.0,-6000000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,-3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,-14584000.0,-12873000.0,0.0,-15385000.0,-14644000.0,-14751000.0,-7582000.0,-7296000.0,-8625000.0,0.0,-323956000.0,-688172000.0,-831932000.0,-870123000.0,-1095608000.0,0.0,-37077000.0,-3456000.0,0.0,-15200000.0,0.0
,salesMaturitiesOfInvestments,0.0,1439000.0,12052000.0,13302000.0,10201000.0,13334000.0,14165000.0,11686000.0,8446000.0,7761000.0,0.0,84000.0,345579000.0,772689000.0,793799000.0,931247000.0,1083982000.0,42730000.0,0.0,0.0,3610000.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5614000.0,0.0,0.0,0.0,0.0,0.0,0.0,-4750000.0,-21163000.0,-717000.0,0.0,-900000.0,-8800000.0
,netCashUsedForInvestingActivites,-2730000.0,-13754000.0,-9838000.0,-5770000.0,3358000.0,-13543000.0,-12667000.0,-7805000.0,-7009000.0,-4609000.0,-8882000.0,-2294000.0,13915000.0,75116000.0,-47900000.0,3847000.0,-20896000.0,31262000.0,-64230000.0,-10274000.0,-14259000.0,-20900000.0,-14500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52721000.0,36368000.0,1662000.0,3177000.0,10910000.0,16156000.0,6672000.0,4039000.0,9270000.0,8636000.0,6717000.0,11310000.0,1500000.0,48900000.0
,commonStockRepurchased,-43561000.0,-121487000.0,-149322000.0,-131707000.0,-167933000.0,-112138000.0,-99204000.0,-64199000.0,-103155000.0,-133144000.0,-77704000.0,-23435000.0,-35107000.0,-99931000.0,-16029000.0,-61011000.0,-21763000.0,0.0,-4110000.0,-885000.0,0.0,0.0,0.0
