Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,42000000.0,48000000.0,30000000.0,7000000.0,29000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,120000000.0,98000000.0,229000000.0,116000000.0,286000000.0
Inventories,,,,,
Total current assets,1633000000.0,1765000000.0,1834000000.0,801000000.0,589000000.0
Property, Plant & Equipment Net,44000000.0,47000000.0,44000000.0,20000000.0,12000000.0
Goodwill and Intangible Assets,1432000000,1472000000,1530000000,769000000,570000000
Long-term investments,,,,,
Tax assets,1000000.0,0000000.0,1000000.0,10000000.0,11000000.0
Total non-current assets,1071000000.0,1186000000.0,1268000000.0,421000000.0,300000000.0
Total assets,2026000000.0,2199000000.0,2275000000.0,1123000000.0,930000000.0
Payables,53000000.0,44000000.0,54000000.0,49000000.0,28000000.0
Short-term debt,27000000.0,27000000.0,8000000.0,14000000.0,10000000.0
Total current liabilities,290000000.0,321000000.0,313000000.0,235000000.0,199000000.0
Long-term debt,939000000.0,1040000000.0,1115000000.0,280000000.0,188000000.0
Total debt,939000000.0,1040000000.0,1115000000.0,280000000.0,188000000.0
Deferred revenue,30000000.0,33000000.0,49000000.0,22000000.0,19000000.0
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,1071000000.0,1186000000.0,1268000000.0,421000000.0,300000000.0
Total liabilities,1361000000.0,1507000000.0,1581000000.0,656000000.0,500000000.0
Other comprehensive income,-4000000.0,-5000000.0,-7000000.0,-9000000.0,000000.0
Retained earnings (deficit),-576000000.0,-542000000.0,-531000000.0,-296000000.0,-331000000.0
Total shareholders equity,665000000.0,692000000.0,694000000.0,466000000.0,430000000.0
Investments,,,,,
Net Debt,924000000,1019000000,1093000000,287000000,169000000
Other Assets,237000000,296000000,201000000,212000000,33000000
Other Liabilities,148000000,174000000,176000000,152000000,118000000
