date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,12314000000.0,2806000000.0,4306000000.0,8434000000.0,4709000000.0,4287000000.0,4390000000.0,3717000000.0,4967000000.0,5693000000.0,5467000000.0,5265000000.0,4292000000.0,5271596820.0,4005907030.0,2255996320.0,-3607255200.0,2072418300.0,1760135590.0,1585000000.0,985000000.0,625000000.0
,depreciationAndAmortization,3684000000.0,7452000000.0,4279000000.0,3686000000.0,3301000000.0,4276000000.0,3777000000.0,5569000000.0,4907000000.0,5553000000.0,5129000000.0,5011000000.0,5985000000.0,4671460570.0,6113042920.0,5946475330.0,2516226480.0,389074700.0,379282060.0,301000000.0,241000000.0,236000000.0
,deferredIncomeTax,-214000000.0,-1753000000.0,-727000000.0,-909000000.0,-542000000.0,-1253000000.0,-1270000000.0,-1010000000.0,-916000000.0,-1865000000.0,-1512000000.0,-1169000000.0,-1473000000.0,-1478049850.0,-2463250190.0,-2098110350.0,0.0,-15086570.0,63848990.0,75000000.0,0.0,0.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-467000000.0,-419000000.0,-1280000000.0,148000000.0,828000000.0,1055000000.0,957000000.0,135000000.0,-332000000.0,-515000000.0,-277000000.0,-847000000.0,-1000000.0,-812755950.0,-1006212320.0,-238939730.0,111389680.0,-162776150.0,-595606250.0,-270000000.0,-84000000.0,-44000000.0
,accountsReceivables,-134000000.0,-462000000.0,-35000000.0,-529000000.0,168000000.0,-493000000.0,-23000000.0,175000000.0,368000000.0,-257000000.0,-82000000.0,-429000000.0,-309000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-593000000.0,-547000000.0,-701000000.0,-145000000.0,-323000000.0,-466000000.0,-11000000.0,-117000000.0,-445000000.0,-232000000.0,-378000000.0,-489000000.0,-84000000.0,-89163100.0,-372025790.0,-585951140.0,161551920.0,-54788070.0,-78143540.0,-105000000.0,31000000.0,-56000000.0
,accountsPayables,86000000.0,169000000.0,270000000.0,577000000.0,447000000.0,241000000.0,478000000.0,-124000000.0,67000000.0,-87000000.0,28000000.0,-336000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,174000000.0,421000000.0,-814000000.0,245000000.0,536000000.0,1773000000.0,513000000.0,201000000.0,-322000000.0,61000000.0,155000000.0,407000000.0,420000000.0,-506857930.0,-315956730.0,610436130.0,-634404800.0,32555230.0,-422165710.0,0.0,0.0,0.0
,otherNonCashItems,-622000000.0,-217000000.0,-60000000.0,525000000.0,5000000.0,7000000.0,10000000.0,25000000.0,43000000.0,6180000000.0,566000000.0,101000000.0,219000000.0,-620026480.0,433398680.0,0.0,737680.0,794030.0,0.0,127000000.0,57000000.0,11000000.0
,netCashProvidedByOperatingActivites,7449000000.0,7744000000.0,5547000000.0,7379000000.0,7838000000.0,8920000000.0,7690000000.0,6954000000.0,8171000000.0,9319000000.0,9759000000.0,8515000000.0,8523000000.0,7117272990.0,6604026040.0,6393115320.0,4026257440.0,2261397440.0,1677227200.0,1818000000.0,1199000000.0,828000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,-1816000000.0,-1977000000.0,-1956000000.0,-2083000000.0,-2772000000.0,-1557000000.0,-1398000000.0,-1612000000.0,-1782000000.0,-1573000000.0,-1785000000.0,-1606000000.0,-1612480370.0,-1454007110.0,-1142351430.0,0.0,-370017980.0,-1404677780.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-137000000.0,-526000000.0,-12994000000.0,-1312000000.0,-634000000.0,-362000000.0,-2296000000.0,-253000000.0,-328000000.0,-26000000.0,-74000000.0,-5000000.0,-6000000.0,-436213320.0,-512956130.0,0.0,0.0,0.0,-32400980.0,0.0,-93000000.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-113000000.0,-94000000.0,-58000000.0,-163000000.0,-3000000.0,-88000000.0,124000000.0,-31000000.0,-5000000.0,697000000.0,-208000000.0,-19000000.0,-4000000.0,685870.0,3030760.0,5065860.0,-11802880.0,3970150.0,4764850.0,-40000000.0,-5000000.0,1376000000.0
,netCashUsedForInvestingActivites,3588000000.0,-1058000000.0,-12872000000.0,639000000.0,-2511000000.0,-3257000000.0,-3460000000.0,-1273000000.0,-1587000000.0,-14701000000.0,-3383000000.0,-7287000000.0,-2154000000.0,-1718790220.0,-790270670.0,-1100135930.0,-14131735760.0,-349373200.0,-1410395600.0,-113000000.0,-389000000.0,962000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-4186000000.0,-2334000000.0,-787000000.0,-2368000000.0,-2576000000.0,-708000000.0,-3032000000.0,-2822000000.0,-1345000000.0,-2931000000.0,-1981000000.0,-2774000000.0,-1253000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-12000000.0,-29000000.0,-31000000.0
,commonStockIssued,203000000.0,162000000.0,177000000.0,319000000.0,305000000.0,574000000.0,681000000.0,1006000000.0,646000000.0,73000000.0,75000000.0,168000000.0,57000000.0,294924100.0,356871990.0,418777760.0,8852160.0,7146270.0,3811880.0,7000000.0,3000000.0,6000000.0
