date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,2005049000.0,1131063000.0,1018305000.0,309307000.0,488482000.0,477611000.0,691226000.0,560836000.0,876486000.0,7776471000.0
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,297708000.0,331708000.0,334820000.0,264890000.0,261579000.0,310403000.0,307514000.0,400207000.0,470221000.0,824193000.0
,changeInWorkingCapital,1061979000.0,-37520000.0,1287075000.0,-421718000.0,272816000.0,-475950000.0,968292000.0,601539000.0,-490897000.0,-91200000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,734548000.0,-131056000.0,-294892000.0,-1070455000.0,460477000.0,-319774000.0,389568000.0,346563000.0,-254115000.0,137696000.0
,otherNonCashItems,-8519498000.0,-9096777000.0,-6608807000.0,-2013121000.0,-751396000.0,1037409000.0,1273801000.0,5043434000.0,-82529000.0,-20978000.0
,netCashProvidedByOperatingActivites,-5682155000.0,-7606475000.0,-3630029000.0,-1562182000.0,385404000.0,1488650000.0,2577753000.0,6201751000.0,-208577000.0,733396000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-207362000.0,-105227000.0,-98122000.0,-64785000.0,-265378000.0,-245940000.0,-14396000.0,-36966000.0,-18214000.0,-13081000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,151000000.0,0.0,-187000000.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,155853000.0,1409000.0,-164637000.0,-10849000.0,29852000.0,2954000.0,-29346000.0,11816000.0
,netCashUsedForInvestingActivites,-207362000.0,-78597000.0,57731000.0,-62518000.0,-425152000.0,-22875000.0,15456000.0,-220871000.0,-47560000.0,-1265000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-9310771000.0,-11712014000.0,-9514558000.0,-5482133000.0,-5926162000.0,-3728195000.0,-594970000.0,-1068511000.0,-51356000.0,-1225420000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-72124000.0,-173142000.0,0.0,-296844000.0,-161929000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-304850000.0,-355705000.0,-345337000.0,-307643000.0,-706611000.0,-784995000.0,-431583000.0,-197024000.0,-154465000.0,-512318000.0
,otherFinancingActivites,1451997000.0,1837601000.0,1200709000.0,845123000.0,-7065645000.0,-2765266000.0,-2856944000.0,-4938668000.0,424122000.0,544755000.0
,netCashUsedProvidedByFinancingActivities,6484989000.0,6615931000.0,2940083000.0,3085862000.0,169408000.0,-1854078000.0,-2517290000.0,-5593677000.0,360705000.0,-540177000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,432000.0,-24708000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,595904000.0,-1093849000.0,-632215000.0,1461162000.0,129660000.0,-388303000.0,75919000.0,387203000.0,104568000.0,191954000.0
,cashAtEndOfPeriod,3237416000.0,2641512000.0,1876687000.0,2508902000.0,1047740000.0,918080000.0,1306383000.0,1230464000.0,843261000.0,738693000.0
,cashAtBeginningOfPeriod,2641512000.0,3735361000.0,2508902000.0,1047740000.0,918080000.0,1306383000.0,1230464000.0,843261000.0,738693000.0,546739000.0
,operatingCashFlow,-5682155000.0,-7606475000.0,-3630029000.0,-1562182000.0,385404000.0,1488650000.0,2577753000.0,6201751000.0,-208577000.0,733396000.0
,capitalExpenditure,-207362000.0,-105227000.0,-98122000.0,-64785000.0,-265378000.0,-245940000.0,-14396000.0,-36966000.0,-18214000.0,-13081000.0
,freeCashFlow,-5889517000.0,-7711702000.0,-3728151000.0,-1626967000.0,120026000.0,1242710000.0,2563357000.0,6164785000.0,-226791000.0,720315000.0
