date,,2021-09-30_FY,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-8683000.0,-6478000.0,9745000.0,-21751000.0,-10190000.0
,depreciationAndAmortization,19100000.0,19650000.0,19126000.0,23154000.0,22097000.0
,deferredIncomeTax,-2436000.0,-1219000.0,1872000.0,23115000.0,-10072000.0
,stockBasedCompensation,4474000.0,3318000.0,2575000.0,2320000.0,2109000.0
,changeInWorkingCapital,-25927000.0,1527000.0,7642000.0,3683000.0,-10404000.0
,accountsReceivables,-6159000.0,26713000.0,-5002000.0,-12590000.0,755000.0
,inventory,-777000.0,15283000.0,11702000.0,-29905000.0,-6982000.0
,accountsPayables,33869000.0,-21196000.0,0.0,0.0,0.0
,otherWorkingCapital,287393000.0,313320000.0,311793000.0,304151000.0,300468000.0
,otherNonCashItems,36737000.0,19399000.0,2087000.0,-44258000.0,19587000.0
,netCashProvidedByOperatingActivites,23265000.0,36197000.0,43047000.0,-13737000.0,13127000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-5949000.0,-9374000.0,-10041000.0,-11085000.0,-15006000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-5949000.0,-9374000.0,-10041000.0,-11085000.0,-15006000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-997000.0,-30000000.0,-16600000.0,-4200000.0,-166000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,-198000.0,-370000.0,-223000.0,-266000.0
,dividendsPaid,-11175000.0,-11058000.0,-11011000.0,-11013000.0,-11009000.0
,otherFinancingActivites,-5271000.0,30125000.0,16665000.0,3942000.0,0.0
,netCashUsedProvidedByFinancingActivities,-17443000.0,-11131000.0,-11316000.0,-11494000.0,-11441000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,615000.0,508000.0,-454000.0,-210000.0,351000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,488000.0,16200000.0,21236000.0,-36526000.0,-12969000.0
,cashAtEndOfPeriod,47726000.0,47238000.0,31038000.0,9802000.0,46328000.0
,cashAtBeginningOfPeriod,47238000.0,31038000.0,9802000.0,46328000.0,59297000.0
,operatingCashFlow,23265000.0,36197000.0,43047000.0,-13737000.0,13127000.0
,capitalExpenditure,666000.0,-9374000.0,-10041000.0,-11085000.0,-15006000.0
,freeCashFlow,23931000.0,26823000.0,33006000.0,-24822000.0,-1879000.0
