Date,2018-12-31,2017-12-31,2016-12-31
Cash and cash equivalents,126302000.0,5963000.0,5357000.0
Short-term investments,0.0,0.0,0.0
Cash and short-term investments,126302000.0,5963000.0,5357000.0
Receivables,220000.0,0.0,0.0
Inventories,0.0,0.0,0.0
Total current assets,130020000.0,6308000.0,5376000.0
Property Plant & Equipment Net,2634000.0,349000.0,0.0
Goodwill and Intangible Assets,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0
Tax assets,238000.0,0.0,0.0
Total non-current assets,3459000.0,714000.0,24000.0
Total assets,133479000.0,7022000.0,5400000.0
Payables,2784000.0,527000.0,340000.0
Short-term debt,0.0,0.0,0.0
Total current liabilities,10606000.0,2625000.0,891000.0
Long-term debt,689000.0,0.0,0.0
Total debt,689000.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0
Total non-current liabilities,1378000.0,1032000.0,88000.0
Total liabilities,11295000.0,3657000.0,979000.0
Other comprehensive income,193921000,0.0,0.0
Retained earnings (deficit),-71739000.0,-23474000.0,-4826000.0
Total shareholders equity,122184000.0,-23135000.0,-4579000.0
Investments,0.0,0.0,0.0
Net Debt,-125613000.0,-5963000.0,-5357000.0
Other Assets,0.0,345000.0,19000.0
Other Liabilities,0.0,2098000.0,551000.0
