Date,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2013-12,2012-12-31,2011-12-31
Cash and cash equivalents,263495000.0,263000000.0,190581000.0,191000000.0,10759000.0,11000000.0,74488000.0,74000000.0,331224000.0,331000000.0,279526000.0,0.0
Short-term investments,879000.0,,0.0,,38576000.0,,139179000.0,,4549000.0,,39655000.0,0.0
Cash and short-term investments,264374000.0,,190581000.0,,49335000.0,,213667000.0,,335773000.0,,319181000.0,0.0
Receivables,39258000.0,76000000.0,48464000.0,75000000.0,48031000.0,94000000.0,120359000.0,128000000.0,171971000.0,179000000.0,167288000.0,0.0
Inventories,0.0,000000.0,0.0,000000.0,535000.0,1000000.0,3709000.0,4000000.0,3723000.0,4000000.0,4207000.0,0.0
Total current assets,365772000.0,493000000.0,275282000.0,864000000.0,150421000.0,1260000000.0,530712000.0,2488000000.0,552417000.0,2696000000.0,519843000.0,0.0
Property Plant & Equipment Net,17275000.0,479000000.0,26213000.0,838000000.0,29289000.0,1241000000.0,32340000.0,2446000000.0,26178000.0,2646000000.0,22115000.0,0.0
Goodwill and Intangible Assets,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Long-term investments,0.0,,0.0,,0.0,,14333000.0,,1378000.0,,9199000.0,0.0
Tax assets,36260000.0,000000.0,26086000.0,000000.0,46174000.0,000000.0,-4095000.0,20000000.0,31710000.0,000000.0,15514000.0,0.0
Total non-current assets,493001000.0,378000000.0,864201000.0,1634000000.0,1259748000.0,1291000000.0,2487899000.0,1613000000.0,2696139000.0,1907000000.0,2256588000.0,0.0
Total assets,858773000.0,859000000.0,1139483000.0,1139000000.0,1410169000.0,1410000000.0,3018611000.0,3019000000.0,3248556000.0,3249000000.0,2776431000.0,0.0
Payables,54226000.0,54000000.0,19981000.0,20000000.0,82207000.0,82000000.0,132629000.0,133000000.0,195677000.0,196000000.0,94361000.0,0.0
Short-term debt,400000.0,0000000.0,408000.0,0000000.0,40712000.0,000000.0,49505000.0,000000.0,54520000.0,000000.0,16765000.0,0.0
Total current liabilities,172326000.0,172000000.0,142873000.0,143000000.0,159224000.0,159000000.0,303907000.0,304000000.0,371162000.0,371000000.0,219495000.0,0.0
Long-term debt,235502000.0,236000000.0,352376000.0,352000000.0,1060955000.0,1061000000.0,1041035000.0,1041000000.0,1027084000.0,1027000000.0,914126000.0,0.0
Total debt,235902000.0,236000000.0,352784000.0,352000000.0,1101667000.0,1061000000.0,1090540000.0,1041000000.0,1081604000.0,1027000000.0,930891000.0,0.0
Deferred revenue,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Tax Liabilities,491000.0,000000.0,491000.0,000000.0,491000.0,000000.0,0.0,286000000.0,0.0,391000000.0,385000.0,0.0
Deposit Liabilities,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Total non-current liabilities,241393000.0,378000000.0,369691000.0,1634000000.0,1086159000.0,1291000000.0,1366092000.0,1613000000.0,1471286000.0,1907000000.0,1261231000.0,0.0
Total liabilities,550605000.0,551000000.0,1776765000.0,1777000000.0,1449958000.0,1450000000.0,1917008000.0,1917000000.0,2278270000.0,2278000000.0,1904298000.0,0.0
Other comprehensive income,555607000,000000.0,1658871000,000000.0,1647329000,18000000.0,1632447000,83000000.0,1397025000,-2000000.0,1385615000,0.0
Retained earnings (deficit),-247639000.0,-248000000.0,-2296209000.0,-2296000000.0,-1705623000.0,-1706000000.0,-614708000.0,-615000000.0,-425165000.0,-425000000.0,-542799000.0,0.0
Total shareholders equity,308168000.0,308000000.0,-637282000.0,-637000000.0,-39789000.0,-40000000.0,1101603000.0,1102000000.0,970286000.0,970000000.0,872133000.0,0.0
Investments,879000.0,,0.0,,38576000.0,,153512000.0,,5927000.0,,48854000.0,0.0
Net Debt,-27593000.0,-27000000,162203000.0,161000000,1090908000.0,1050000000,1016052000.0,967000000,750380000.0,696000000,651365000.0,0.0
Other Assets,0.0,41000000,0.0,36000000,0.0,63000000,0.0,367000000,0.0,56000000,0.0,0.0
Other Liabilities,136886000.0,259000000,1264201000.0,1404000000,204575000.0,298000000,247009000.0,428000000,435822000.0,655000000,423572000.0,0.0
