date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY
,revenue,9149700000.0,9041400000.0,9352000000.0,8306500000.0,7410500000.0,7467300000.0,9723700000.0,10786900000.0,9962200000.0,8773200000.0,6896600000.0,6630400000.0,8424600000.0,6828100000.0,5435000000.0,5449700000.0,5273300000.0,3495300000.0,2922700000.0,2541500000.0,2336100000.0,2413300000.0,2941400000.0,3224400000.0,2317500000.0,2125000000.0,1359000000.0,595700000.0,314500000.0
,costOfRevenue,7092200000.0,7057100000.0,7355300000.0,6541200000.0,5895000000.0,5906700000.0,7657400000.0,8396300000.0,7839000000.0,6997100000.0,5637900000.0,5557900000.0,6924900000.0,5637100000.0,4507200000.0,4516100000.0,4320400000.0,2878900000.0,2390900000.0,2106700000.0,1959500000.0,2056900000.0,2404100000.0,2557600000.0,1847200000.0,1592200000.0,1023600000.0,467500000.0,254800000.0
,grossProfit,2057500000.0,1984300000.0,1996700000.0,1765300000.0,1515500000.0,1560600000.0,2066300000.0,2390600000.0,2123200000.0,1776100000.0,1258700000.0,1072500000.0,1499700000.0,1191000000.0,927800000.0,933600000.0,952900000.0,616400000.0,531800000.0,434800000.0,376600000.0,356400000.0,537300000.0,666800000.0,470300000.0,532800000.0,335400000.0,128200000.0,59700000.0
,grossProfitRatio,0.224870760789971,0.219468223947619,0.213505132591959,0.212520315415638,0.204507118278119,0.208991201639147,0.212501414070776,0.221620669515802,0.213125614824035,0.202446085806775,0.182510222428443,0.161754946911197,0.178014386439712,0.174426267922262,0.170708371665133,0.171312182321963,0.180702785731895,0.176351100048637,0.18195504157115,0.171080070824316,0.161208852360772,0.147681597812124,0.182668117223091,0.206798163999504,0.202934196332255,0.250729411764706,0.246799116997793,0.215208997817693,0.189825119236884
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275600000.0,219600000.0,191900000.0,194500000.0,154900000.0,127900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1001500000.0,1040300000.0,1069400000.0,970700000.0,867900000.0,852300000.0,995400000.0,1088700000.0,1041200000.0,869300000.0,692100000.0,630100000.0,720900000.0,625700000.0,541700000.0,642400000.0,613500000.0,403000000.0,383700000.0,306600000.0,273800000.0,274200000.0,326800000.0,329500000.0,243300000.0,227900000.0,148900000.0,77400000.0,43900000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-22700000.0,-67100000.0,-74900000.0,-74400000.0,-31400000.0,-36300000.0,-49100000.0,-40100000.0,-34800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1403600000.0,1444800000.0,1489300000.0,1350800000.0,1215200000.0,1177200000.0,1373400000.0,1489900000.0,1407600000.0,1166500000.0,930100000.0,840000000.0,934500000.0,798500000.0,857900000.0,658900000.0,629300000.0,405300000.0,385100000.0,325100000.0,310800000.0,298700000.0,366800000.0,329500000.0,243300000.0,263400000.0,168200000.0,80300000.0,45600000.0
,costAndExpenses,8495800000.0,8501900000.0,8844600000.0,7892000000.0,7110200000.0,7083900000.0,9030800000.0,9886200000.0,9246600000.0,8163600000.0,6568000000.0,6397900000.0,7859400000.0,6435600000.0,5365100000.0,5175000000.0,4949700000.0,3284200000.0,2776000000.0,2431800000.0,2270300000.0,2355600000.0,2770900000.0,2887100000.0,2090500000.0,1855600000.0,1191800000.0,547800000.0,300400000.0
,interestExpense,24900000.0,28800000.0,61900000.0,54500000.0,65400000.0,64100000.0,71900000.0,78800000.0,77700000.0,59000000.0,64000000.0,65700000.0,19100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,59500000.0,61100000.0,64700000.0,57000000.0,51200000.0,42700000.0,41000000.0,47800000.0,49300000.0,21600000.0,18400000.0,18000000.0,19100000.0,17900000.0,16900000.0,16500000.0,15800000.0,1700000.0,1400000.0,18500000.0,15100000.0,76800000.0,79700000.0,72000000.0,53500000.0,35500000.0,19300000.0,2900000.0,1700000.0
,EBITDA,713400000.0,600600000.0,572100000.0,471500000.0,351500000.0,426100000.0,733900000.0,948500000.0,764900000.0,631200000.0,347000000.0,250500000.0,584300000.0,410400000.0,86800000.0,291200000.0,339400000.0,212800000.0,148100000.0,128200000.0,80900000.0,134500000.0,250200000.0,409300000.0,280500000.0,304900000.0,186500000.0,50800000.0,15800000.0
,EBITDARatio,0.0779697695006394,0.0664277656115203,0.0611740804106074,0.0567627761391681,0.0474326968490655,0.0570621241948228,0.0754753848843547,0.0879307307938333,0.0767802292666279,0.0719463821638627,0.0503146477974654,0.0377805260617761,0.0693564086128718,0.0601045678885781,0.0159705611775529,0.0534341339890269,0.0643619744751863,0.0608817555002432,0.050672323536456,0.0504426519771788,0.0346303668507341,0.0557328139891435,0.0850615353233154,0.126938345118472,0.121035598705502,0.143482352941176,0.137233259749816,0.0852778244082592,0.0502384737678855
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
