Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,551300000.0,519300000.0,430000000.0,352700000.0,41000000.0
Short-term investments,607700000.0,570000000.0,0.0,0.0,316000000.0
Cash and short-term investments,1159000000.0,1089300000.0,430000000.0,352700000.0,357000000.0
Receivables,36700000.0,28600000.0,29300000.0,13200000.0,43000000.0
Inventories,0.0,0.0,0.0,0.0,0.0
Total current assets,1243200000.0,1210200000.0,518100000.0,413400000.0,425000000.0
Property Plant & Equipment Net,445300000.0,310600000.0,341900000.0,444000000.0,438000000.0
Goodwill and Intangible Assets,281900000.0,111200000.0,115900000.0,120200000.0,33000000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0
Tax assets,187400000.0,1000000.0,0.0,0.0,
Total non-current assets,1456000000.0,483900000.0,501800000.0,590800000.0,
Total assets,2699200000.0,1694100000.0,1019900000.0,1004200000.0,1010000000.0
Payables,40700000.0,33300000.0,31900000.0,15500000.0,17000000.0
Short-term debt,79900000.0,73800000.0,102700000.0,127600000.0,0.0
Total current liabilities,1014800000.0,837500000.0,738400000.0,635300000.0,531000000.0
Long-term debt,711900000.0,89900000.0,71600000.0,129600000.0,181000000.0
Total debt,791800000.0,163700000.0,174300000.0,257200000.0,
Deferred revenue,554200000.0,485000000.0,417900000.0,353000000.0,
Tax Liabilities,92200000.0,300000.0,0.0,0.0,
Deposit Liabilities,0.0,0.0,0.0,0.0,
Total non-current liabilities,923900000.0,269700000.0,178600000.0,246100000.0,
Total liabilities,1890800000.0,1017300000.0,917000000.0,881400000.0,825000000.0
Other comprehensive income,2531300000,2337500000,4200000.0,-1000000.0,
Retained earnings (deficit),-1726200000.0,-1659500000.0,-1049700000.0,-937500000.0,-727000000.0
Total shareholders equity,808400000.0,676800000.0,102900000.0,122800000.0,-439000000.0
Investments,607700000.0,570000000.0,0.0,0.0,-566800000.0
Net Debt,240500000.0,-355600000.0,-255700000.0,-95500000.0,
Other Assets,0.0,0.0,58800000.0,47500000.0,
Other Liabilities,0.0,0.0,603800000.0,492200000.0,514000000.0
