Date,2018-06,2017-06,2016-06,2015-06,2014-06
Revenue,0000000.0,1000000.0,1000000.0,1000000.0,2000000.0
Revenue Growth,,,,,
Cost of Revenue,1000000.0,1000000.0,1000000.0,1000000.0,0000000.0
Gross Profit,-1000000.0,0000000.0,-0000000.0,0000000.0,2000000.0
R&D Expenses,000000.0,000000.0,000000.0,0000000.0,0000000.0
SG&A Expense,4000000.0,3000000.0,4000000.0,3000000.0,3000000.0
Operating Expenses,7000000.0,4000000.0,5000000.0,4000000.0,4000000.0
Operating Income,-7000000.0,-4000000.0,-5000000.0,-4000000.0,-2000000.0
Interest Expense,1000000.0,1000000.0,0000000.0,0000000.0,1000000.0
Earnings before Tax,-8000000.0,-4000000.0,-4000000.0,-3000000.0,-2000000.0
Income Tax Expense,0000000.0,-0000000.0,-0000000.0,0000000.0,-0000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,-8000000.0,-4000000.0,-3000000.0,-3000000.0,-2000000.0
Preferred Dividends,,,,,
Net Income Com,-8000000.0,-4000000.0,-3000000.0,-3000000.0,-2000000.0
EPS,-0.01,-0.01,-0.01,-0.01,-0.01
EPS Diluted,-0.01,-0.01,-0.01,-0.01,-0.01
Weighted Average Shs Out,699000000.0,428000000.0,416000000.0,381000000.0,269000000.0
Weighted Average Shs Out (Dil),699000000.0,428000000.0,416000000.0,381000000.0,269000000.0
Dividend per Share,,,,,
Gross Margin,,0,-0,0,1
EBITDA Margin,,-3,-3,-2,-0.5
EBIT Margin,,-3,-3,-3,-0.5
Profit Margin,,-4,-3,-3,-1
Free Cash Flow margin,,,,,
EBITDA,-6000000.0,-3000000.0,-3000000.0,-2000000.0,-1000000.0
EBIT,-7000000,-3000000,-3000000,-3000000,-1000000
Consolidated Income,-8000000.0,-4000000.0,-3000000.0,-3000000.0,-2000000.0
Earnings Before Tax Margin,,-4,-4,-3,-1
Net Profit Margin,,-4,-3,-3,-1
