date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,revenue,19811000000.0,23571000000.0,23771000000.0,20428000000.0,17509000000.0,19110000000.0,19221000000.0,17301000000.0,17334000000.0,18048000000.0,13226000000.0,10800000000.0,14342000000.0,13048000000.0,11362000000.0,9918000000.0,8438000000.0,6296000000.0,5853000000.0,5681000000.0,6597000000.0,6639000000.0,6266000000.0,5625000000.0,5257000000.0,5245000000.0,4737200000.0,4247900000.0,3749200000.0,3405500000.0,3461800000.0,3510800000.0,3310100000.0,2767400000.0,2303700000.0,2146300000.0
,costOfRevenue,14917000000.0,17591000000.0,18034000000.0,15338000000.0,13057000000.0,14163000000.0,14360000000.0,12918000000.0,12826000000.0,13459000000.0,10058000000.0,8631000000.0,11402000000.0,10492000000.0,8767000000.0,7732000000.0,6758000000.0,5173000000.0,4808000000.0,4660000000.0,5338000000.0,5221000000.0,4925000000.0,4345000000.0,4072000000.0,3974000000.0,3550700000.0,3085900000.0,2784200000.0,2649500000.0,2713700000.0,2586900000.0,2422000000.0,1952000000.0,1607100000.0,1458500000.0
,grossProfit,4894000000.0,5980000000.0,5737000000.0,5090000000.0,4452000000.0,4947000000.0,4861000000.0,4383000000.0,4508000000.0,4589000000.0,3168000000.0,2169000000.0,2940000000.0,2556000000.0,2595000000.0,2186000000.0,1680000000.0,1123000000.0,1045000000.0,1021000000.0,1259000000.0,1418000000.0,1341000000.0,1280000000.0,1185000000.0,1271000000.0,1186500000.0,1162000000.0,965000000.0,756000000.0,748100000.0,923900000.0,888100000.0,815400000.0,696600000.0,687800000.0
,grossProfitRatio,0.247034475796275,0.253701582453014,0.241344495393547,0.249167808889759,0.254269232965903,0.258869701726845,0.252900473440508,0.253337957343506,0.260066920503058,0.25426640070922,0.239528202026312,0.200833333333333,0.204992330218937,0.195892090741876,0.228392888575955,0.220407340189554,0.199099312633325,0.178367217280813,0.178540919186742,0.179721879950713,0.190844323177202,0.21358638349149,0.214012128949888,0.227555555555556,0.225413734068861,0.24232602478551,0.250464409355738,0.273546929070835,0.257388242825136,0.221993833504625,0.216101450112658,0.263159393870343,0.268300051357965,0.294644792946448,0.302383122802448,0.320458463402134
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,906000000.0,1001000000.0,902000000.0,752000000.0,636000000.0,735000000.0,754000000.0,713000000.0,728000000.0,629000000.0,414000000.0,362000000.0,422000000.0,329000000.0,321000000.0,278000000.0,241000000.0,200000000.0,201000000.0,220000000.0,244000000.0,245000000.0,255000000.0,260000000.0,252000000.0,263000000.0,237700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728000000.0,776000000.0,781000000.0,787000000.0,744000000.0,725000000.0,692000000.0,641300000.0,788800000.0,712000000.0,619300000.0,631700000.0,733700000.0,695900000.0,617000000.0,585300000.0,497900000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,95000000.0,108000000.0,108000000.0,24000000.0,14000000.0,20000000.0,14000000.0,27000000.0,18000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,3047000000.0,3467000000.0,3328000000.0,3093000000.0,2671000000.0,2889000000.0,2840000000.0,2628000000.0,2622000000.0,2466000000.0,1901000000.0,1814000000.0,1631000000.0,1398000000.0,1464000000.0,1423000000.0,1256000000.0,1030000000.0,937000000.0,948000000.0,1020000000.0,1026000000.0,1042000000.0,1004000000.0,977000000.0,955000000.0,879000000.0,913900000.0,834500000.0,746500000.0,775100000.0,868700000.0,827700000.0,736400000.0,691900000.0,577100000.0
