date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,revenue,835368000.0,796337000.0,711890000.0,613954000.0,605804000.0,583782000.0,568554000.0,501604000.0,494911000.0,455756000.0,392493000.0,419654000.0,410294000.0,374329000.0,363601000.0,379050000.0,432970000.0,464156000.0,443926000.0,404266000.0,371584000.0,305900000.0,269500000.0,266300000.0,248600000.0,220400000.0,192100000.0,173800000.0,151200000.0,119100000.0,105400000.0,86100000.0,0.0,0.0,0.0,0.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,351129000.0,343773000.0,341966000.0,300214000.0,306399000.0,290548000.0,264378000.0,242022000.0,235537000.0,238935000.0,213118000.0,229731000.0,199335000.0,163722000.0,157622000.0,147782000.0,192718000.0,169025000.0,148450000.0,138210000.0,130236000.0,108500000.0,90800000.0,89200000.0,84600000.0,75300000.0,67500000.0,57000000.0,46200000.0,37500000.0,35600000.0,28800000.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,10874000.0,15898000.0,15847000.0,13172000.0,14620000.0,10410000.0,9591000.0,7212000.0,7451000.0,5990000.0,5720000.0,9578000.0,9554000.0,8407000.0,10400000.0,8323000.0,10051000.0,11085000.0,11026000.0,8109000.0,7958000.0,6900000.0,5600000.0,5300000.0,5300000.0,5200000.0,4000000.0,3500000.0,3100000.0,2700000.0,2600000.0,2200000.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3927000.0,24795000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
