date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2012-11-30_FY,2011-11-30_FY,2010-11-30_FY,2009-11-30_FY,2008-11-30_FY,2007-11-30_FY
,revenue,11088000000.0,11459000000.0,10709000000.0,9897000000.0,9099000000.0,8739000000.0,8477000000.0,8224000000.0,7690000000.0,7653000000.0,7065761000.0,6658229000.0,6734391000.0,4805383000.0,5051873000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,2635000000.0,2358000000.0,2195000000.0,1998000000.0,1882000000.0,1844000000.0,1764000000.0,1689000000.0,1345000000.0,1523000000.0,914344000.0,1060760000.0,1116892000.0,845392000.0,922089000.0
,SellingAndMarketingExpenses,659000000.0,883000000.0,857000000.0,776000000.0,731000000.0,745000000.0,735000000.0,717000000.0,610000000.0,603000000.0,537486000.0,463086000.0,406020000.0,530901000.0,610205000.0
,otherExpenses,-596000000.0,-503000000.0,-469000000.0,-424000000.0,-435000000.0,-489000000.0,-475000000.0,-488000000.0,-606000000.0,-604000000.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,11518000000.0,10154000000.0,9251000000.0,8008000000.0,6841000000.0,6390000000.0,5917000000.0,5426000000.0,5231000000.0,5231000000.0,5039000000.0,6972000000.0,5865000000.0,5299000000.0,4435000000.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,1865000000.0,2530000000.0,2139000000.0,1648000000.0,1398000000.0,1263000000.0,1134000000.0,1146000000.0,1314000000.0,1331000000.0,1484552000.0,1582988000.0,1251284000.0,1288004000.0,1382415000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,485000000.0,436000000.0,435000000.0,393000000.0,351000000.0,391000000.0,369000000.0,334000000.0,9000000.0,267000000.0,20073000.0,172005000.0,203492000.0,147224000.0,234647000.0
,EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.129419191919192,0.334671437298194,0.335885703613783,0.357381024552895,0.401802395867678,0.413319601785101,0.435767370532028,0.479571984435798,0.489466840052016,0.490395923167385,0.496937838684326,0.190570044977426,0.314935381684847,0.344947530717115,0.18709813172263
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,1435000000.0,3835000000.0,3597000000.0,3537000000.0,3656000000.0,3612000000.0,3694000000.0,3944000000.0,3764000000.0,3753000000.0,3511244000.0,1268859000.0,2120898000.0,1657605000.0,945196000.0
,incomeBeforeTaxRatio,0.129419191919192,0.334671437298194,0.335885703613783,0.357381024552895,0.401802395867678,0.413319601785101,0.435767370532028,0.479571984435798,0.489466840052016,0.490395923167385,0.496937838684326,0.190570044977426,0.314935381684847,0.344947530717115,0.18709813172263
,incomeTaxExpense,294000000.0,878000000.0,855000000.0,1438000000.0,1263000000.0,1315000000.0,1371000000.0,1474000000.0,1413000000.0,1408000000.0,1284536000.0,504071000.0,844713000.0,594692000.0,356566000.0
,netIncome,1141000000.0,2957000000.0,2742000000.0,2099000000.0,2393000000.0,2297000000.0,2323000000.0,2470000000.0,2351000000.0,2345000000.0,2226708000.0,764788000.0,1276185000.0,927750000.0,588630000.0
