date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY
,revenue,5367466000.0,8527101000.0,7907054000.0,7129827000.0,5550269000.0,4492659000.0,3729687000.0,3418058000.0,3141338000.0,2789711000.0,2651449000.0,2537269000.0,1988476000.0,1897353000.0,1626182000.0,1426264000.0
,costOfRevenue,2847702000.0,2980178000.0,3038962000.0,3169097000.0,2028633000.0,1806994000.0,1655857000.0,1690569000.0,1471506000.0,1099147000.0,1180658000.0,1088560000.0,458820000.0,1169432000.0,383065000.0,374943000.0
,grossProfit,2519764000.0,5546923000.0,4868092000.0,3960730000.0,3521636000.0,2685665000.0,2073830000.0,1727489000.0,1669832000.0,1690564000.0,1470791000.0,1448709000.0,1529656000.0,727921000.0,1243117000.0,1051321000.0
,grossProfitRatio,0.469451320231931,0.650505136505361,0.615664443419762,0.555515582636157,0.634498255850302,0.597789638608227,0.556033254265036,0.505400727547631,0.53156712203526,0.60599968957358,0.554712159275928,0.570971781076425,0.769260478879302,0.383650801933009,0.764439035729088,0.73711528861417
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,518058000.0,542664000.0,563151000.0,587917000.0,642345000.0,562055000.0,536034000.0,501233000.0,452217000.0,432340000.0,426881000.0,382679000.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318323000.0,256730000.0,228872000.0,235842000.0
,otherExpenses,128000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38766000.0,-3090000.0,10051000.0,0.0,0.0,0.0,0.0
