date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,revenue,1642375000.0,1762235000.0,1788378000.0,1851117000.0,1952557000.0,1528110000.0,1405040000.0,1330630000.0,1567633000.0,1338547000.0,1623272000.0,5791304000.0,6080648000.0,7812035000.0,8244304000.0,7816078000.0,6570746000.0,6072189000.0,4633278000.0,3662986000.0,2877528000.0,2936196000.0,2802190000.0,1860205000.0,1571168000.0,1227185000.0,1376400000.0,1398400000.0,1115500000.0,756800000.0,707800000.0,699400000.0,643900000.0,636800000.0,377500000.0,268300000.0
,costOfRevenue,597022000.0,880133000.0,921429000.0,974851000.0,1043937000.0,776509000.0,740301000.0,670228000.0,839593000.0,288056000.0,506848000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,1045353000.0,882102000.0,866949000.0,876266000.0,908620000.0,751601000.0,664739000.0,660402000.0,728040000.0,1050491000.0,1116424000.0,5791304000.0,6080648000.0,7812035000.0,8244304000.0,7816078000.0,6570746000.0,6072189000.0,4633278000.0,3662986000.0,2877528000.0,2936196000.0,2802190000.0,1860205000.0,1571168000.0,1227185000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.636488621660705,0.500558665558226,0.484768320791242,0.473371483271992,0.465348770868149,0.491850063149904,0.473110374081877,0.496307763991493,0.464419924816587,0.784799487802819,0.687761508853723,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553898000.0,578753000.0,3125632000.0,3485208000.0,4700165000.0,4964701000.0,4730816000.0,3980751000.0,3528657000.0,2815492000.0,2223666000.0,1806706000.0,1905808000.0,1687088000.0,1210887000.0,1047843000.0,845428000.0,423300000.0,397900000.0,339200000.0,265900000.0,252600000.0,239700000.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,-13394000.0,0.0,0.0,-23350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
