date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,1093962000.0,553307000.0,417907000.0,233279000.0,123157000.0,77384000.0,43528000.0,19906000.0
,costOfRevenue,390829000.0,184465000.0,128735000.0,61623000.0,31971000.0,21041000.0,9929000.0,4186000.0
,grossProfit,703133000.0,368842000.0,289172000.0,171656000.0,91186000.0,56343000.0,33599000.0,15720000.0
,grossProfitRatio,0.642739875790932,0.666613652095491,0.691952994326489,0.735839917009246,0.740404524306373,0.728096247286261,0.771893953317405,0.789711644730232
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,164941000.0,64644000.0,54373000.0,34459000.0,21815000.0,14210000.0,7573000.0,3532000.0
,GeneralAndAdministrativeExpenses,506684000.0,164456000.0,118782000.0,81266000.0,52685000.0,54843000.0,19623000.0,8772000.0
,SellingAndMarketingExpenses,380198000.0,174612000.0,144263000.0,95647000.0,60963000.0,38212000.0,19233000.0,8531000.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1121318000.0,442664000.0,355135000.0,233854000.0,146891000.0,112128000.0,0.0,0.0
,costAndExpenses,1512147000.0,627129000.0,483870000.0,295477000.0,178862000.0,133169000.0,58678000.0,25775000.0
,interestExpense,60495000.0,29013000.0,26112000.0,17491000.0,2588000.0,2199000.0,1499000.0,56000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,69495000.0,38952000.0,35602000.0,19095000.0,8270000.0,4863000.0,2320000.0,754000.0
,EBITDA,-348690000.0,-34870000.0,-30361000.0,-43103000.0,-47435000.0,-50922000.0,-12830000.0,-5115000.0
,EBITDARatio,-0.318740504697604,-0.0630210714847273,-0.0726501350779001,-0.184770167910528,-0.385158781068068,-0.658043006306213,-0.294752802793604,-0.256957701195619
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-418185000.0,-73822000.0,-65963000.0,-62198000.0,-55705000.0,-55785000.0,-15150000.0,-5869000.0
,operatingIncomeRatio,-0.382266477263378,-0.133419602499155,-0.157841337905323,-0.266624942665221,-0.45230884155996,-0.72088545435749,-0.348051828707958,-0.29483572792123
,totalOtherIncomeExpensesNet,-97313000.0,-6620000.0,-4891000.0,-27318000.0,-15413000.0,0.0,0.0,0.0
,incomeBeforeTax,-575993000.0,-109455000.0,-96966000.0,-107007000.0,-73706000.0,-57984000.0,-16649000.0,-5925000.0
,incomeBeforeTaxRatio,-0.526520116786506,-0.197819655272751,-0.23202769994281,-0.45870824206208,-0.598471869240076,-0.749302181329474,-0.382489432089689,-0.297648950065307
,incomeTaxExpense,-90857000.0,-10591000.0,118000.0,-225000.0,510000.0,36000.0,388000.0,94000.0
,netIncome,-485136000.0,-98864000.0,-97084000.0,-106782000.0,-74216000.0,-58020000.0,-17037000.0,-6019000.0
,netIncomeRatio,-0.443466957718824,-0.178678382886896,-0.232310059415133,-0.45774373175468,-0.602612924965694,-0.749767393776491,-0.391403234699504,-0.302371144378579
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-6.75258041547628,-1.38,-1.47,-1.93,-1.75,-2.91,-0.86,-0.356356
,EPSDiluted,-6.75258041547628,-1.38,-1.47,-1.93,-1.75,-2.91,-0.86,-0.356356
,weightedAverageShsOut,71844535.0,71844535.0,65844908.0,55427460.0,42330908.0,19917348.0,23506977.0,27612862.0
,weightedAverageShsOutDil,71844535.0,71844535.0,65844908.0,55427460.0,42330908.0,19917348.0,23506977.0,27612862.0
