date,,2020-11-30_FY,2019-11-30_FY,2018-11-30_FY,2017-11-30_FY,2016-11-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,799428.0,16159975.0,4470606.0,13353683.0,3534650.0
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,379203.0,-101209.0,239958.0,224345.0,152290.0
,accountsReceivables,0.0,0.0,0.0,0.0,1068330.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,-32020.0
,otherWorkingCapital,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,6441711.0,-8184833.0,4351175.0,-4215034.0,5747110.0
,netCashProvidedByOperatingActivites,7620342.0,7873933.0,9061739.0,9362994.0,9434050.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-7745009.0,-8043166.0,-9061739.0,-9362974.0,-9352590.0
,otherFinancingActivites,-37483.0,37483.0,0.0,-20.0,-81600.0
,netCashUsedProvidedByFinancingActivities,-7782492.0,-8005683.0,-9061739.0,-9362994.0,-9434190.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,0.0,-131750.0,0.0,0.0,-150.0
,cashAtEndOfPeriod,0.0,162150.0,0.0,0.0,-150.0
,cashAtBeginningOfPeriod,162150.0,293900.0,0.0,0.0,0.0
,operatingCashFlow,7620342.0,7873933.0,9061739.0,9362994.0,9434050.0
,capitalExpenditure,0.0,0.0,0.0,0.0,0.0
,freeCashFlow,7620342.0,7873933.0,9061739.0,9362994.0,9434050.0
