date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2000-12-31_FY,1999-12-31_FY
,revenue,106172165.0,120385274.0,112749380.0,100242080.0,78354632.0,46048480.0,11984170.0,7682628.0,6848643.0,5533433.0,3645118.0,7064858.0,6655342.0,3245690.0,608895.0,134903.0,1760169.0,1477562.0,392471.0,421734.0
,costOfRevenue,104488705.0,99153758.0,86101887.0,79312974.0,49733096.0,27472637.0,5684192.0,4166332.0,3770142.0,1257466.0,1928577.0,7036783.0,8268348.0,5165055.0,5769146.0,105457.0,1443257.0,1215526.0,105258.0,281016.0
,grossProfit,1683460.0,21231516.0,26647493.0,20929106.0,28621536.0,18575843.0,6299978.0,3516296.0,3078501.0,4275967.0,1716541.0,28075.0,-1613006.0,-1919365.0,-5160251.0,29446.0,316912.0,262036.0,287213.0,140718.0
,grossProfitRatio,0.0158559449173896,0.176363065801553,0.236342700953211,0.208785631742677,0.365281991242075,0.403397527996581,0.525691641557154,0.457694424355832,0.449505252354371,0.772751201650043,0.470915070513492,0.00397389445053248,-0.242362601350915,-0.591358077943365,-8.47477972392613,0.218275353402074,0.180046347822283,0.177343488801147,0.731806936053874,0.33366529613453
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,8439419.0,6549321.0,6352363.0,6303766.0,3798052.0,5053228.0,2433307.0,1660967.0,1657986.0,3040405.0,1867484.0,1898811.0,2091860.0,1932746.0,0.0,825488.0,834326.0,823724.0,506354.0,544174.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102855.0,64450.0,67831.0,89005.0,54638.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,8439419.0,6549321.0,6352363.0,6319247.0,3850824.0,5107054.0,2476749.0,1716501.0,1746670.0,3120447.0,1925481.0,2237981.0,2380215.0,2299616.0,0.0,1062662.0,979324.0,951702.0,595359.0,598812.0
,costAndExpenses,112928124.0,105703079.0,92454250.0,85632221.0,53583920.0,32579691.0,8160941.0,5882833.0,5516812.0,4377913.0,3854058.0,9274764.0,10648563.0,7464671.0,5769146.0,1168119.0,2422581.0,2167228.0,700617.0,879828.0
,interestExpense,1883863.0,3288704.0,3168762.0,3322321.0,4024240.0,6251617.0,264653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,40658314.0,35009070.0,31486055.0,15481.0,52772.0,53826.0,43442.0,55534.0,88684.0,80042.0,57997.0,339170.0,288355.0,366870.0,231046.0,128847.0,80548.0,60147.0,-53329.0,-226314.0
,EBITDA,10522663.0,43695998.0,42046624.0,16199275.0,18896395.0,6468664.0,1662528.0,1855329.0,1420515.0,1235562.0,-150943.0,-1870736.0,-3704866.0,-3852111.0,-4929205.0,-904369.0,-581864.0,-629519.0,-373410.0,-558929.0
,EBITDARatio,0.0991094323074226,0.362967965666631,0.372921110519632,0.161601544979913,0.241165002217099,0.14047508191367,0.138727004039495,0.241496659736746,0.207415542027815,0.223290315433475,-0.0414096333781238,-0.264794564873066,-0.556675524713831,-1.1868388539879,-8.09532842279868,-6.70384646746181,-0.330572802952444,-0.426052510825265,-0.951433354311529,-1.3253116893587
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-6755959.0,14682195.0,20295130.0,14609859.0,24770712.0,13468789.0,3823229.0,1799795.0,1331831.0,1155520.0,-208940.0,-2209906.0,-3993221.0,-4218981.0,-5160251.0,-1033216.0,-662412.0,-689666.0,-308146.0,-458094.0
,operatingIncomeRatio,-0.0636321111093477,0.121960058005101,0.180002142805575,0.145745768643268,0.316135898640938,0.292491500262332,0.319023261519154,0.234268143661258,0.19446640743283,0.208825154293908,-0.0573205037532393,-0.312802606931378,-0.600002374032769,-1.2998718300269,-8.47477972392613,-7.65895495281795,-0.376334317897884,-0.466759432091513,-0.785143360910742,-1.08621548179658
,totalOtherIncomeExpensesNet,23700301.0,4842650.0,4567327.0,-5360766.0,4439234.0,13121931.0,2468795.0,0.0,0.0,0.0,-727.0,-342441.0,4542.0,538577.0,50942.0,69113.0,37879.0,0.0,11935.0,32021.0
,incomeBeforeTax,-30456260.0,9839545.0,15727803.0,19970625.0,20331478.0,346858.0,1354434.0,1799795.0,1331831.0,1155520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-320081.0,-490115.0
,incomeBeforeTaxRatio,-0.286857294470731,0.0817337924570409,0.13949347659384,0.199223968616773,0.259480230856039,0.00753245275414085,0.113018590357113,0.234268143661258,0.19446640743283,0.208825154293908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.815553251068232,-1.16214248791893
,incomeTaxExpense,-7543376.0,1627061.0,2711886.0,6302507.0,4255150.0,-2912970.0,-143720.0,-692851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0
,netIncome,-24476138.0,3771163.0,4679921.0,6558966.0,10564233.0,3076191.0,1498153.0,2492646.0,1331831.0,1198145.0,-1616817.0,-2552347.0,-3936605.0,-3505775.0,-4848394.0,-960635.0,-629911.0,-696710.0,-320881.0,-333415.0
,netIncomeRatio,-0.230532531761032,0.0313257832515296,0.04150728811103,0.0654312639961182,0.134825890063526,0.0668033125089037,0.125010993669149,0.324452257743054,0.19446640743283,0.216528328796969,-0.443556834099747,-0.361273644848913,-0.591495523445677,-1.08013242176548,-7.96261095919658,-7.12093133584872,-0.357869613656416,-0.471526744732201,-0.817591618234213,-0.790581266864896
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.342,0.053,0.064,0.089,0.147,0.045,0.031,0.0511344369409723,0.0273213397672722,0.025,-0.03,-0.05,-0.09,-0.08,-0.11171,-0.02568,-0.02504,-0.03095,-0.03,-0.03
,EPSDiluted,-0.342,0.052,0.063,0.087,0.142,0.043,0.03,0.0510534500463929,0.0272662829999461,0.024,-0.03,-0.05,-0.09,-0.08,-0.11171,-0.02568,-0.02504,-0.03095,-0.03,-0.03
,weightedAverageShsOut,71535343.0,71536310.0,72582733.0,73712670.0,71826884.0,67870529.0,48876822.0,48746914.0,48746914.0,48746587.0,48583841.0,47486858.0,44865293.0,43685309.0,42178539.0,33424626.0,29865751.0,22035001.0,10696033.0,11113833.0
,weightedAverageShsOutDil,71535343.0,72697539.0,74085172.0,75486210.0,74203830.0,70772341.0,49835377.0,48824242.0,48845345.0,49262460.0,48583841.0,47486858.0,44865293.0,43685309.0,42178539.0,33424626.0,29865751.0,22035001.0,10696033.0,11113833.0
