date,,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY
,revenue,1159368000.0,1084385000.0,963364000.0,872091000.0,693765000.0,680872000.0,592450000.0
,costOfRevenue,737762000.0,0.0,636631000.0,582244000.0,461609000.0,475100000.0,414918000.0
,grossProfit,421606000.0,0.0,326733000.0,289847000.0,232156000.0,205772000.0,177532000.0
,grossProfitRatio,0.363651575686063,0.0,0.33915840741402,0.332358664405435,0.334632043991842,0.302218331786298,0.299657355051059
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,135246000.0,795119000.0,710117000.0,79502000.0,84118000.0,56194000.0,53169000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,6046000.0,-27436000.0,-10389000.0,-3508000.0,-770000.0,0.0,2478000.0
,operatingExpenses,192005000.0,865000000.0,112287000.0,107852000.0,105756000.0,0.0,0.0
,costAndExpenses,929767000.0,0.0,748918000.0,690096000.0,567365000.0,550191000.0,489602000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,17291000.0,14475000.0,7905000.0,8853000.0,7499000.0,5508000.0,6040000.0
,EBITDA,246892000.0,0.0,222351000.0,190848000.0,133899000.0,136189000.0,108888000.0
,EBITDARatio,0.212953954223335,0.0,0.230806839367051,0.218839547707751,0.1930033945212,0.200021443090625,0.183792725124483
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,229601000.0,0.0,214446000.0,181995000.0,126400000.0,130681000.0,102848000.0
,operatingIncomeRatio,0.198039794094714,0.206863798374194,0.222601218231115,0.208688084156355,0.182194258862871,0.191931816846632,0.173597771963879
,totalOtherIncomeExpensesNet,6046000.0,0.0,3390000.0,-3508000.0,-770000.0,-2760000.0,2478000.0
,incomeBeforeTax,235647000.0,224320000.0,217836000.0,178487000.0,125630000.0,132135000.0,105326000.0
,incomeBeforeTaxRatio,0.203254704287163,0.206863798374194,0.226120137352029,0.204665568157451,0.181084372950495,0.194067313680104,0.17778040340957
,incomeTaxExpense,51854000.0,65214000.0,45553000.0,70144000.0,55863000.0,52196000.0,43898000.0
,netIncome,183793000.0,159106000.0,172283000.0,108343000.0,69741000.0,79881000.0,61320000.0
,netIncomeRatio,0.158528612140408,0.146724641156047,0.178834791418405,0.124233594888607,0.100525394045534,0.117321611110458,0.103502405266267
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.96,2.56,2.76,1.77,1.18,1.32,1.01419
,EPSDiluted,2.8,2.42,2.6,1.63,1.1,1.32,1.01419
,weightedAverageShsOut,62152870.0,62213414.0,62494275.0,61100497.0,59044981.0,60354118.0,60462053.0
,weightedAverageShsOutDil,65725516.0,65846132.0,66324093.0,66579130.0,63475903.0,60354118.0,60462053.0
