date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,254000000.0,401000000.0,549000000.0,331000000.0,260000000.0,340000000.0,337000000.0,228000000.0,297000000.0,279000000.0
,depreciationAndAmortization,117000000.0,257000000.0,261000000.0,234000000.0,151000000.0,133000000.0,142000000.0,150000000.0,142000000.0,137000000.0
,deferredIncomeTax,-31000000.0,-77000000.0,-47000000.0,-33000000.0,14000000.0,-9000000.0,-29000000.0,-14000000.0,1000000.0,8000000.0
,stockBasedCompensation,26000000.0,29000000.0,30000000.0,21000000.0,18000000.0,15000000.0,18000000.0,27000000.0,22000000.0,13000000.0
,changeInWorkingCapital,618000000.0,244000000.0,-266000000.0,370000000.0,-581000000.0,-12000000.0,38000000.0,63000000.0,268000000.0,7000000.0
,accountsReceivables,109000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-5000000.0,47000000.0,-97000000.0,27000000.0,-15000000.0,23000000.0,-49000000.0,-39000000.0,5000000.0,-18000000.0
,accountsPayables,-39000000.0,29000000.0,51000000.0,50000000.0,61000000.0,20000000.0,17000000.0,4000000.0,-4000000.0,-9000000.0
,otherWorkingCapital,1567000000.0,949000000.0,705000000.0,971000000.0,601000000.0,1182000000.0,1194000000.0,1156000000.0,1093000000.0,825000000.0
,otherNonCashItems,0.0,23000000.0,-31000000.0,-17000000.0,-7000000.0,-21000000.0,-33000000.0,-21000000.0,-38000000.0,3000000.0
,netCashProvidedByOperatingActivites,824000000.0,839000000.0,586000000.0,686000000.0,497000000.0,464000000.0,416000000.0,324000000.0,396000000.0,449000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-183000000.0,-226000000.0,-237000000.0,-170000000.0,-124000000.0,-117000000.0,-119000000.0,-126000000.0,-112000000.0,-126000000.0
,acquisitionsNet,0.0,-18000000.0,-411000000.0,-17000000.0,-1782000000.0,-17000000.0,30000000.0,-81000000.0,-41000000.0,-309000000.0
,purchasesOfInvestments,0.0,-7000000.0,-11000000.0,-11000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,20000000.0,11000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,9000000.0,5000000.0,6000000.0,19000000.0,2000000.0,1000000.0,2000000.0,1000000.0,1000000.0
,netCashUsedForInvestingActivites,-169000000.0,-231000000.0,-643000000.0,-181000000.0,-1886000000.0,-132000000.0,-86000000.0,-199000000.0,-147000000.0,-423000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-254000000.0,-172000000.0,-282000000.0,-688000000.0,-3000000.0,0.0,-2000000.0,-14000000.0,-8000000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-61000000.0,-40000000.0,-59000000.0,-25000000.0,-4000000.0,-179000000.0,-134000000.0,-73000000.0,-13000000.0,0.0
,dividendsPaid,-188000000.0,-174000000.0,-152000000.0,-130000000.0,-112000000.0,-102000000.0,-94000000.0,-87000000.0,-75000000.0,-19000000.0
,otherFinancingActivites,0.0,-3000000.0,0.0,0.0,0.0,1000000.0,3000000.0,1000000.0,-9000000.0,-1005000000.0
,netCashUsedProvidedByFinancingActivities,473000000.0,-177000000.0,-40000000.0,-421000000.0,1034000000.0,-262000000.0,-147000000.0,-100000000.0,-74000000.0,172000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,23000000.0,-3000000.0,-21000000.0,22000000.0,-17000000.0,-53000000.0,-53000000.0,4000000.0,11000000.0,-11000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1151000000.0,428000000.0,-118000000.0,106000000.0,-372000000.0,17000000.0,130000000.0,29000000.0,186000000.0,187000000.0
,cashAtEndOfPeriod,1875000000.0,724000000.0,296000000.0,414000000.0,308000000.0,680000000.0,663000000.0,533000000.0,504000000.0,318000000.0
,cashAtBeginningOfPeriod,724000000.0,296000000.0,414000000.0,308000000.0,680000000.0,663000000.0,533000000.0,504000000.0,318000000.0,131000000.0
,operatingCashFlow,824000000.0,839000000.0,586000000.0,686000000.0,497000000.0,464000000.0,416000000.0,324000000.0,396000000.0,449000000.0
,capitalExpenditure,0.0,-226000000.0,-237000000.0,-170000000.0,-124000000.0,-117000000.0,-119000000.0,-126000000.0,-112000000.0,-126000000.0
,freeCashFlow,824000000.0,613000000.0,349000000.0,516000000.0,373000000.0,347000000.0,297000000.0,198000000.0,284000000.0,323000000.0
