Date,2019-06-30,2019-01-31,2018-06-30,2017-06-30,2016-12-31,2015-12-31
Revenue,160308979.0,0.0,133491118.0,46853369.0,41027474.0,5206091.0
Revenue Growth,0.0,-1,1.84912527848318,0.141999846249369,6.88066785617078,
Cost of Revenue,86684936.0,0.0,77094551.0,29613158.0,30598956.0,3837242.0
Gross Profit,73624043.0,0.0,56396567.0,17240211.0,10428518.0,1368849.0
R&D Expenses,3689391.0,0.0,3950100.0,1990268.0,853854.0,302774.0
SG&A Expense,39243800.0,0.0,35263688.0,15689598.0,8827121.0,1401037.0
Operating Expenses,42567291.0,972198.0,38600399.0,17625614.0,9656210.0,1703799.0
Operating Income,31056752.0,-972198.0,17796168.0,-385403.0,772308.0,-334950.0
Interest Expense,41458217.0,0.0,40950716.0,10193263.0,8249577.0,879769.0
Earnings before Tax,-11382761.0,0.0,-21968050.0,-8726178.0,-7726517.0,-503285.0
Income Tax Expense,6986284.0,0.0,-10928517.0,-2817251.0,-1860647.0,690726.0
Net Income - Non-Controlling int,-2010154.0,0.0,3271713.0,2469622.0,316019.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-18369045.0,742351.0,-11039533.0,-5908927.0,-5865870.0,-1194011.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-18369045.0,742351.0,-11039533.0,-5908927.0,-5865870.0,-1194011.0
EPS,-0.6,-0.28,-0.39,-0.21,-0.21,-0.04
EPS Diluted,-0.6,-0.28,-0.39,-0.21,-0.21,-0.04
Weighted Average Shs Out,36120517.0,3204688.0,,,,
Weighted Average Shs Out (Dil),30478390.0,3204688.0,28098117.0,28098117.0,28098117.0,28098117.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.4593,0.0,0.4225,0.368,0.2542,0.2629
EBITDA Margin,0.218,0.0,0.175,0.088,0.037,0.086
EBIT Margin,0.1876,0.0,0.1422,0.0313,0.0127,0.0723
Profit Margin,-0.115,0.0,-0.083,-0.126,-0.143,-0.229
Free Cash Flow margin,0.1702,0.0,0.1004,0.1516,-0.0486,-0.2148
EBITDA,34902631.0,-972198.0,23355023.0,4140271.0,1531532.0,450092.0
EBIT,30075456.0,-972198.0,18982666.0,1467085.0,523060.0,376484.0
Consolidated Income,-16358891.0,742351.0,-14311246.0,-8378549.0,-6181889.0,-1194011.0
Earnings Before Tax Margin,-0.071,0.0,-0.1646,-0.1862,-0.1883,-0.0967
Net Profit Margin,-0.1146,0.0,-0.0827,-0.1261,-0.143,-0.2293
