Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,150684000.0,130365000.0,112821000.0,77634000.0
Revenue Growth,0.1559,0.1555,0.4532,
Cost of Revenue,96003000.0,80259000.0,72412000.0,52494000.0
Gross Profit,54681000.0,50106000.0,40409000.0,25140000.0
R&D Expenses,16210000.0,12150000.0,13902000.0,11604000.0
SG&A Expense,76106000.0,52027000.0,52616000.0,50981000.0
Operating Expenses,95598000.0,67205000.0,96641000.0,64779000.0
Operating Income,-40917000.0,-17099000.0,-56232000.0,-39639000.0
Interest Expense,3264000.0,8239000.0,6170000.0,1484000.0
Earnings before Tax,-53042000.0,-19641000.0,-75696000.0,-40641000.0
Income Tax Expense,0.0,0.0,0.0,-16000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,-53042000.0,-19641000.0,-75696000.0,-40625000.0
Preferred Dividends,157000.0,5743000.0,982000.0,1001000.0
Net Income Com,-53199000.0,-25384000.0,-76678000.0,-41626000.0
EPS,-2.79,-7.86,-32.48,-19.91
EPS Diluted,-2.79,-7.86,-32.48,-19.91
Weighted Average Shs Out,21411500.0,19996000.0,19520000.0,19520000.0
Weighted Average Shs Out (Dil),19060000.0,3230000.0,2361000.0,2091000.0
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.3629,0.3844,0.3582,0.3238
EBITDA Margin,-0.309,-0.064,-0.579,-0.476
EBIT Margin,-0.3303,-0.0875,-0.6163,-0.5044
Profit Margin,-0.353,-0.195,-0.68,-0.536
Free Cash Flow margin,-0.1748,-0.1822,-0.3106,-0.456
EBITDA,-46496000.0,-8374000.0,-65307000.0,-36963000.0
EBIT,-49778000.0,-11402000.0,-69526000.0,-39157000.0
Consolidated Income,-53042000.0,-19641000.0,-75696000.0,-40625000.0
Earnings Before Tax Margin,-0.352,-0.1507,-0.6709,-0.5235
Net Profit Margin,-0.352,-0.1507,-0.6709,-0.5233
