date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,revenue,1241700000.0,1065300000.0,1111000000.0,1094900000.0,987100000.0,917000000.0,1007900000.0,1147100000.0,1670000000.0,1673200000.0,1167200000.0,914300000.0,869600000.0,678100000.0,303300000.0,129800000.0,121900000.0,101100000.0,89800000.0
,costOfRevenue,991400000.0,995700000.0,974100000.0,942000000.0,884900000.0,971600000.0,892900000.0,807000000.0,948000000.0,914800000.0,570600000.0,446800000.0,451800000.0,426500000.0,157100000.0,79300000.0,69300000.0,57700000.0,49000000.0
,grossProfit,250300000.0,69600000.0,136900000.0,152900000.0,102200000.0,-54600000.0,115000000.0,340100000.0,722000000.0,758400000.0,596700000.0,467500000.0,417800000.0,251600000.0,146300000.0,50500000.0,52500000.0,43400000.0,40800000.0
,grossProfitRatio,0.201578481114601,0.0653337088144185,0.123222322232223,0.139647456388711,0.103535609360754,-0.0595419847328244,0.11409862089493,0.296486792781798,0.432335329341317,0.453263208223763,0.511223440712817,0.511320135622881,0.480450781968721,0.371036720247751,0.48236069897791,0.389060092449923,0.430680885972108,0.429277942631058,0.4543429844098
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,34500000.0,39200000.0,38400000.0,31700000.0,30700000.0,42700000.0,69200000.0,112700000.0,73300000.0,46000000.0,39800000.0,33600000.0,28400000.0,11800000.0,9000000.0,7800000.0,5500000.0,6100000.0
,GeneralAndAdministrativeExpenses,44900000.0,40700000.0,41700000.0,40400000.0,34600000.0,32600000.0,40600000.0,47400000.0,55900000.0,51300000.0,46900000.0,49100000.0,42000000.0,33500000.0,19000000.0,15500000.0,24600000.0,9300000.0,3500000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,17400000.0,33500000.0,12300000.0,16000000.0,-6300000.0,8500000.0,55100000.0,2100000.0,4800000.0,2600000.0,800000.0,-600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,103000000.0,110200000.0,94000000.0,95400000.0,62200000.0,75100000.0,142600000.0,122200000.0,175800000.0,127572000.0,92876000.0,52874000.0,42035000.0,151094000.0,68645000.0,36074000.0,45544000.0,33178000.0,26983000.0
,costAndExpenses,1094400000.0,1403400000.0,1076900000.0,535100000.0,950600000.0,1676700000.0,1046700000.0,1886400000.0,1147900000.0,1046700000.0,733800000.0,683500000.0,808000000.0,677100000.0,206000000.0,107600000.0,110500000.0,85900000.0,82100000.0
,interestExpense,9100000.0,16800000.0,500000.0,27700000.0,-16500000.0,-66400000.0,-109700000.0,-94200000.0,46500000.0,-7700000.0,-18200000.0,-8800000.0,-3100000.0,-1309000.0,0.0,0.0,0.0,0.0,-400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1600000.0,276600000.0,266200000.0,266000000.0,263500000.0,264200000.0,231200000.0,175200000.0,163900000.0,156800000.0,132700000.0,153800000.0,169600000.0,117600000.0,50200000.0,26400000.0,25800000.0,26600000.0,20600000.0
,EBITDA,148900000.0,-61500000.0,300300000.0,825800000.0,300000000.0,-495500000.0,192400000.0,-564100000.0,686000000.0,783300000.0,566100000.0,384700000.0,231200000.0,118700000.0,147600000.0,48600000.0,37200000.0,41800000.0,28300000.0
,EBITDARatio,0.119916243859225,-0.0577302168403267,0.27029702970297,0.75422413005754,0.303920575422956,-0.540348964013086,0.190891953566822,-0.491761834190568,0.410778443113772,0.468144872101363,0.485006854009596,0.420759050639834,0.265869365225391,0.175047928034213,0.486646884272997,0.37442218798151,0.305168170631665,0.413452027695351,0.315144766146993
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,147300000.0,-338100000.0,34100000.0,559800000.0,36500000.0,-759700000.0,-38800000.0,-739300000.0,522100000.0,626500000.0,433400000.0,230900000.0,61600000.0,1100000.0,97400000.0,22200000.0,11400000.0,15200000.0,7700000.0
,operatingIncomeRatio,0.118627687847306,-0.317375387214869,0.0306930693069307,0.511279568910403,0.0369770033431263,-0.828462377317339,-0.0384958825280286,-0.644494813006713,0.312634730538922,0.374432225675353,0.371315969842358,0.252542929016734,0.0708371665133395,0.00162217961952514,0.321134190570392,0.171032357473035,0.0935192780968007,0.150346191889219,0.0857461024498886
,totalOtherIncomeExpensesNet,-34100000.0,-7000000.0,-16300000.0,1400000.0,2300000.0,-1200000.0,4800000.0,-50400000.0,2800000.0,3700000.0,800000.0,-600000.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0
,incomeBeforeTax,98800000.0,-328300000.0,18300000.0,608100000.0,95200000.0,-783800000.0,-143700000.0,-869800000.0,570600000.0,649000000.0,415200000.0,222100000.0,58500000.0,-700000.0,97400000.0,22200000.0,11400000.0,15200000.0,7700000.0
,incomeBeforeTaxRatio,0.0795683337360071,-0.308176100628931,0.0164716471647165,0.555393186592383,0.0964441292675514,-0.85474372955289,-0.142573668022621,-0.758259959898875,0.341676646706587,0.387879512311738,0.355723098012337,0.242918079405009,0.0672723091076357,-0.001032296121516,0.321134190570392,0.171032357473035,0.0935192780968007,0.150346191889219,0.0857461024498886
,incomeTaxExpense,44100000.0,30400000.0,38000000.0,97600000.0,33400000.0,11500000.0,117900000.0,-9200000.0,199400000.0,-220996000.0,135400000.0,108000000.0,68400000.0,41400000.0,24800000.0,1700000.0,-200000.0,200000.0,2200000.0
,netIncome,42600000.0,-412600000.0,-28200000.0,501600000.0,52600000.0,-755300000.0,-206800000.0,-832500000.0,334700000.0,806700000.0,279800000.0,114100000.0,-9900000.0,-42100000.0,72500000.0,20500000.0,11600000.0,15000000.0,5500000.0
,netIncomeRatio,0.0343078038173472,-0.387308739322257,-0.0253825382538254,0.458124029591744,0.0532874075574916,-0.823664122137405,-0.205179085226709,-0.725743178450004,0.200419161676647,0.482130050203203,0.23971898560658,0.124794925079296,-0.0113845446182153,-0.0620852381654623,0.239037256841411,0.157935285053929,0.0951599671862182,0.148367952522255,0.0612472160356347
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.09,-0.88162,-0.06045,1.07294,0.12409,-1.93716,-0.54883,-2.21057,0.88803,2.14263,0.74953,0.32177,-0.03351,-0.14354,0.38625,0.13861,0.07859,0.10323,0.07088
,EPSDiluted,0.09,-0.88162,-0.06045,1.07294,0.12409,-1.93716,-0.54883,-2.21057,0.88803,2.14263,0.74953,0.32177,-0.03351,-0.14354,0.38625,0.13861,0.07859,0.10323,0.07088
,weightedAverageShsOut,472600000.0,468000000.0,466500000.0,467500000.0,423900000.0,389900000.0,376800000.0,376600000.0,376900000.0,376500000.0,373300000.0,354600000.0,295400000.0,293300000.0,187700000.0,147900000.0,147600000.0,145300000.0,77600000.0
,weightedAverageShsOutDil,478000000.0,468000000.0,466500000.0,467500000.0,423900000.0,389900000.0,376800000.0,376600000.0,376900000.0,376500000.0,373300000.0,354600000.0,295400000.0,293300000.0,187700000.0,147900000.0,147600000.0,145300000.0,77600000.0
