date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,revenue,19456000000.0,20419000000.0,21037000000.0,21253000000.0,20718000000.0,20891000000.0,19872000000.0,18769000000.0,18143000000.0,18666000000.0,18366000000.0,17099000000.0,18907000000.0,19408000000.0,18080000000.0,14317000000.0,13220000000.0,12176000000.0,11016000000.0,10343000000.0,10325000000.0,10511000000.0,10323000000.0,8617000000.0,8696000000.0,8347000000.0
,costOfRevenue,15606000000.0,16886000000.0,17500000000.0,17651000000.0,17036000000.0,17201000000.0,16477000000.0,15471000000.0,15250000000.0,16089000000.0,15652000000.0,14713000000.0,16383000000.0,16517000000.0,15420000000.0,11269000000.0,10358000000.0,9407000000.0,8464000000.0,7925000000.0,7467000000.0,7466000000.0,7406000000.0,6282000000.0,6305000000.0,5933000000.0
,grossProfit,3850000000.0,3533000000.0,3537000000.0,3602000000.0,3682000000.0,3690000000.0,3395000000.0,3298000000.0,2893000000.0,2577000000.0,2714000000.0,2386000000.0,2524000000.0,2891000000.0,2660000000.0,3048000000.0,2862000000.0,2769000000.0,2552000000.0,2418000000.0,2858000000.0,3045000000.0,2917000000.0,2335000000.0,2391000000.0,2414000000.0
,grossProfitRatio,0.197882401315789,0.173025123659337,0.168132338261159,0.169481955488637,0.177719857129067,0.176631085156287,0.170843397745572,0.17571527518781,0.159455437358761,0.13805850208936,0.147773058913209,0.139540323995555,0.133495530755805,0.148959192085738,0.14712389380531,0.212893762659775,0.216490166414523,0.227414586070959,0.231663035584604,0.233781301363241,0.27680387409201,0.289696508419751,0.282572895476121,0.270975977718463,0.274954001839926,0.289205702647658
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1877000000.0,2142000000.0,2189000000.0,2112000000.0,2084000000.0,2130000000.0,2038000000.0,1828000000.0,1757000000.0,1621000000.0,1604000000.0,1544000000.0,1798000000.0,1736000000.0,1752000000.0,2199000000.0,2087000000.0,1932000000.0,1736000000.0,1639000000.0,1651000000.0,1753000000.0,1791000000.0,1625000000.0,1637000000.0,1706000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1877000000.0,2211000000.0,2264000000.0,2191000000.0,2155000000.0,2204000000.0,2071000000.0,1853000000.0,1787000000.0,1649000000.0,1632000000.0,1572000000.0,1826000000.0,1767000000.0,1782000000.0,2199000000.0,2089000000.0,1936000000.0,1759000000.0,1962000000.0,2051000000.0,2170000000.0,2229000000.0,1981000000.0,1990000000.0,2018000000.0
