Date,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2013-12,2012-12-31,2011-12-31
Revenue,111753000.0,112000000.0,126522000.0,127000000.0,116704000.0,117000000.0,112989000.0,113000000.0,103556000.0,104000000.0,100881000.0,102443000.0
Revenue Growth,-0.00220535714285714,-0.114778457501462,-0.00376377952755906,0.0882231971483411,-0.00252991452991453,0.0354990308791121,-0.0000973451327433628,0.0911970334891267,-0.00426923076923077,0.0309176158047601,-0.0152475034897455,0.0
Cost of Revenue,72055000.0,72000000.0,80340000.0,80000000.0,77114000.0,77000000.0,71623000.0,72000000.0,65984000.0,66000000.0,65602000.0,63746000.0
Gross Profit,39698000.0,40000000.0,46182000.0,46000000.0,39590000.0,40000000.0,41366000.0,41000000.0,37572000.0,38000000.0,35279000.0,38697000.0
R&D Expenses,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
SG&A Expense,40034000.0,44000000.0,37747000.0,38000000.0,34592000.0,35000000.0,33016000.0,33000000.0,31636000.0,32000000.0,31563000.0,32307000.0
Operating Expenses,48917000.0,47000000.0,41659000.0,42000000.0,38108000.0,36000000.0,33944000.0,34000000.0,32861000.0,33000000.0,33364000.0,37383000.0
Operating Income,-9219000.0,-8000000.0,4523000.0,4000000.0,1482000.0,3000000.0,7422000.0,7000000.0,4711000.0,5000000.0,1915000.0,1314000.0
Interest Expense,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Earnings before Tax,-9521000.0,-10000000.0,2196000.0,2000000.0,-531000.0,-1000000.0,7241000.0,7000000.0,4619000.0,5000000.0,1848000.0,1187000.0
Income Tax Expense,19615000.0,20000000.0,5030000.0,5000000.0,3529000.0,4000000.0,3177000.0,3000000.0,-30089000.0,-30000000.0,401000.0,843000.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income,-29136000.0,-29000000.0,-2834000.0,-3000000.0,-4060000.0,-4000000.0,4064000.0,4000000.0,34708000.0,35000000.0,1447000.0,344000.0
Preferred Dividends,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income Com,-29136000.0,-29000000.0,-2834000.0,-3000000.0,-4060000.0,-4000000.0,4064000.0,4000000.0,34708000.0,35000000.0,1447000.0,344000.0
EPS,-2.14,-2.14,-0.23,-0.23,-0.35,-0.35,0.37,0.37,3.21,3.21,0.13,0.03
EPS Diluted,-2.14,-2.14,-0.23,-0.23,-0.35,-0.35,0.31,0.31,2.88,2.88,0.13,0.03
Weighted Average Shs Out,13623000.0,14000000.0,12150000.0,12000000.0,11505000.0,12000000.0,11131000.0,11000000.0,10813000.0,11000000.0,11180000.0,12038000.0
Weighted Average Shs Out (Dil),13623000.0,14000000.0,12150000.0,12000000.0,11505000.0,12000000.0,13090000.0,13000000.0,12031000.0,12000000.0,11589000.0,12048000.0
Dividend per Share,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Gross Margin,0.35522983723,0.35714285714286,0.365011618533,0.36220472440945,0.339234302166,0.34188034188034,0.36610643514,0.36283185840708,0.36281818533,0.36538461538462,0.349709063154,0.377741768593
EBITDA Margin,-0.0541819906401,-0.044642857142857,0.0689603389134,0.070866141732283,0.0273341102276,0.042735042735043,0.0757861384737,0.079646017699115,0.0604793541659,0.057692307692308,0.03838185585,0.0409886473454
EBIT Margin,-0.0824944296797,-0.080357142857143,0.0357487235422,0.015748031496063,0.0126987935289,0,0.0656878103178,0.061946902654867,0.0454922940245,0.048076923076923,0.0189827618679,0.0128266450612
Profit Margin,-0.260717833078,-0.25892857142857,-0.0223992665307,-0.023622047244094,-0.0347888675624,-0.034188034188034,0.0359681030897,0.035398230088496,0.335161651667,0.33653846153846,0.0143436325968,0.00335796491708
Free Cash Flow margin,-0.0281155763156,,0.0500861510251,,0.0250891143406,,0.0491021249856,,0.0427015334698,,0.0840495236962,0.051882510274
EBITDA,-6055000.0,-5000000.0,8725000.0,9000000.0,3190000.0,5000000.0,8563000.0,9000000.0,6263000.0,6000000.0,3872000.0,4199000.0
EBIT,-9219000.0,-9000000,4523000.0,2000000,1482000.0,0,7422000.0,7000000,4711000.0,5000000,1915000.0,1314000.0
Consolidated Income,-29136000.0,-29000000.0,-2834000.0,-3000000.0,-4060000.0,-4000000.0,4064000.0,4000000.0,34708000.0,35000000.0,1447000.0,344000.0
Earnings Before Tax Margin,-0.0851968179825,-0.089285714285714,0.017356665244,0.015748031496063,-0.0045499725802,-0.0085470085470085,0.0640858844666,0.061946902654867,0.0446038858202,0.048076923076923,0.0183186130193,0.0115869312691
Net Profit Margin,-0.260717833078,-0.25892857142857,-0.0223992665307,-0.023622047244094,-0.0347888675624,-0.034188034188034,0.0359681030897,0.035398230088496,0.335161651667,0.33653846153846,0.0143436325968,0.00335796491708
