date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,revenue,17129000000.0,16759000000.0,17135000000.0,17666000000.0,16833000000.0,17090000000.0,15598000000.0,15040000000.0,14956000000.0,13841000000.0,13399000000.0,14628000000.0,13237000000.0,12539000000.0,11703000000.0,11080000000.0,10435000000.0,12495000000.0,22959000000.0,26232000000.0,20820000000.0,19942000000.0,15400000000.0
,costOfRevenue,12554000000.0,11652000000.0,11325000000.0,12734000000.0,12713000000.0,12207000000.0,11759000000.0,11075000000.0,5333000000.0,5189000000.0,5002000000.0,6515000000.0,5472000000.0,5019000000.0,4601000000.0,4494000000.0,3747000000.0,3759000000.0,15945000000.0,23386000000.0,13736000000.0,13223000000.0,8485000000.0
,grossProfit,4575000000.0,5107000000.0,5810000000.0,4932000000.0,4120000000.0,4883000000.0,3839000000.0,3965000000.0,9623000000.0,8652000000.0,8397000000.0,8113000000.0,7765000000.0,7520000000.0,7102000000.0,6586000000.0,6688000000.0,8736000000.0,7014000000.0,2846000000.0,7084000000.0,6719000000.0,6915000000.0
,grossProfitRatio,0.267090898476268,0.30473178590608,0.339072074700905,0.279180346428167,0.244757321927167,0.285722644821533,0.246121297602257,0.263630319148936,0.643420700722118,0.625099342533054,0.626688558847675,0.554621274268526,0.586613280954899,0.599728846000478,0.606852943689652,0.594404332129964,0.640919980833733,0.699159663865546,0.305501110675552,0.108493443122903,0.340249759846302,0.336927088556815,0.449025974025974
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,250000000.0,424000000.0,72000000.0,91000000.0,117000000.0,70000000.0,40000000.0,70000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,3234000000.0,3036000000.0,2854000000.0,2755000000.0,2612000000.0,2433000000.0,2077000000.0,2272000000.0,7681000000.0,6344000000.0,6098000000.0,5852000000.0,5651000000.0,5412000000.0,5132000000.0,-532000000.0,4345000000.0,7604000000.0,4278000000.0,7653000000.0,6206000000.0,4712000000.0,5187000000.0
,costAndExpenses,15788000000.0,14688000000.0,14179000000.0,15489000000.0,15325000000.0,14640000000.0,13836000000.0,13347000000.0,13014000000.0,11533000000.0,11100000000.0,12367000000.0,11123000000.0,10431000000.0,9733000000.0,3962000000.0,8092000000.0,11363000000.0,20223000000.0,31039000000.0,19942000000.0,17935000000.0,13672000000.0
,interestExpense,934000000.0,929000000.0,888000000.0,829000000.0,773000000.0,734000000.0,715000000.0,703000000.0,700000000.0,684000000.0,705000000.0,728000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,3234000000.0,3036000000.0,2854000000.0,2755000000.0,2612000000.0,2433000000.0,2077000000.0,2272000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,4575000000.0,5107000000.0,5810000000.0,4932000000.0,4120000000.0,4883000000.0,3839000000.0,3965000000.0,4164000000.0,4468000000.0,4279000000.0,4218000000.0,3980000000.0,3877000000.0,3724000000.0,8713000000.0,3574000000.0,2351000000.0,3842000000.0,-1125000000.0,2503000000.0,3552000000.0,3541000000.0
,EBITDARatio,0.267090898476268,0.30473178590608,0.339072074700905,0.279180346428167,0.244757321927167,0.285722644821533,0.246121297602257,0.263630319148936,0.278416688954266,0.322809045589192,0.319352190461975,0.288351107465135,0.300672357784997,0.309195310630832,0.318209006237717,0.786371841155235,0.342501197891711,0.188155262104842,0.16734178317871,-0.0428865507776761,0.120220941402498,0.178116537960084,0.229935064935065
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,1341000000.0,2071000000.0,2956000000.0,2177000000.0,1508000000.0,2450000000.0,1762000000.0,1693000000.0,1942000000.0,2308000000.0,2299000000.0,2261000000.0,2114000000.0,2108000000.0,1970000000.0,7118000000.0,2343000000.0,1132000000.0,2736000000.0,-4807000000.0,878000000.0,2007000000.0,1728000000.0
,operatingIncomeRatio,0.0782882830287816,0.123575392326511,0.172512401517362,0.12323106532322,0.0895859323947009,0.143358689291984,0.112963200410309,0.112566489361702,0.12984755282161,0.166750957300773,0.171579968654377,0.154566584632212,0.159703860391327,0.168115479703326,0.168332906092455,0.642418772563177,0.22453282223287,0.0905962384953982,0.119168953351627,-0.183249466300701,0.0421709894332373,0.100641861398054,0.112207792207792
,totalOtherIncomeExpensesNet,-11531000000.0,-11347000000.0,72000000.0,91000000.0,117000000.0,70000000.0,40000000.0,70000000.0,49000000.0,27000000.0,67000000.0,-18000000.0,29000000.0,-13000000.0,-19000000.0,-98000000.0,-9000000.0,90000000.0,-38000000.0,-23000000.0,155000000.0,64000000.0,201000000.0
,incomeBeforeTax,-11042000000.0,-10129000000.0,2171000000.0,1462000000.0,861000000.0,1795000000.0,1096000000.0,1067000000.0,1298000000.0,1660000000.0,1694000000.0,1609000000.0,1545000000.0,1545000000.0,1448000000.0,6286000000.0,1249000000.0,-100000000.0,1698000000.0,-5352000000.0,261000000.0,1289000000.0,1264000000.0
,incomeBeforeTaxRatio,-0.644637748846985,-0.604391670147383,0.126699737379632,0.0827578399184875,0.0511495277134201,0.105032182562902,0.0702654186434158,0.0709441489361702,0.0867879112062049,0.119933530814248,0.126427345324278,0.109994531036369,0.116718289642668,0.12321556742962,0.123728958386738,0.567328519855596,0.119693339722089,-0.00800320128051221,0.0739579249967333,-0.204025617566331,0.012536023054755,0.0646374486009427,0.0820779220779221
,incomeTaxExpense,-3400000000.0,-3292000000.0,511000000.0,55000000.0,-27000000.0,345000000.0,268000000.0,237000000.0,440000000.0,547000000.0,460000000.0,425000000.0,539000000.0,554000000.0,544000000.0,2466000000.0,458000000.0,-43000000.0,608000000.0,-2028000000.0,248000000.0,570000000.0,548000000.0
,netIncome,-7642000000.0,-6837000000.0,1660000000.0,1407000000.0,888000000.0,1450000000.0,828000000.0,830000000.0,858000000.0,1113000000.0,1234000000.0,1338000000.0,1006000000.0,991000000.0,917000000.0,4504000000.0,420000000.0,-874000000.0,1099000000.0,-3364000000.0,-73000000.0,719000000.0,716000000.0
,netIncomeRatio,-0.446143966372818,-0.407959902142133,0.0968777356288299,0.0796445148873542,0.0527535198716806,0.0848449385605617,0.0530837286831645,0.055186170212766,0.0573682802888473,0.0804132649375045,0.0920964251063512,0.0914684167350287,0.0759990934501775,0.0790334157428822,0.0783559770998889,0.406498194945848,0.0402491614758026,-0.0699479791916767,0.0478679384990635,-0.128240317169869,-0.00350624399615754,0.0360545582188346,0.0464935064935065
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-14.5,-13.25,3.2421875,2.79,1.81,3.07,1.86486486486486,1.95754716981132,2.13965087281796,2.86,3.25,3.64,2.79,2.78,2.4,10.8,1.09,-2.36,3.03,-9.29281767955801,-0.198369565217391,1.88,1.75
,EPSDiluted,-14.5,-13.25,3.23586744639376,2.78,1.79,3.06,1.86067415730337,1.95294117647059,2.13432835820896,2.82,3.2,3.63,2.78,2.76,2.37,10.57,1.06,-2.36,3.02,-9.24764940091671,-0.196917148210468,1.88,1.75
,weightedAverageShsOut,528000000.0,517000000.0,512000000.0,499000000.0,484000000.0,468000000.0,444000000.0,424000000.0,401000000.0,382000000.0,368000000.0,357000000.0,351000000.0,346000000.0,372000000.0,398000000.0,385000000.0,371000000.0,363000000.0,362000000.0,368000000.0,382000000.0,410000000.0
,weightedAverageShsOutDil,528000000.0,517000000.0,513000000.0,501000000.0,487000000.0,470000000.0,445000000.0,425000000.0,402000000.0,392000000.0,386000000.0,358000000.0,353000000.0,359057971.0,386919831.0,426111637.0,385000000.0,371000000.0,363907285.0,363768116.0,370714286.0,382000000.0,410000000.0
