Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,454086000.0,316861000.0,198141000.0,98588000.0
Revenue Growth,0.4331,0.5992,1.0098,
Cost of Revenue,24811000.0,17609000.0,9575000.0,4234000.0
Gross Profit,429275000.0,299252000.0,188566000.0,94354000.0
R&D Expenses,47866000.0,22470000.0,11453000.0,8235000.0
SG&A Expense,355414000.0,258853000.0,166908000.0,87678000.0
Operating Expenses,406084000.0,283978000.0,179995000.0,96882000.0
Operating Income,23191000.0,15274000.0,8571000.0,-2528000.0
Interest Expense,0.0,0.0,0.0,0.0
Earnings before Tax,25484000.0,9470000.0,-23142000.0,13390000.0
Income Tax Expense,-39686000.0,2638000.0,2448000.0,-904000.0
Net Income - Non-Controlling int,0.0,6367000.0,32087000.0,-15930000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,65170000.0,6832000.0,-25590000.0,14294000.0
Preferred Dividends,0.0,-269000.0,0.0,31860000.0
Net Income Com,65170000.0,7101000.0,-25590000.0,-17566000.0
EPS,0.6,0.13,-0.58,-0.41
EPS Diluted,0.57,0.12,-0.58,-0.41
Weighted Average Shs Out,110078047.0,106090770.0,105307000.0,105307000.0
Weighted Average Shs Out (Dil),108833028.0,55835265.0,44138922.0,43141236.0
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.9454,0.9444,0.9517,0.9571
EBITDA Margin,0.067,0.042,-0.106,0.147
EBIT Margin,0.0561,0.0299,-0.1168,0.1358
Profit Margin,0.144,0.022,-0.129,-0.178
Free Cash Flow margin,0.0974,0.0578,0.0645,0.0538
EBITDA,30513000.0,13265000.0,-21070000.0,14512000.0
EBIT,25484000.0,9470000.0,-23142000.0,13390000.0
Consolidated Income,65170000.0,13199000.0,6497000.0,-1636000.0
Earnings Before Tax Margin,0.0561,0.0299,-0.1168,0.1358
Net Profit Margin,0.1435,0.0216,-0.1292,0.145
