date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,revenue,8260000000.0,8671100000.0,10484000000.0,8814900000.0,6690900000.0,6658600000.0,8616500000.0,6556000000.0,5885700000.0,6994500000.0,5469200000.0,4536000000.0
,costOfRevenue,0.0,7090100000.0,9054100000.0,7715600000.0,5680600000.0,5550100000.0,7397900000.0,5650400000.0,5076600000.0,6039000000.0,4687700000.0,3791100000.0
,grossProfit,8260000000.0,1581000000.0,1429900000.0,1099300000.0,1010300000.0,1108500000.0,1218600000.0,905600000.0,809100000.0,955500000.0,781500000.0,744900000.0
,grossProfitRatio,1.0,0.182329808213491,0.136388782907287,0.124709299027783,0.150996129070828,0.166476436488151,0.141426333197934,0.138133007931666,0.13746878026403,0.13660733433412,0.142891099246691,0.164219576719577
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,254000000.0,280700000.0,256900000.0,203400000.0,187200000.0,161700000.0,148000000.0,151500000.0,139800000.0,136100000.0,144400000.0,120400000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,525000000.0,-8700000.0,100000.0,-2600000.0,1200000.0,-26600000.0,-8000000.0,15300000.0,-8400000.0,0.0,0.0,0.0
,operatingExpenses,779000000.0,1144900000.0,982500000.0,827800000.0,741400000.0,667200000.0,582900000.0,533500000.0,457200000.0,604400000.0,585400000.0,527700000.0
,costAndExpenses,779000000.0,8235000000.0,10036600000.0,8543400000.0,6422000000.0,6217300000.0,7980800000.0,6183900000.0,5533800000.0,6643400000.0,5273100000.0,4318800000.0
,interestExpense,391000000.0,337800000.0,185800000.0,233700000.0,254200000.0,231900000.0,147100000.0,134100000.0,120800000.0,111700000.0,110900000.0,132100000.0
