date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-547000000.0,-491000000.0,-1685000000.0,877000000.0,-1546000000.0,475000000.0,307000000.0,187000000.0
,depreciationAndAmortization,332000000.0,318000000.0,447000000.0,358000000.0,344000000.0,347000000.0,437000000.0,450000000.0
,deferredIncomeTax,-33000000.0,288000000.0,344000000.0,-52000000.0,-572000000.0,-51000000.0,8000000.0,-82000000.0
,stockBasedCompensation,15000000.0,20000000.0,47000000.0,45000000.0,0.0,16000000.0,19000000.0,28000000.0
,changeInWorkingCapital,69000000.0,164000000.0,-54000000.0,-1260000000.0,1636000000.0,231000000.0,-553000000.0,328000000.0
,accountsReceivables,0.0,131000000.0,73000000.0,30000000.0,52000000.0,0.0,0.0,0.0
,inventory,78000000.0,8000000.0,-106000000.0,-10000000.0,41000000.0,-63000000.0,-96000000.0,5000000.0
,accountsPayables,-251000000.0,-191000000.0,143000000.0,-113000000.0,-123000000.0,8000000.0,29000000.0,424000000.0
,otherWorkingCapital,-80000000.0,281000000.0,117000000.0,171000000.0,1431000000.0,-205000000.0,-436000000.0,117000000.0
,otherNonCashItems,58000000.0,183000000.0,1554000000.0,-197000000.0,121000000.0,25000000.0,-30000000.0,52000000.0
,netCashProvidedByOperatingActivites,246000000.0,308000000.0,679000000.0,746000000.0,-1034000000.0,397000000.0,797000000.0,864000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-326000000.0,-468000000.0,-536000000.0,-577000000.0,-437000000.0,-478000000.0,-624000000.0,-659000000.0
,acquisitionsNet,499000000.0,0.0,0.0,-247000000.0,18000000.0,-18000000.0,-50000000.0,0.0
,purchasesOfInvestments,-37000000.0,0.0,0.0,-40000000.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,15000000.0,85000000.0,49000000.0,69000000.0,0.0,27000000.0,16000000.0,53000000.0
,netCashUsedForInvestingActivites,166000000.0,-383000000.0,-487000000.0,-795000000.0,-425000000.0,-489000000.0,-586000000.0,-621000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-108000000.0,-1204000000.0,-2000000.0,-302000000.0,0.0,-10000000.0,-17000000.0,-19000000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,-40000000.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,-26000000.0,-103000000.0,-52000000.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-83000000.0,1533000000.0,-108000000.0,1021000000.0,0.0,125000000.0,-246000000.0,-205000000.0
,netCashUsedProvidedByFinancingActivities,393000000.0,303000000.0,-213000000.0,627000000.0,1516000000.0,93000000.0,-225000000.0,-200000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-34000000.0,9000000.0,-1000000.0,26000000.0,4000000.0,-2000000.0,-11000000.0,-7000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,768000000.0,237000000.0,-22000000.0,604000000.0,61000000.0,-1000000.0,-25000000.0,36000000.0
,cashAtEndOfPeriod,1692000000.0,924000000.0,687000000.0,709000000.0,105000000.0,44000000.0,45000000.0,70000000.0
,cashAtBeginningOfPeriod,924000000.0,687000000.0,709000000.0,105000000.0,44000000.0,45000000.0,70000000.0,34000000.0
,operatingCashFlow,246000000.0,308000000.0,679000000.0,746000000.0,-1034000000.0,397000000.0,797000000.0,864000000.0
,capitalExpenditure,-326000000.0,-468000000.0,-536000000.0,-577000000.0,-437000000.0,-478000000.0,-624000000.0,-659000000.0
,freeCashFlow,-80000000.0,-160000000.0,143000000.0,169000000.0,-1471000000.0,-81000000.0,173000000.0,205000000.0
