date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,2666702000.0,2158759000.0,1881883000.0,1536216000.0,1105719000.0,753751000.0,511495000.0,354947000.0,297059000.0,94455000.0,169878000.0,9265000.0,3919000.0,34440000.0,27643000.0,7846000.0,14146000.0,47092000.0,101612000.0,219263000.0,194167000.0,157000000.0,134800000.0,88400000.0,41800000.0
,costOfRevenue,131328000.0,114200000.0,94100000.0,79500000.0,58200000.0,26972000.0,3004000.0,630000.0,157000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34842000.0,-24700000.0,-17800000.0,-10400000.0,-6500000.0
,grossProfit,2535374000.0,2044559000.0,1787783000.0,1456716000.0,1047519000.0,726779000.0,508491000.0,354317000.0,296902000.0,94455000.0,169878000.0,9265000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229009000.0,181700000.0,152600000.0,98800000.0,48300000.0
,grossProfitRatio,0.950752652527354,0.947099236181528,0.949996891411421,0.948249464918996,0.947364565499915,0.964216299547198,0.994127019814465,0.998225087125684,0.999471485462484,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17944346876658,1.15732484076433,1.13204747774481,1.11764705882353,1.1555023923445
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,2215942000.0,1154111000.0,1197957000.0,1326361000.0,581861000.0,479514000.0,347523000.0,260436000.0,210391000.0,178707000.0,123880000.0,119442000.0,146362000.0,104889000.0,87596000.0,95618000.0,88271000.0,116245000.0,152373000.0,213336000.0,192556000.0,146800000.0,97200000.0,68900000.0,40900000.0
,GeneralAndAdministrativeExpenses,516922000.0,468711000.0,434407000.0,366406000.0,303251000.0,196614000.0,165772000.0,109983000.0,85363000.0,58219000.0,32328000.0,27580000.0,17073000.0,15238000.0,16911000.0,13012000.0,74728000.0,30325000.0,47147000.0,70626000.0,64201000.0,37200000.0,25400000.0,12100000.0,6800000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,23206000.0,52182000.0,31760000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,2732864000.0,1622822000.0,1632364000.0,1692767000.0,885112000.0,676128000.0,513295000.0,370419000.0,295754000.0,237638000.0,155829000.0,149033000.0,163208000.0,119720000.0,104507000.0,108630000.0,162999000.0,162436000.0,199520000.0,283962000.0,291599000.0,208700000.0,140400000.0,91400000.0,54200000.0
,costAndExpenses,2930378000.0,1737022000.0,1726464000.0,1772267000.0,943312000.0,703100000.0,516299000.0,371049000.0,295911000.0,237638000.0,155829000.0,149033000.0,163208000.0,119720000.0,104507000.0,108630000.0,162999000.0,162436000.0,199520000.0,283962000.0,256757000.0,184000000.0,122600000.0,81000000.0,47700000.0
,interestExpense,2174000.0,1855000.0,1543000.0,6900000.0,38745000.0,45603000.0,46828000.0,38652000.0,46058000.0,43819000.0,43323000.0,32125000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,51807000.0,54533000.0,54969000.0,52178000.0,58425000.0,0.0,0.0,0.0,0.0,26990000.0,24485000.0,16690000.0,13071000.0,12963000.0,7411000.0,8192000.0,13913000.0,17685000.0,23206000.0,47665000.0,34842000.0,24700000.0,17800000.0,10400000.0,6500000.0
,EBITDA,-211869000.0,476270000.0,210388000.0,-183873000.0,220832000.0,57740000.0,-1454000.0,-14778000.0,1912000.0,-116193000.0,38534000.0,-123078000.0,-146218000.0,-72317000.0,-69453000.0,-92592000.0,-134940000.0,-97659000.0,-74702000.0,-17034000.0,-27748000.0,-2300000.0,30000000.0,17800000.0,600000.0
,EBITDARatio,-0.0794498222898547,0.22062212595292,0.111796535703867,-0.119692152666031,0.199718011538194,0.0766035467946311,-0.00284264753321147,-0.0416343848518229,0.00643643181994149,-1.23014133714467,0.226833374539375,-13.2841878035618,-37.3100280683848,-2.09979674796748,-2.51249864341786,-11.8011725720112,-9.53909232291814,-2.07379172683258,-0.735169074518758,-0.0776875259391689,-0.142907909170971,-0.0146496815286624,0.222551928783383,0.201357466063348,0.0143540669856459
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-263676000.0,421737000.0,155419000.0,-236051000.0,162407000.0,50651000.0,-4804000.0,-16102000.0,1148000.0,-143183000.0,14049000.0,-139768000.0,-159289000.0,-85280000.0,-76864000.0,-100784000.0,-148853000.0,-115344000.0,-97908000.0,-64699000.0,-62590000.0,-27000000.0,12200000.0,7400000.0,-5900000.0
,operatingIncomeRatio,-0.0988771898772341,0.195360853156837,0.0825869621012571,-0.153657428382467,0.146879089533598,0.0671985841478154,-0.00939207616887751,-0.0453645192099102,0.00386455215967198,-1.51588587157906,0.0827005262600219,-15.0855909336212,-40.6453176830824,-2.47619047619048,-2.78059544911913,-12.8452714759113,-10.522621235685,-2.44933322007984,-0.963547612486714,-0.295074864432212,-0.322351377937549,-0.171974522292994,0.0905044510385757,0.083710407239819,-0.141148325358852
,totalOtherIncomeExpensesNet,23206000.0,66958000.0,-38506000.0,-86860000.0,-20683000.0,-4581000.0,-265000.0,-29418000.0,0.0,0.0,-3988000.0,-40027000.0,227000.0,407000.0,4830000.0,400000.0,-680000.0,-48961000.0,-37489000.0,-135596000.0,-1283000.0,-5600000.0,-6300000.0,3800000.0,-700000.0
,incomeBeforeTax,-232218000.0,486791000.0,115347000.0,-312290000.0,107404000.0,7556000.0,-48547000.0,-82848000.0,-44146000.0,0.0,0.0,0.0,-178920000.0,-86881000.0,-74166000.0,-103909000.0,-163211000.0,-165986000.0,-135765000.0,-186970000.0,-32667000.0,-27600000.0,5900000.0,10900000.0,0.0
,incomeBeforeTaxRatio,-0.0870805961821006,0.225495759369156,0.0612933960294025,-0.20328521509996,0.0971349863753811,0.0100245306473889,-0.0949119737240833,-0.233409494938681,-0.148610208746411,0.0,0.0,0.0,-45.6545036999235,-2.52267711962834,-2.6829938863365,-13.2435635992863,-11.5376078043263,-3.52471757411025,-1.33611187655001,-0.852720249198451,-0.168241771258762,-0.175796178343949,0.0437685459940653,0.123303167420814,0.0
,incomeTaxExpense,63479000.0,39885000.0,5854000.0,852000.0,3182000.0,1025000.0,-66000.0,299000.0,174000.0,0.0,0.0,0.0,0.0,0.0,0.0,-552000.0,453000.0,477000.0,1120000.0,930000.0,205000.0,-800000.0,2400000.0,500000.0,0.0
,netIncome,-295697000.0,446906000.0,109493000.0,-313142000.0,104222000.0,6531000.0,-48481000.0,-83147000.0,-44320000.0,-186540000.0,-31846000.0,-211870000.0,-178920000.0,-86881000.0,-74166000.0,-103043000.0,-164817000.0,-166463000.0,-136885000.0,-183235000.0,-29735000.0,-26800000.0,3500000.0,10400000.0,-6800000.0
,netIncomeRatio,-0.110884905774998,0.207019866506636,0.0581826819201831,-0.203839824607998,0.0942572208671462,0.00866466512150564,-0.0947829402046941,-0.234251874223476,-0.149195950972702,-1.9749086866762,-0.187463944713265,-22.8677819751754,-45.6545036999235,-2.52267711962834,-2.6829938863365,-13.1331888860566,-11.6511381309204,-3.53484668308842,-1.34713419674842,-0.835685911439687,-0.153141367997652,-0.170700636942675,0.0259643916913947,0.117647058823529,-0.162679425837321
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.35595419882333,2.08,0.52,-1.53,0.55,0.04,-0.29,-0.56,-0.34,-1.49,-0.26,-2.06,-1.99,-1.03,-0.89,-1.24,-2.21,-2.33,-2.03,-2.77,-0.47,-0.475,0.065,0.235,-0.1675
,EPSDiluted,-1.35595419882333,2.05,0.51,-1.53,0.54,0.03,-0.29,-0.56,-0.34,-1.49,-0.26,-2.06,-1.99,-1.03,-0.89,-1.24,-2.21,-2.33,-2.03,-2.77,-0.47,-0.475,0.06,0.215,-0.1675
,weightedAverageShsOut,218073000.0,214913000.0,212383000.0,204580000.0,187873000.0,179601000.0,167947000.0,148403000.0,129747000.0,125362000.0,121628000.0,102943000.0,89785000.0,84185000.0,83799000.0,83321000.0,74555000.0,71369000.0,67403000.0,66193000.0,63211000.0,56276000.0,53842000.0,44430000.0,40624000.0
