date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2008-04-18_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-137669000.0,37189000.0,84535000.0,-2348000.0,-127711000.0,-220839000.0,15995000.0,-3900000.0,-53400000.0,32700000.0,38600000.0,21700000.0,48100000.0,84836000.0,84800000.0,45700000.0,44000000.0,85800000.0,47500000.0,12600000.0,33900000.0,48700000.0,12600000.0,17400000.0,19500000.0
,depreciationAndAmortization,111303000.0,93845000.0,92148000.0,78093000.0,63433000.0,52728000.0,19561000.0,11100000.0,20500000.0,22800000.0,19600000.0,14300000.0,13700000.0,17016000.0,17000000.0,17100000.0,17100000.0,17200000.0,17600000.0,17600000.0,17600000.0,17600000.0,17600000.0,17600000.0,14900000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,264000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,31190000.0,-1131000.0,-16123000.0,-3244000.0,-325000.0,33000.0,-11619000.0,-1700000.0,800000.0,-16200000.0,3500000.0,-1700000.0,7800000.0,0.0,-4700000.0,5700000.0,9000000.0,3400000.0,-12500000.0,400000.0,20700000.0,-19300000.0,6700000.0,11800000.0,-13100000.0
,accountsReceivables,22896000.0,0.0,0.0,0.0,0.0,0.0,528000.0,-1200000.0,-4536000.0,-5713000.0,2428000.0,-1692000.0,2097000.0,3330000.0,3700000.0,-900000.0,5600000.0,9400000.0,-12400000.0,300000.0,20600000.0,-20900000.0,100000.0,5200000.0,0.0
,inventory,3070000.0,0.0,0.0,0.0,0.0,0.0,-11514000.0,-500000.0,1535000.0,-2299000.0,1675000.0,-1945000.0,2702000.0,-1302000.0,-1300000.0,-600000.0,-400000.0,-1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,6000000.0,0.0,0.0,0.0,0.0,0.0,1862000.0,-100000.0,-943000.0,-1811000.0,202000.0,-1761000.0,1201000.0,-7112000.0,7500000.0,-6100000.0,-1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,6041000.0,39710000.0,-80266000.0,262773000.0,256331000.0,123626000.0,29500000.0,0.0,97324000.0,74351000.0,70231000.0,65616000.0,611000.0,43986000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,8289000.0,28528000.0,25986000.0,21294000.0,41806000.0,153251000.0,927000.0,6800000.0,68900000.0,3400000.0,800000.0,200000.0,100000.0,0.0,-49000000.0,100000.0,100000.0,100000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,300000.0
,netCashProvidedByOperatingActivites,140640000.0,158431000.0,186546000.0,93795000.0,-22797000.0,-14827000.0,24864000.0,12300000.0,36800000.0,42600000.0,62500000.0,34600000.0,69700000.0,48186000.0,48200000.0,68700000.0,70100000.0,106600000.0,52900000.0,30900000.0,72500000.0,47300000.0,37300000.0,47200000.0,21600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-25271000.0,-44118000.0,-158236000.0,-159548000.0,-267535000.0,-519013000.0,-381487000.0,-26706000.0,0.0,0.0,-97600000.0,-116475000.0,-17847000.0,0.0,-33459000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-439821545.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,129000000.0,0.0,17000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,4350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-19151000.0,-73050000.0,-141195000.0,-26039000.0,-175311000.0,112568000.0,-316851000.0,-9631000.0,66993000.0,0.0,-102600000.0,-116475000.0,-17847000.0,65521000.0,65521000.0,0.0,0.0,-9310000.0,0.0,0.0,0.0,0.0,0.0,0.0,454955386.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-439110000.0,0.0,0.0,0.0,-22219000.0,-244338000.0,-1500000.0,0.0,-42062000.0,-3600000.0,-168880000.0,-42560000.0,-8960000.0,-30811000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,-5504000.0,-1590000.0,122523000.0,205355000.0,0.0,51167000.0,51200000.0,0.0,0.0,87600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317200000.0
