date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-1237574000.0,468636000.0,465339000.0,357818000.0,352166000.0,299619000.0,168905000.0,45115000.0,56801000.0,50704000.0,-62016000.0,-9350000.0,-728065000.0,90326000.0,75998000.0,50366000.0,36363000.0,32055000.0,16912000.0,6110000.0,1904000.0
,depreciationAndAmortization,44839000.0,87234000.0,57674000.0,46269000.0,49401000.0,53970000.0,39153000.0,31509000.0,25792000.0,20084000.0,16722000.0,14617000.0,14538000.0,23057000.0,18874000.0,12740000.0,16840000.0,9988000.0,6017000.0,1952000.0,1198000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490000.0,-31000.0
,stockBasedCompensation,24363000.0,26815000.0,29768000.0,25568000.0,23319000.0,15630000.0,36474000.0,21246000.0,5999000.0,7896000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,23880929000.0,-654229000.0,-909977000.0,-2626576000.0,-1093087000.0,-3838625000.0,-6267196000.0,-727982000.0,-45213000.0,254065000.0,-218363000.0,-704010000.0,-85438000.0,303453000.0,-1603752000.0,-24919000.0,-555387000.0,-258698000.0,-69490334000.0,15494000000.0,413000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,-36449000.0,-23604000.0,2982000.0,3702000.0,-15773000.0,-61141000.0,-53405000.0,-15753000.0,0.0,-8553000.0,-18718000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,3160661000.0,-20720268000.0,-20066039000.0,-19156062000.0,-16529486000.0,-15436399000.0,-11597774000.0,-5330578000.0,-4602596000.0,-4557383000.0,-4811448000.0,-4593085000.0,-3889075000.0,-3803637000.0,-4107090000.0,-2503338000.0,-2478419000.0,-1923032000.0,-1664334000.0,67826000000.0,52332000000.0
,otherNonCashItems,0.0,-3611000.0,-1873000.0,217000.0,1200000.0,2261000.0,3894000.0,-7908000.0,8547000.0,937000.0,1840000.0,0.0,806100000.0,83963000.0,7030000.0,2709000.0,2097000.0,19000.0,4338000.0,6651000.0,1388000.0
,netCashProvidedByOperatingActivites,483873000.0,582660000.0,608027000.0,483968000.0,581107000.0,593878000.0,332110000.0,50252000.0,117980000.0,170273000.0,239844000.0,76121000.0,113909000.0,185065000.0,94420000.0,71906000.0,49818000.0,13986000.0,-7079000.0,12199000.0,4569000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-59294000.0,-70100000.0,-40995000.0,-81515000.0,-59740000.0,-74238000.0,-2669000.0,-3604000.0,-4914000.0,-5936000.0,-5271000.0,-3343000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,160000000.0,0.0,261000000.0,346000000.0,273000000.0,-87000000.0,0.0,171000000.0,252000000.0,401000000.0,-2000000.0,0.0,92000000.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-1924917000.0,-1569421000.0,-1180545000.0,-1298105000.0,-375261000.0,-992680000.0,-236739000.0,-550211000.0,-485860000.0,-658310000.0,-627884000.0,-227546000.0,-62532000.0,-72451000.0,-2058000.0,-37550000.0,-10874000.0,-491764000.0,-216669000.0,-52113000.0,-23426000.0
,salesMaturitiesOfInvestments,439473000.0,1910723000.0,861977000.0,1195225000.0,643679000.0,1180773000.0,1073641000.0,328951000.0,506599000.0,231898000.0,215113000.0,81783000.0,47211000.0,61850000.0,220240000.0,67204000.0,172510000.0,381278000.0,244527000.0,56957000.0,28266000.0
,otherInvestingActivites,0.0,324000.0,5712000.0,27805000.0,9264000.0,56498000.0,57854000.0,18705000.0,10392000.0,16445000.0,88275000.0,-1504000.0,-86074000.0,351177000.0,-258072000.0,-123657000.0,-310362000.0,46392000.0,7422000.0,20045000.0,-38062000.0
,netCashUsedForInvestingActivites,-1680979000.0,-631306000.0,-917193000.0,32741000.0,-958552000.0,-642497000.0,556558000.0,412939000.0,170921000.0,99065000.0,221021000.0,244811000.0,289947000.0,344031000.0,-47343000.0,-4687000.0,-188797000.0,-68418000.0,31867000.0,23420000.0,-33959000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,-12372000.0,-461349000.0,0.0,0.0,-992109000.0,0.0,-427461000.0,0.0,-387776000.0,-213039000.0,-170248000.0,-94394000.0,-20620000.0,0.0,-60700000.0,0.0,-114000.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26587000.0,147007000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-75369000.0,-162965000.0,-315542000.0,-109153000.0,-33244000.0,-8400000.0,-22307000.0,-13537000.0,-1475000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-159748000.0,-289048000.0,-288193000.0,-247403000.0,-243437000.0,-215110000.0,-114162000.0,-41006000.0,-28787000.0,-7626000.0,-1445000.0,-11145000.0,-35438000.0,-37473000.0,-29956000.0,-15952000.0,-13158000.0,-10388000.0,-5725000.0,-1690000.0,-1156000.0
